Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
B1,01/02/2020,Genk,Charleroi,1,0,H
B1,01/02/2020,Oostende,St. Truiden,1,0,H
B1,01/02/2020,AS Eupen,Cercle Brugge,1,0,H
B1,01/02/2020,KV Mechelen,Gent,0,3,A
B1,01/03/2020,Charleroi,Standard Liege,2,0,H
B1,01/03/2020,Cercle Brugge,Gent,1,0,H
B1,01/03/2020,Genk,Club Brugge KV,1,2,A
B1,01/09/2019,Zulte Waregem,Antwerp,2,0,H
B1,01/09/2019,Gent,Cercle Brugge,3,2,H
B1,01/09/2019,Club Brugge KV,Genk,1,1,D
B1,01/09/2019,Anderlecht,Standard Liege,1,0,H
B1,01/12/2019,Oostende,Anderlecht,3,2,H
B1,01/12/2019,Standard Liege,Cercle Brugge,2,1,H
B1,01/12/2019,Kortrijk,Gent,0,2,A
B1,02/02/2020,Club Brugge KV,Antwerp,1,0,H
B1,02/02/2020,Anderlecht,Royal Excel Mouscron,1,0,H
B1,02/02/2020,Zulte Waregem,SK Beveren,5,0,H
B1,02/08/2019,Club Brugge KV,St. Truiden,6,0,H
B1,02/11/2019,AS Eupen,Genk,2,0,H
B1,02/11/2019,St. Truiden,Oostende,1,0,H
B1,02/11/2019,SK Beveren,Zulte Waregem,1,2,A
B1,02/11/2019,Royal Excel Mouscron,Antwerp,3,1,H
B1,02/11/2019,Club Brugge KV,Kortrijk,3,0,H
B1,03/08/2019,Oostende,Cercle Brugge,3,1,H
B1,03/08/2019,Kortrijk,Charleroi,1,1,D
B1,03/08/2019,Standard Liege,Zulte Waregem,4,0,H
B1,03/08/2019,KV Mechelen,Genk,3,1,H
B1,03/11/2019,KV Mechelen,Charleroi,2,2,D
B1,03/11/2019,Gent,Standard Liege,3,1,H
B1,03/11/2019,Anderlecht,Cercle Brugge,2,1,H
B1,04/08/2019,Antwerp,SK Beveren,4,1,H
B1,04/08/2019,Royal Excel Mouscron,Anderlecht,0,0,D
B1,04/08/2019,Gent,AS Eupen,6,1,H
B1,04/10/2019,Charleroi,Anderlecht,1,2,A
B1,05/10/2019,AS Eupen,KV Mechelen,0,2,A
B1,05/10/2019,Zulte Waregem,Cercle Brugge,6,0,H
B1,05/10/2019,SK Beveren,Oostende,3,1,H
B1,05/10/2019,Kortrijk,St. Truiden,4,0,H
B1,06/10/2019,Club Brugge KV,Gent,4,0,H
B1,06/10/2019,Antwerp,Standard Liege,2,2,D
B1,06/10/2019,Genk,Royal Excel Mouscron,2,1,H
B1,06/12/2019,SK Beveren,Antwerp,0,4,A
B1,07/02/2020,Gent,Anderlecht,1,1,D
B1,07/03/2020,Kortrijk,Antwerp,0,1,A
B1,07/03/2020,Royal Excel Mouscron,SK Beveren,1,0,H
B1,07/03/2020,Standard Liege,St. Truiden,0,0,D
B1,07/03/2020,Gent,Charleroi,1,4,A
B1,07/03/2020,Oostende,Genk,2,4,A
B1,07/03/2020,Club Brugge KV,Cercle Brugge,2,1,H
B1,07/03/2020,Anderlecht,Zulte Waregem,7,0,H
B1,07/03/2020,KV Mechelen,AS Eupen,1,1,D
B1,07/12/2019,Gent,Zulte Waregem,2,0,H
B1,07/12/2019,Cercle Brugge,Genk,1,2,A
B1,07/12/2019,St. Truiden,Club Brugge KV,1,2,A
B1,07/12/2019,KV Mechelen,Kortrijk,1,1,D
B1,08/02/2020,Royal Excel Mouscron,Oostende,3,1,H
B1,08/02/2020,St. Truiden,AS Eupen,5,2,H
B1,08/02/2020,Cercle Brugge,KV Mechelen,3,2,H
B1,08/02/2020,Charleroi,Zulte Waregem,4,0,H
B1,08/11/2019,Zulte Waregem,Anderlecht,1,2,A
B1,08/12/2019,AS Eupen,Oostende,1,0,H
B1,08/12/2019,Royal Excel Mouscron,Standard Liege,2,2,D
B1,08/12/2019,Anderlecht,Charleroi,0,0,D
B1,09/08/2019,Anderlecht,KV Mechelen,0,0,D
B1,09/11/2019,Charleroi,AS Eupen,1,0,H
