Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
B1,01/02/2026,Standard Liege,Anderlecht,2,0,H
B1,01/02/2026,Dender,Genk,1,2,A
B1,01/02/2026,Union St. Gilloise,Club Brugge KV,1,0,H
B1,01/02/2026,OH Leuven,KV Mechelen,2,2,D
B1,01/03/2026,Charleroi,Club Brugge KV,1,2,A
B1,01/03/2026,KVC Westerlo,Union St. Gilloise,0,0,D
B1,01/03/2026,Genk,Gent,3,0,H
B1,01/03/2026,Cercle Brugge,Dender,0,0,D
B1,01/08/2025,KV Mechelen,Club Brugge KV,2,1,H
B1,01/11/2025,Zulte Waregem,Union St. Gilloise,1,4,A
B1,01/11/2025,Anderlecht,KV Mechelen,3,1,H
B1,01/11/2025,Club Brugge KV,Dender,2,1,H
B1,02/08/2025,Standard Liege,Dender,1,1,D
B1,02/08/2025,Gent,RAAL La Louvière,1,0,H
B1,02/08/2025,KVC Westerlo,Zulte Waregem,3,1,H
B1,02/11/2025,St. Truiden,Antwerp,1,0,H
B1,02/11/2025,RAAL La Louvière,Cercle Brugge,2,1,H
B1,02/11/2025,KVC Westerlo,Genk,0,1,A
B1,02/11/2025,OH Leuven,Gent,4,0,H
B1,03/04/2026,Antwerp,Genk,1,2,A
B1,03/08/2025,Charleroi,St. Truiden,1,1,D
B1,03/08/2025,Union St. Gilloise,OH Leuven,5,0,H
B1,03/08/2025,Cercle Brugge,Anderlecht,0,2,A
B1,03/08/2025,Genk,Antwerp,1,1,D
B1,03/10/2025,Gent,Charleroi,2,1,H
B1,04/04/2026,OH Leuven,Standard Liege,1,3,A
B1,04/04/2026,Union St. Gilloise,St. Truiden,1,0,H
B1,04/04/2026,Zulte Waregem,Cercle Brugge,2,2,D
B1,04/10/2025,RAAL La Louvière,Zulte Waregem,0,0,D
B1,04/10/2025,KV Mechelen,St. Truiden,1,3,A
B1,04/10/2025,Antwerp,Cercle Brugge,1,1,D
B1,05/04/2026,KVC Westerlo,Charleroi,2,0,H
B1,05/10/2025,Genk,Dender,2,1,H
B1,05/10/2025,Anderlecht,Standard Liege,1,0,H
B1,05/10/2025,Club Brugge KV,Union St. Gilloise,1,0,H
B1,05/10/2025,KVC Westerlo,OH Leuven,2,0,H
B1,05/12/2025,RAAL La Louvière,Dender,1,2,A
B1,06/02/2026,KVC Westerlo,St. Truiden,0,4,A
B1,06/03/2026,RAAL La Louvière,Antwerp,0,0,D
B1,06/04/2026,Club Brugge KV,Anderlecht,4,2,H
B1,06/04/2026,Gent,KV Mechelen,1,1,D
B1,06/04/2026,RAAL La Louvière,Dender,0,1,A
B1,06/12/2025,St. Truiden,Club Brugge KV,3,2,H
B1,06/12/2025,Union St. Gilloise,Gent,1,1,D
B1,06/12/2025,Cercle Brugge,Standard Liege,1,2,A
B1,07/02/2026,Zulte Waregem,Dender,1,0,H
B1,07/02/2026,Charleroi,Cercle Brugge,3,4,A
B1,07/02/2026,Gent,OH Leuven,1,3,A
B1,07/03/2026,Dender,Charleroi,2,2,D
B1,07/03/2026,OH Leuven,KVC Westerlo,0,1,A
B1,07/03/2026,Union St. Gilloise,Genk,2,1,H
B1,07/11/2025,Dender,Zulte Waregem,2,2,D
B1,07/12/2025,KVC Westerlo,Anderlecht,4,0,H
B1,07/12/2025,KV Mechelen,Charleroi,1,0,H
B1,07/12/2025,Antwerp,Genk,3,0,H
B1,07/12/2025,OH Leuven,Zulte Waregem,1,1,D
B1,08/02/2026,KV Mechelen,Antwerp,2,0,H
B1,08/02/2026,Club Brugge KV,Standard Liege,3,0,H
B1,08/02/2026,Union St. Gilloise,RAAL La Louvière,2,1,H
B1,08/02/2026,Genk,Anderlecht,2,0,H
B1,08/03/2026,Zulte Waregem,Standard Liege,0,1,A
B1,08/03/2026,Gent,KV Mechelen,3,1,H
B1,08/03/2026,Club Brugge KV,Anderlecht,2,2,D
B1,08/03/2026,St. Truiden,Cercle Brugge,2,1,H
B1,08/08/2025,St. Truiden,Dender,2,0,H
B1,08/11/2025,Charleroi,KVC Westerlo,2,0,H
B1,08/11/2025,Antwerp,RAAL La Louvière,3,1,H
B1,08/11/2025,Cercle Brugge,OH Leuven,1,2,A
B1,09/08/2025,Gent,Union St. Gilloise,2,3,A
B1,09/08/2025,KVC Westerlo,KV Mechelen,0,1,A
B1,09/08/2025,Club Brugge KV,Cercle Brugge,2,0,H
B1,09/11/2025,KV Mechelen,Union St. Gilloise,1,1,D
B1,09/11/2025,Anderlecht,Club Brugge KV,1,0,H
B1,09/11/2025,St. Truiden,Standard Liege,1,0,H
B1,09/11/2025,Gent,Genk,1,1,D
B1,10/04/2026,Charleroi,Antwerp,2,1,H
B1,10/08/2025,RAAL La Louvière,Charleroi,1,0,H
B1,10/08/2025,Standard Liege,Genk,2,1,H
B1,10/08/2025,Anderlecht,Zulte Waregem,2,3,A
B1,10/08/2025,Antwerp,OH Leuven,3,1,H
B1,11/04/2026,Standard Liege,KVC Westerlo,1,2,A
B1,11/04/2026,St. Truiden,Club Brugge KV,1,2,A
B1,11/04/2026,Cercle Brugge,RAAL La Louvière,3,0,H
B1,12/09/2025,Standard Liege,KV Mechelen,1,1,D
B1,12/12/2025,Standard Liege,OH Leuven,0,1,A
B1,13/02/2026,KV Mechelen,Genk,2,3,A
B1,13/03/2026,Gent,Zulte Waregem,2,0,H
B1,13/09/2025,Zulte Waregem,OH Leuven,2,0,H
B1,13/09/2025,Dender,Union St. Gilloise,0,1,A
B1,13/09/2025,RAAL La Louvière,Club Brugge KV,1,0,H
B1,13/12/2025,Zulte Waregem,RAAL La Louvière,2,2,D
B1,13/12/2025,Anderlecht,St. Truiden,2,1,H
B1,13/12/2025,Cercle Brugge,KV Mechelen,2,3,A
B1,14/02/2026,OH Leuven,Dender,3,2,H
B1,14/02/2026,Charleroi,Gent,2,3,A
B1,14/02/2026,Standard Liege,Union St. Gilloise,1,1,D
B1,14/03/2026,Charleroi,OH Leuven,0,2,A
B1,14/03/2026,KVC Westerlo,Club Brugge KV,1,2,A
B1,14/03/2026,Union St. Gilloise,Dender,2,0,H
B1,14/09/2025,Antwerp,Gent,1,2,A
B1,14/09/2025,Cercle Brugge,Charleroi,2,3,A
B1,14/09/2025,Anderlecht,Genk,1,1,D
B1,14/09/2025,St. Truiden,KVC Westerlo,0,3,A
B1,14/12/2025,Gent,Antwerp,0,2,A
B1,14/12/2025,Charleroi,Union St. Gilloise,1,1,D
B1,14/12/2025,Genk,KVC Westerlo,1,1,D
B1,14/12/2025,Dender,Club Brugge KV,1,5,A
B1,15/02/2026,Cercle Brugge,Club Brugge KV,1,2,A
B1,15/02/2026,Antwerp,KVC Westerlo,0,2,A
B1,15/02/2026,Anderlecht,RAAL La Louvière,0,0,D
B1,15/02/2026,St. Truiden,Zulte Waregem,3,2,H
B1,15/03/2026,Genk,St. Truiden,1,0,H
B1,15/03/2026,Cercle Brugge,RAAL La Louvière,1,3,A
B1,15/03/2026,Antwerp,Standard Liege,1,1,D
B1,15/03/2026,KV Mechelen,Anderlecht,1,0,H
B1,15/08/2025,OH Leuven,Genk,1,2,A
B1,16/01/2026,Club Brugge KV,RAAL La Louvière,2,3,A
B1,16/08/2025,KV Mechelen,Gent,1,1,D
