Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
N1,01/05/2021,Utrecht,Willem II,3,2,H
N1,01/05/2021,Vitesse,PEC Zwolle,2,1,H
N1,01/05/2021,Waalwijk,AZ Alkmaar,1,3,A
N1,01/05/2021,Fortuna Sittard,Twente,3,0,H
N1,01/05/2021,Heracles,VVV Venlo,4,0,H
N1,01/11/2020,Heracles,Utrecht,4,1,H
N1,01/11/2020,Emmen,Feyenoord,2,3,A
N1,01/11/2020,AZ Alkmaar,Waalwijk,3,0,H
N1,01/11/2020,PSV Eindhoven,ADO Den Haag,4,0,H
N1,01/11/2020,Sparta Rotterdam,Heerenveen,1,4,A
N1,02/05/2021,ADO Den Haag,Feyenoord,3,2,H
N1,02/05/2021,PSV Eindhoven,Heerenveen,2,2,D
N1,02/05/2021,Ajax,Emmen,4,0,H
N1,02/05/2021,Groningen,Sparta Rotterdam,1,2,A
N1,02/10/2020,Utrecht,Heerenveen,1,1,D
N1,03/04/2021,Sparta Rotterdam,PEC Zwolle,3,2,H
N1,03/04/2021,Twente,Vitesse,1,2,A
N1,03/04/2021,Willem II,AZ Alkmaar,0,1,A
N1,03/04/2021,VVV Venlo,Groningen,0,1,A
N1,03/10/2020,Twente,Emmen,1,1,D
N1,03/10/2020,VVV Venlo,ADO Den Haag,1,2,A
N1,03/10/2020,Vitesse,Heracles,3,0,H
N1,04/04/2021,Feyenoord,Fortuna Sittard,2,0,H
N1,04/04/2021,ADO Den Haag,Utrecht,1,4,A
N1,04/04/2021,Emmen,Waalwijk,3,1,H
N1,04/04/2021,Heerenveen,Ajax,1,2,A
N1,04/04/2021,PSV Eindhoven,Heracles,3,0,H
N1,04/10/2020,PSV Eindhoven,Fortuna Sittard,2,0,H
N1,04/10/2020,Sparta Rotterdam,AZ Alkmaar,4,4,D
N1,04/10/2020,Willem II,Feyenoord,1,4,A
N1,04/10/2020,Groningen,Ajax,1,0,H
N1,04/12/2020,Sparta Rotterdam,Emmen,2,1,H
N1,05/02/2021,Fortuna Sittard,Heracles,0,1,A
N1,05/03/2021,Emmen,Sparta Rotterdam,1,1,D
N1,05/12/2020,Waalwijk,VVV Venlo,3,2,H
N1,05/12/2020,Fortuna Sittard,Willem II,3,2,H
N1,05/12/2020,Ajax,Twente,1,2,A
N1,05/12/2020,PEC Zwolle,Vitesse,2,1,H
N1,06/02/2021,PSV Eindhoven,Twente,3,0,H
N1,06/02/2021,PEC Zwolle,Waalwijk,1,1,D
N1,06/02/2021,Heerenveen,Vitesse,1,0,H
N1,06/02/2021,Emmen,AZ Alkmaar,0,1,A
N1,06/03/2021,Heerenveen,ADO Den Haag,3,0,H
N1,06/03/2021,Twente,Willem II,1,1,D
N1,06/03/2021,Feyenoord,VVV Venlo,6,0,H
N1,06/03/2021,Waalwijk,Utrecht,1,2,A
N1,06/11/2020,Fortuna Sittard,PEC Zwolle,2,2,D
N1,06/12/2020,Utrecht,ADO Den Haag,1,1,D
N1,06/12/2020,Heerenveen,PSV Eindhoven,2,2,D
N1,06/12/2020,AZ Alkmaar,Groningen,1,2,A
N1,06/12/2020,Feyenoord,Heracles,0,0,D
N1,07/03/2021,Fortuna Sittard,PSV Eindhoven,1,3,A
N1,07/03/2021,Vitesse,AZ Alkmaar,2,1,H
N1,07/03/2021,Heracles,PEC Zwolle,2,1,H
N1,07/03/2021,Ajax,Groningen,3,1,H
N1,07/05/2021,Sparta Rotterdam,Vitesse,3,0,H
N1,07/11/2020,Waalwijk,Sparta Rotterdam,0,2,A
N1,07/11/2020,VVV Venlo,Heracles,3,2,H
N1,07/11/2020,ADO Den Haag,Twente,2,4,A
N1,08/05/2021,AZ Alkmaar,Fortuna Sittard,1,0,H
N1,08/05/2021,Twente,Heracles,1,1,D
N1,08/05/2021,Heerenveen,Utrecht,0,0,D
N1,08/05/2021,VVV Venlo,Waalwijk,3,3,D
N1,08/11/2020,Utrecht,Ajax,0,3,A
N1,08/11/2020,PSV Eindhoven,Willem II,3,0,H
N1,08/11/2020,Feyenoord,Groningen,2,0,H
N1,08/11/2020,Heerenveen,AZ Alkmaar,0,3,A
N1,08/11/2020,Vitesse,Emmen,3,1,H
N1,09/01/2021,Waalwijk,ADO Den Haag,0,1,A
N1,09/01/2021,Emmen,Twente,1,4,A
N1,09/01/2021,PEC Zwolle,AZ Alkmaar,1,1,D
N1,09/01/2021,Heracles,Vitesse,0,2,A
N1,09/01/2021,Utrecht,Groningen,2,2,D
N1,09/03/2021,VVV Venlo,Sparta Rotterdam,0,1,A
N1,09/04/2021,Vitesse,ADO Den Haag,0,0,D
N1,09/05/2021,Emmen,Groningen,0,4,A
N1,09/05/2021,PEC Zwolle,ADO Den Haag,0,1,A
N1,09/05/2021,Feyenoord,Ajax,0,3,A
N1,09/05/2021,Willem II,PSV Eindhoven,0,2,A
N1,10/01/2021,Ajax,PSV Eindhoven,2,2,D
N1,10/01/2021,Heerenveen,Fortuna Sittard,1,3,A
N1,10/01/2021,VVV Venlo,Willem II,2,1,H
N1,10/01/2021,Sparta Rotterdam,Feyenoord,0,2,A
N1,10/04/2021,PEC Zwolle,Twente,1,0,H
N1,10/04/2021,Heracles,Willem II,4,0,H
N1,10/04/2021,AZ Alkmaar,Sparta Rotterdam,2,0,H
N1,10/04/2021,Fortuna Sittard,Emmen,1,3,A
N1,11/04/2021,VVV Venlo,PSV Eindhoven,0,2,A
N1,11/04/2021,Utrecht,Feyenoord,1,2,A
N1,11/04/2021,Groningen,Heerenveen,0,2,A
N1,11/04/2021,Waalwijk,Ajax,0,1,A
N1,11/12/2020,Heracles,Fortuna Sittard,1,2,A
N1,12/01/2021,Heracles,Emmen,4,0,H
N1,12/01/2021,Vitesse,Utrecht,1,0,H
N1,12/02/2021,Waalwijk,Emmen,1,0,H
N1,12/09/2020,Heerenveen,Willem II,2,0,H
N1,12/09/2020,PEC Zwolle,Feyenoord,0,2,A
N1,12/09/2020,Twente,Fortuna Sittard,2,0,H
N1,12/12/2020,Groningen,Waalwijk,2,0,H
N1,12/12/2020,Emmen,ADO Den Haag,1,1,D
N1,12/12/2020,Ajax,PEC Zwolle,4,0,H
N1,13/01/2021,ADO Den Haag,VVV Venlo,1,4,A
N1,13/01/2021,Fortuna Sittard,Sparta Rotterdam,0,1,A
N1,13/01/2021,Feyenoord,PEC Zwolle,1,0,H
N1,13/01/2021,PSV Eindhoven,AZ Alkmaar,1,3,A
N1,13/02/2021,ADO Den Haag,PSV Eindhoven,2,2,D
N1,13/02/2021,Sparta Rotterdam,Fortuna Sittard,1,2,A
N1,13/02/2021,Groningen,PEC Zwolle,1,0,H
N1,13/02/2021,Heracles,Ajax,0,2,A
N1,13/03/2021,Willem II,Heerenveen,3,1,H
N1,13/03/2021,ADO Den Haag,Heracles,1,2,A
N1,13/03/2021,AZ Alkmaar,Twente,4,1,H
N1,13/03/2021,Groningen,Emmen,1,1,D
N1,13/03/2021,Sparta Rotterdam,Waalwijk,2,0,H
