Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
N1,01/02/2014,AZ Alkmaar,Groningen,2,0,H
N1,01/02/2014,Heracles,NAC Breda,1,2,A
N1,01/02/2014,PEC Zwolle,Roda,3,1,H
N1,01/02/2014,Heerenveen,ADO Den Haag,3,0,H
N1,01/03/2014,Vitesse,Roda,3,0,H
N1,01/03/2014,GO Ahead Eagles,PSV Eindhoven,2,3,A
N1,01/03/2014,ADO Den Haag,NAC Breda,1,1,D
N1,01/03/2014,PEC Zwolle,NEC Nijmegen,3,3,D
N1,01/09/2013,Groningen,Ajax,1,1,D
N1,01/09/2013,AZ Alkmaar,Vitesse,1,1,D
N1,01/09/2013,Feyenoord,Roda,4,0,H
N1,01/09/2013,PEC Zwolle,Utrecht,1,1,D
N1,01/11/2013,Waalwijk,NAC Breda,3,0,H
N1,01/12/2013,ADO Den Haag,Ajax,0,4,A
N1,01/12/2013,Vitesse,Cambuur,3,0,H
N1,01/12/2013,NEC Nijmegen,AZ Alkmaar,3,2,H
N1,01/12/2013,Feyenoord,PSV Eindhoven,3,1,H
N1,02/02/2014,Utrecht,Ajax,1,1,D
N1,02/02/2014,NEC Nijmegen,GO Ahead Eagles,1,1,D
N1,02/02/2014,Twente,Cambuur,3,1,H
N1,02/02/2014,Waalwijk,PSV Eindhoven,2,0,H
N1,02/03/2014,Utrecht,Twente,1,1,D
N1,02/03/2014,Groningen,Cambuur,1,1,D
N1,02/03/2014,Feyenoord,Ajax,1,2,A
N1,02/03/2014,AZ Alkmaar,Waalwijk,4,0,H
N1,02/04/2014,Heracles,Feyenoord,1,2,A
N1,02/04/2014,Utrecht,Cambuur,1,0,H
N1,02/04/2014,Twente,ADO Den Haag,1,1,D
N1,02/04/2014,GO Ahead Eagles,NAC Breda,2,1,H
N1,02/04/2014,Waalwijk,Ajax,0,2,A
N1,02/08/2013,Ajax,Roda,3,0,H
N1,02/10/2013,ADO Den Haag,Vitesse,2,1,H
N1,02/11/2013,Ajax,Vitesse,0,1,A
N1,02/11/2013,AZ Alkmaar,ADO Den Haag,2,0,H
N1,02/11/2013,PSV Eindhoven,PEC Zwolle,1,1,D
N1,02/11/2013,Twente,NEC Nijmegen,2,2,D
N1,03/05/2014,Utrecht,Vitesse,2,1,H
N1,03/05/2014,Cambuur,ADO Den Haag,1,2,A
N1,03/05/2014,GO Ahead Eagles,Roda,0,1,A
N1,03/05/2014,Twente,PEC Zwolle,2,2,D
N1,03/05/2014,Waalwijk,Heerenveen,0,3,A
N1,03/05/2014,Ajax,NEC Nijmegen,2,2,D
N1,03/05/2014,PSV Eindhoven,NAC Breda,2,0,H
N1,03/05/2014,AZ Alkmaar,Feyenoord,1,1,D
N1,03/05/2014,Groningen,Heracles,3,1,H
N1,03/08/2013,Heerenveen,AZ Alkmaar,4,2,H
N1,03/08/2013,Twente,Waalwijk,0,0,D
N1,03/08/2013,NEC Nijmegen,Groningen,1,4,A
