Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
N1,01/02/2026,Excelsior,Ajax,2,2,D
N1,01/02/2026,Heracles,Fortuna Sittard,2,1,H
N1,01/02/2026,Heerenveen,Utrecht,1,1,D
N1,01/02/2026,FC Volendam,GO Ahead Eagles,1,1,D
N1,01/02/2026,PSV Eindhoven,Feyenoord,3,0,H
N1,01/03/2026,PEC Zwolle,Ajax,0,0,D
N1,01/03/2026,Twente,Feyenoord,2,0,H
N1,01/03/2026,FC Volendam,Groningen,3,2,H
N1,01/03/2026,Utrecht,AZ Alkmaar,2,0,H
N1,01/03/2026,Excelsior,GO Ahead Eagles,0,1,A
N1,01/11/2025,Telstar,Excelsior,2,2,D
N1,01/11/2025,Feyenoord,FC Volendam,3,1,H
N1,01/11/2025,Ajax,Heerenveen,1,1,D
N1,01/11/2025,NAC Breda,GO Ahead Eagles,1,0,H
N1,02/11/2025,Utrecht,NEC Nijmegen,1,0,H
N1,02/11/2025,Sparta Rotterdam,AZ Alkmaar,0,1,A
N1,02/11/2025,Groningen,Twente,1,1,D
N1,02/11/2025,Heracles,PEC Zwolle,8,2,H
N1,02/12/2025,Ajax,Groningen,2,0,H
N1,03/10/2025,NAC Breda,Groningen,1,2,A
N1,04/04/2026,Excelsior,NEC Nijmegen,0,2,A
N1,04/04/2026,Ajax,Twente,1,2,A
N1,04/04/2026,Telstar,Groningen,0,2,A
N1,04/04/2026,PSV Eindhoven,Utrecht,4,3,H
N1,04/04/2026,AZ Alkmaar,Fortuna Sittard,2,0,H
N1,04/10/2025,Fortuna Sittard,FC Volendam,1,0,H
N1,04/10/2025,PEC Zwolle,PSV Eindhoven,0,4,A
N1,04/10/2025,Heerenveen,Excelsior,2,1,H
N1,04/10/2025,Sparta Rotterdam,Ajax,3,3,D
N1,05/04/2026,Heerenveen,Heracles,4,1,H
N1,05/04/2026,FC Volendam,Feyenoord,0,0,D
N1,05/04/2026,NAC Breda,Sparta Rotterdam,0,0,D
N1,05/04/2026,GO Ahead Eagles,PEC Zwolle,5,0,H
N1,05/10/2025,Twente,Heracles,2,1,H
N1,05/10/2025,GO Ahead Eagles,NEC Nijmegen,1,1,D
N1,05/10/2025,AZ Alkmaar,Telstar,2,1,H
N1,05/10/2025,Feyenoord,Utrecht,3,2,H
N1,05/12/2025,Excelsior,Groningen,0,2,A
N1,06/02/2026,NAC Breda,Excelsior,0,2,A
N1,06/03/2026,Heracles,Utrecht,0,0,D
N1,06/12/2025,Feyenoord,PEC Zwolle,6,1,H
N1,06/12/2025,Heracles,Telstar,1,1,D
N1,06/12/2025,Fortuna Sittard,Ajax,1,3,A
N1,06/12/2025,Heerenveen,PSV Eindhoven,0,2,A
N1,07/02/2026,NEC Nijmegen,Heracles,4,1,H
N1,07/02/2026,PEC Zwolle,FC Volendam,1,2,A
N1,07/02/2026,Twente,Heerenveen,5,0,H
N1,07/02/2026,Fortuna Sittard,Sparta Rotterdam,2,2,D
N1,07/03/2026,Excelsior,Heerenveen,1,2,A
N1,07/03/2026,PSV Eindhoven,AZ Alkmaar,2,1,H
N1,07/03/2026,Groningen,Ajax,3,1,H
N1,07/11/2025,Twente,Telstar,0,0,D
N1,07/12/2025,FC Volendam,NEC Nijmegen,2,3,A
N1,07/12/2025,AZ Alkmaar,GO Ahead Eagles,2,2,D
N1,07/12/2025,Sparta Rotterdam,NAC Breda,1,0,H
N1,07/12/2025,Utrecht,Twente,1,1,D
N1,08/02/2026,GO Ahead Eagles,Telstar,1,1,D
N1,08/02/2026,Utrecht,Feyenoord,0,1,A
N1,08/02/2026,Groningen,PSV Eindhoven,1,2,A
N1,08/02/2026,AZ Alkmaar,Ajax,1,1,D
N1,08/03/2026,Sparta Rotterdam,PEC Zwolle,1,1,D
N1,08/03/2026,Fortuna Sittard,Telstar,1,4,A
N1,08/03/2026,GO Ahead Eagles,Twente,1,4,A
N1,08/03/2026,NAC Breda,Feyenoord,3,3,D
N1,08/03/2026,NEC Nijmegen,FC Volendam,3,0,H
N1,08/08/2025,Fortuna Sittard,GO Ahead Eagles,2,2,D
N1,08/11/2025,PEC Zwolle,Sparta Rotterdam,1,0,H
N1,08/11/2025,Fortuna Sittard,Heerenveen,2,0,H
N1,08/11/2025,FC Volendam,NAC Breda,2,1,H
N1,08/11/2025,Excelsior,Heracles,1,2,A
N1,09/08/2025,NEC Nijmegen,Excelsior,5,0,H
N1,09/08/2025,Feyenoord,NAC Breda,2,0,H
N1,09/08/2025,Heerenveen,FC Volendam,1,1,D
N1,09/08/2025,PSV Eindhoven,Sparta Rotterdam,6,1,H
N1,09/11/2025,GO Ahead Eagles,Feyenoord,2,1,H
N1,09/11/2025,AZ Alkmaar,PSV Eindhoven,1,5,A
N1,09/11/2025,NEC Nijmegen,Groningen,2,0,H
N1,09/11/2025,Utrecht,Ajax,2,1,H
N1,10/01/2026,PSV Eindhoven,Excelsior,5,1,H
N1,10/01/2026,Groningen,NAC Breda,0,0,D
N1,10/01/2026,Twente,PEC Zwolle,1,1,D
N1,10/01/2026,AZ Alkmaar,FC Volendam,1,0,H
N1,10/04/2026,Twente,FC Volendam,2,1,H
N1,10/08/2025,Utrecht,Heracles,4,0,H
N1,10/08/2025,Ajax,Telstar,2,0,H
N1,10/08/2025,PEC Zwolle,Twente,1,0,H
N1,10/08/2025,AZ Alkmaar,Groningen,4,1,H
N1,11/01/2026,Heerenveen,Feyenoord,2,2,D
N1,11/01/2026,GO Ahead Eagles,Fortuna Sittard,2,2,D
N1,11/01/2026,Telstar,Ajax,2,3,A
N1,11/01/2026,Sparta Rotterdam,Heracles,2,0,H
N1,11/02/2026,NEC Nijmegen,Utrecht,1,3,A
N1,11/02/2026,GO Ahead Eagles,Heerenveen,1,3,A
N1,11/04/2026,Heracles,Ajax,0,3,A
N1,11/04/2026,Groningen,GO Ahead Eagles,0,0,D
N1,11/04/2026,Utrecht,Telstar,4,1,H
N1,11/04/2026,Sparta Rotterdam,PSV Eindhoven,0,2,A
N1,13/02/2026,FC Volendam,PSV Eindhoven,2,1,H
N1,13/03/2026,PEC Zwolle,Groningen,1,1,D
N1,13/09/2025,GO Ahead Eagles,FC Volendam,3,0,H
N1,13/09/2025,Twente,NAC Breda,2,2,D
N1,13/09/2025,NEC Nijmegen,PSV Eindhoven,3,5,A
N1,13/09/2025,Feyenoord,Heerenveen,1,0,H
N1,13/09/2025,Ajax,PEC Zwolle,3,1,H
N1,13/12/2025,Telstar,NEC Nijmegen,2,2,D
N1,13/12/2025,Groningen,FC Volendam,3,0,H
N1,13/12/2025,PSV Eindhoven,Heracles,4,3,H
N1,13/12/2025,PEC Zwolle,Fortuna Sittard,1,0,H
N1,14/02/2026,Groningen,Utrecht,1,2,A
N1,14/02/2026,Ajax,Fortuna Sittard,4,1,H
N1,14/02/2026,Excelsior,AZ Alkmaar,1,2,A
N1,14/02/2026,Heracles,NAC Breda,0,1,A
N1,14/03/2026,FC Volendam,Fortuna Sittard,1,2,A
N1,14/03/2026,Ajax,Sparta Rotterdam,4,0,H
N1,14/03/2026,Heerenveen,Telstar,3,0,H
N1,14/03/2026,PSV Eindhoven,NEC Nijmegen,2,3,A
N1,14/09/2025,Heracles,AZ Alkmaar,1,2,A
N1,14/09/2025,Excelsior,Sparta Rotterdam,0,1,A
N1,14/09/2025,Telstar,Fortuna Sittard,1,3,A
N1,14/09/2025,Utrecht,Groningen,0,1,A
N1,14/12/2025,Sparta Rotterdam,Heerenveen,0,3,A
N1,14/12/2025,Twente,GO Ahead Eagles,2,0,H
N1,14/12/2025,NAC Breda,Utrecht,1,1,D
N1,14/12/2025,Ajax,Feyenoord,2,0,H
N1,15/02/2026,Telstar,Twente,1,1,D
N1,15/02/2026,Heerenveen,PEC Zwolle,4,2,H
N1,15/02/2026,Feyenoord,GO Ahead Eagles,1,0,H
N1,15/03/2026,GO Ahead Eagles,NAC Breda,6,0,H
N1,15/03/2026,Twente,Utrecht,0,2,A
N1,15/03/2026,Feyenoord,Excelsior,2,1,H
N1,15/03/2026,AZ Alkmaar,Heracles,4,0,H
N1,15/08/2025,Telstar,PEC Zwolle,0,2,A
N1,16/08/2025,Groningen,Heerenveen,2,1,H
N1,16/08/2025,Heracles,NEC Nijmegen,1,4,A
N1,16/08/2025,Excelsior,Feyenoord,1,2,A
N1,17/01/2026,Ajax,GO Ahead Eagles,2,2,D
N1,17/01/2026,PEC Zwolle,AZ Alkmaar,3,1,H
N1,17/01/2026,Excelsior,Telstar,2,2,D
N1,17/01/2026,Fortuna Sittard,PSV Eindhoven,1,2,A
N1,17/01/2026,NAC Breda,NEC Nijmegen,3,4,A
N1,17/02/2026,Sparta Rotterdam,NEC Nijmegen,1,1,D
N1,17/08/2025,NAC Breda,Fortuna Sittard,2,1,H
N1,17/08/2025,GO Ahead Eagles,Ajax,2,2,D
N1,17/08/2025,Sparta Rotterdam,Utrecht,2,1,H
N1,17/08/2025,Twente,PSV Eindhoven,0,2,A
N1,17/08/2025,FC Volendam,AZ Alkmaar,2,2,D
N1,17/09/2025,Feyenoord,Fortuna Sittard,2,0,H
N1,18/01/2026,FC Volendam,Utrecht,2,1,H
N1,18/01/2026,Heracles,Twente,0,2,A
N1,18/01/2026,Feyenoord,Sparta Rotterdam,3,4,A
N1,18/01/2026,Heerenveen,Groningen,0,2,A
N1,18/10/2025,Ajax,AZ Alkmaar,0,2,A
N1,18/10/2025,NEC Nijmegen,Twente,3,3,D
N1,18/10/2025,PSV Eindhoven,GO Ahead Eagles,2,1,H
N1,18/10/2025,Utrecht,FC Volendam,3,1,H
N1,18/10/2025,NAC Breda,PEC Zwolle,2,2,D
N1,19/09/2025,Sparta Rotterdam,Twente,1,5,A
N1,19/10/2025,Groningen,Sparta Rotterdam,0,2,A
N1,19/10/2025,Excelsior,Fortuna Sittard,1,0,H
N1,19/10/2025,Telstar,Heerenveen,2,3,A
N1,19/10/2025,Heracles,Feyenoord,0,7,A
N1,20/02/2026,Fortuna Sittard,Excelsior,2,1,H
N1,20/03/2026,Heracles,Excelsior,1,1,D
N1,20/09/2025,NAC Breda,Heracles,2,1,H
N1,20/09/2025,Fortuna Sittard,Utrecht,1,0,H
N1,20/09/2025,FC Volendam,Excelsior,1,2,A
N1,20/09/2025,Groningen,Telstar,2,0,H
N1,20/12/2025,Heracles,Heerenveen,0,3,A
N1,20/12/2025,Excelsior,PEC Zwolle,2,1,H
N1,20/12/2025,NEC Nijmegen,Ajax,2,2,D
N1,20/12/2025,NAC Breda,Telstar,0,1,A
N1,21/01/2026,AZ Alkmaar,Excelsior,1,1,D
N1,21/02/2026,NAC Breda,FC Volendam,1,0,H
N1,21/02/2026,Ajax,NEC Nijmegen,1,1,D
N1,21/02/2026,PSV Eindhoven,Heerenveen,3,1,H
N1,21/03/2026,Fortuna Sittard,Twente,1,2,A
N1,21/03/2026,Sparta Rotterdam,FC Volendam,2,0,H
N1,21/03/2026,PEC Zwolle,NAC Breda,2,1,H
N1,21/09/2025,AZ Alkmaar,Feyenoord,3,3,D
N1,21/09/2025,PSV Eindhoven,Ajax,2,2,D
N1,21/09/2025,PEC Zwolle,GO Ahead Eagles,0,2,A
N1,21/09/2025,Heerenveen,NEC Nijmegen,3,2,H
N1,21/12/2025,Fortuna Sittard,AZ Alkmaar,4,3,H
N1,21/12/2025,FC Volendam,Sparta Rotterdam,0,1,A
N1,21/12/2025,GO Ahead Eagles,Groningen,1,1,D
N1,21/12/2025,Feyenoord,Twente,1,1,D
N1,21/12/2025,Utrecht,PSV Eindhoven,1,2,A
N1,22/02/2026,Twente,Groningen,2,1,H
N1,22/02/2026,GO Ahead Eagles,Heracles,4,0,H
N1,22/02/2026,AZ Alkmaar,Sparta Rotterdam,3,1,H
N1,22/02/2026,Feyenoord,Telstar,2,1,H
N1,22/02/2026,Utrecht,PEC Zwolle,1,1,D
N1,22/03/2026,NEC Nijmegen,Heerenveen,2,2,D
N1,22/03/2026,Utrecht,GO Ahead Eagles,2,0,H
N1,22/03/2026,Feyenoord,Ajax,1,1,D
N1,22/03/2026,Groningen,AZ Alkmaar,3,0,H
N1,22/03/2026,Telstar,PSV Eindhoven,3,1,H
N1,22/11/2025,NAC Breda,PSV Eindhoven,0,1,A
N1,22/11/2025,Sparta Rotterdam,Fortuna Sittard,1,1,D
N1,22/11/2025,Heracles,GO Ahead Eagles,4,2,H
N1,22/11/2025,FC Volendam,Twente,1,1,D
N1,22/11/2025,Ajax,Excelsior,1,2,A
N1,23/08/2025,PSV Eindhoven,Groningen,4,2,H
N1,23/08/2025,GO Ahead Eagles,Sparta Rotterdam,0,3,A
N1,23/08/2025,Telstar,FC Volendam,2,2,D
N1,23/11/2025,Groningen,PEC Zwolle,2,2,D
N1,23/11/2025,Telstar,Utrecht,1,1,D
N1,23/11/2025,Feyenoord,NEC Nijmegen,2,4,A
N1,23/11/2025,Heerenveen,AZ Alkmaar,3,1,H
N1,24/01/2026,NEC Nijmegen,PEC Zwolle,2,1,H
N1,24/01/2026,Twente,Excelsior,0,0,D
N1,24/01/2026,PSV Eindhoven,NAC Breda,2,2,D
N1,24/01/2026,Ajax,FC Volendam,2,0,H
