Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
I2,01/03/2022,Alessandria,como,1,1,D
I2,01/03/2022,Brescia,Perugia,2,1,H
I2,01/03/2022,Ternana,Pordenone,1,0,H
I2,01/03/2022,Benevento,Cremonese,1,1,D
I2,01/10/2021,Lecce,Monza,3,0,H
I2,01/11/2021,Benevento,Brescia,0,1,A
I2,01/11/2021,Parma,Vicenza Virtus,1,0,H
I2,01/11/2021,Reggina,Cittadella,0,1,A
I2,01/11/2021,Monza,Alessandria,1,0,H
I2,01/11/2021,Lecce,Nuova Cosenza,3,1,H
I2,01/11/2021,Pisa,Ascoli,1,1,D
I2,01/11/2021,Ternana,como,1,2,A
I2,01/11/2021,Frosinone,Crotone,2,1,H
I2,01/11/2021,Spal,Perugia,1,2,A
I2,01/11/2021,Pordenone,Cremonese,2,2,D
I2,01/12/2021,Parma,Brescia,0,1,A
I2,01/12/2021,Cittadella,como,2,2,D
I2,02/03/2022,Frosinone,Nuova Cosenza,1,0,H
I2,02/03/2022,Spal,Cittadella,0,0,D
I2,02/03/2022,Reggina,Vicenza Virtus,3,1,H
I2,02/03/2022,Monza,Parma,1,1,D
I2,02/03/2022,Lecce,Ascoli,3,1,H
I2,02/03/2022,Pisa,Crotone,3,2,H
I2,02/04/2022,Alessandria,Spal,2,2,D
I2,02/04/2022,Cremonese,Reggina,1,1,D
I2,02/04/2022,Cittadella,Ternana,1,2,A
I2,02/04/2022,Ascoli,Pordenone,1,0,H
I2,02/04/2022,Benevento,Pisa,5,1,H
I2,02/04/2022,Lecce,Frosinone,1,0,H
I2,02/04/2022,Nuova Cosenza,Parma,1,3,A
I2,02/10/2021,Alessandria,Nuova Cosenza,1,0,H
I2,02/10/2021,Frosinone,Cittadella,0,1,A
I2,02/10/2021,Crotone,Ascoli,2,2,D
I2,02/10/2021,Pisa,Reggina,2,0,H
I2,02/10/2021,Cremonese,Ternana,2,0,H
I2,02/10/2021,Spal,Parma,2,2,D
I2,03/04/2022,Brescia,Vicenza Virtus,2,0,H
I2,03/04/2022,como,Monza,2,0,H
I2,03/04/2022,Crotone,Perugia,1,1,D
I2,03/10/2021,Brescia,como,2,4,A
I2,03/10/2021,Pordenone,Vicenza Virtus,2,4,A
I2,03/10/2021,Benevento,Perugia,0,0,D
I2,03/12/2021,Perugia,Vicenza Virtus,1,0,H
I2,04/12/2021,Benevento,Pordenone,2,1,H
I2,04/12/2021,Frosinone,Ternana,1,1,D
I2,04/12/2021,Nuova Cosenza,Cremonese,0,2,A
I2,04/12/2021,Lecce,Reggina,2,0,H
I2,04/12/2021,Crotone,Spal,1,2,A
I2,05/02/2022,como,Lecce,1,1,D
I2,05/02/2022,Nuova Cosenza,Brescia,0,0,D
I2,05/02/2022,Frosinone,Vicenza Virtus,2,0,H
I2,05/02/2022,Ascoli,Perugia,0,1,A
