Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
SP2,01/04/2017,Girona,Rayo Vallecano,1,3,A
SP2,01/04/2017,Ucam Murcia,Cadiz,1,1,D
SP2,01/04/2017,Levante,Mirandes,2,1,H
SP2,01/04/2017,Huesca,Getafe,0,0,D
SP2,01/05/2017,Gimnastic,Reus,0,1,A
SP2,01/05/2017,Huesca,Rayo Vallecano,2,0,H
SP2,01/10/2016,Alcorcon,Elche,1,0,H
SP2,01/10/2016,Huesca,Almeria,2,0,H
SP2,01/10/2016,Gimnastic,Sevilla Atletico,1,1,D
SP2,01/10/2016,Lugo,Mallorca,3,1,H
SP2,01/10/2016,Zaragoza,Cordoba,1,1,D
SP2,02/04/2017,Lugo,Reus,1,0,H
SP2,02/04/2017,Gimnastic,Almeria,0,1,A
SP2,02/04/2017,Zaragoza,Valladolid,1,1,D
SP2,02/04/2017,Cordoba,Elche,1,0,H
SP2,02/04/2017,Tenerife,Oviedo,1,0,H
SP2,02/06/2017,Lugo,Levante,1,0,H
SP2,02/09/2016,Sevilla Atletico,Ucam Murcia,1,1,D
SP2,02/09/2016,Cordoba,Lugo,3,3,D
SP2,02/10/2016,Rayo Vallecano,Cadiz,3,0,H
SP2,02/10/2016,Tenerife,Getafe,0,0,D
SP2,02/10/2016,Girona,Reus,1,0,H
SP2,02/10/2016,Levante,Valladolid,3,2,H
SP2,02/10/2016,Oviedo,Numancia,2,2,D
SP2,02/10/2016,Ucam Murcia,Mirandes,2,2,D
SP2,02/12/2016,Getafe,Sevilla Atletico,2,0,H
SP2,03/02/2017,Ucam Murcia,Sevilla Atletico,1,0,H
SP2,03/03/2017,Tenerife,Mirandes,1,1,D
SP2,03/04/2017,Sevilla Atletico,Numancia,1,1,D
SP2,03/09/2016,Mirandes,Cadiz,3,2,H
SP2,03/09/2016,Getafe,Reus,1,1,D
SP2,03/09/2016,Valladolid,Girona,2,1,H
SP2,03/09/2016,Almeria,Rayo Vallecano,3,0,H
SP2,03/09/2016,Elche,Tenerife,3,1,H
SP2,03/12/2016,Cadiz,Zaragoza,3,0,H
SP2,03/12/2016,Numancia,Almeria,1,0,H
SP2,03/12/2016,Mirandes,Elche,1,0,H
SP2,03/12/2016,Ucam Murcia,Lugo,1,2,A
SP2,04/02/2017,Huesca,Zaragoza,2,3,A
SP2,04/02/2017,Lugo,Cordoba,1,0,H
SP2,04/02/2017,Alcorcon,Numancia,2,3,A
SP2,04/02/2017,Cadiz,Mirandes,2,1,H
SP2,04/02/2017,Tenerife,Elche,2,0,H
SP2,04/03/2017,Alcorcon,Sevilla Atletico,0,0,D
SP2,04/03/2017,Girona,Getafe,5,1,H
SP2,04/03/2017,Rayo Vallecano,Reus,0,0,D
SP2,04/03/2017,Oviedo,Cadiz,2,1,H
SP2,04/06/2017,Oviedo,Sevilla Atletico,1,0,H
SP2,04/06/2017,Ucam Murcia,Alcorcon,0,1,A
SP2,04/06/2017,Getafe,Almeria,4,0,H
SP2,04/06/2017,Girona,Zaragoza,0,0,D
SP2,04/06/2017,Tenerife,Gimnastic,0,1,A
SP2,04/06/2017,Cadiz,Elche,2,1,H
SP2,04/06/2017,Huesca,Numancia,0,0,D
SP2,04/06/2017,Rayo Vallecano,Cordoba,1,2,A
SP2,04/06/2017,Reus,Valladolid,2,0,H
SP2,04/06/2017,Mirandes,Mallorca,2,2,D
SP2,04/09/2016,Gimnastic,Levante,1,1,D
SP2,04/09/2016,Mallorca,Oviedo,0,0,D
SP2,04/09/2016,Zaragoza,Huesca,1,0,H
SP2,04/09/2016,Numancia,Alcorcon,1,1,D
SP2,04/12/2016,Oviedo,Gimnastic,1,0,H
SP2,04/12/2016,Reus,Cordoba,1,2,A
SP2,04/12/2016,Tenerife,Huesca,1,1,D
SP2,04/12/2016,Rayo Vallecano,Alcorcon,2,0,H
SP2,04/12/2016,Mallorca,Valladolid,0,3,A
SP2,04/12/2016,Girona,Levante,2,1,H
SP2,05/02/2017,Reus,Getafe,1,1,D
SP2,05/02/2017,Girona,Valladolid,2,1,H
SP2,05/02/2017,Rayo Vallecano,Almeria,1,0,H
SP2,05/02/2017,Oviedo,Mallorca,2,1,H
SP2,05/02/2017,Levante,Gimnastic,2,1,H
