Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
N1,01/02/2023,Waalwijk,GO Ahead Eagles,3,1,H
N1,01/04/2023,Cambuur,Emmen,1,2,A
N1,01/04/2023,Waalwijk,Vitesse,1,0,H
N1,01/04/2023,NEC Nijmegen,PSV Eindhoven,2,4,A
N1,01/04/2023,Excelsior,Twente,0,0,D
N1,01/04/2023,AZ Alkmaar,Heerenveen,1,1,D
N1,01/06/2023,Heerenveen,Twente,1,2,A
N1,01/06/2023,Utrecht,Sparta Rotterdam,1,2,A
N1,01/09/2022,AZ Alkmaar,NEC Nijmegen,1,1,D
N1,01/10/2022,Twente,Vitesse,3,0,H
N1,01/10/2022,Ajax,GO Ahead Eagles,1,1,D
N1,01/10/2022,Cambuur,PSV Eindhoven,3,0,H
N1,01/10/2022,Groningen,AZ Alkmaar,1,4,A
N1,02/04/2023,Fortuna Sittard,Groningen,3,1,H
N1,02/04/2023,Sparta Rotterdam,Feyenoord,1,3,A
N1,02/04/2023,Utrecht,FC Volendam,0,0,D
N1,02/04/2023,GO Ahead Eagles,Ajax,0,0,D
N1,02/09/2022,Fortuna Sittard,Utrecht,3,4,A
N1,02/10/2022,Fortuna Sittard,FC Volendam,2,0,H
N1,02/10/2022,NEC Nijmegen,Feyenoord,1,1,D
N1,02/10/2022,Waalwijk,Sparta Rotterdam,2,2,D
N1,02/10/2022,Emmen,Heerenveen,0,0,D
N1,02/10/2022,Excelsior,Utrecht,0,1,A
N1,03/02/2023,Fortuna Sittard,Sparta Rotterdam,0,0,D
N1,03/03/2023,Utrecht,Fortuna Sittard,1,2,A
N1,03/03/2023,Vitesse,AZ Alkmaar,0,1,A
N1,03/06/2023,Emmen,NAC Breda,2,0,H
N1,03/09/2022,Ajax,Cambuur,4,0,H
N1,03/09/2022,GO Ahead Eagles,Feyenoord,3,4,A
N1,03/09/2022,Sparta Rotterdam,FC Volendam,4,0,H
N1,03/09/2022,Twente,PSV Eindhoven,2,1,H
N1,04/02/2023,FC Volendam,AZ Alkmaar,1,1,D
N1,04/02/2023,Excelsior,Waalwijk,0,0,D
N1,04/02/2023,Emmen,Vitesse,2,2,D
N1,04/02/2023,Utrecht,Heerenveen,1,0,H
N1,04/03/2023,FC Volendam,Emmen,3,1,H
N1,04/03/2023,Feyenoord,Groningen,1,0,H
N1,04/03/2023,Twente,Heerenveen,3,3,D
N1,04/06/2023,Twente,Heerenveen,4,0,H
N1,04/09/2022,Waalwijk,Excelsior,5,2,H
N1,04/09/2022,Emmen,AZ Alkmaar,0,3,A
N1,04/09/2022,Heerenveen,NEC Nijmegen,0,0,D
N1,04/09/2022,Groningen,Vitesse,0,1,A
N1,04/11/2022,Cambuur,NEC Nijmegen,0,1,A
N1,05/02/2023,GO Ahead Eagles,NEC Nijmegen,1,0,H
N1,05/02/2023,Groningen,Twente,1,1,D
N1,05/02/2023,Feyenoord,PSV Eindhoven,2,2,D
N1,05/02/2023,Cambuur,Ajax,0,5,A
N1,05/03/2023,Cambuur,GO Ahead Eagles,4,1,H
N1,05/03/2023,Excelsior,Sparta Rotterdam,1,4,A
N1,05/03/2023,Waalwijk,PSV Eindhoven,0,1,A
N1,05/03/2023,Ajax,NEC Nijmegen,1,0,H
N1,05/05/2023,Waalwijk,FC Volendam,4,1,H
N1,05/08/2022,Heerenveen,Sparta Rotterdam,0,0,D
N1,05/11/2022,Excelsior,Heerenveen,0,1,A
N1,05/11/2022,Vitesse,Sparta Rotterdam,0,4,A
N1,05/11/2022,Fortuna Sittard,Emmen,0,1,A
N1,06/01/2023,Twente,Emmen,2,0,H
N1,06/05/2023,Ajax,AZ Alkmaar,0,0,D
N1,06/05/2023,Cambuur,Utrecht,0,3,A
N1,06/05/2023,Sparta Rotterdam,PSV Eindhoven,0,1,A
N1,06/05/2023,NEC Nijmegen,Heerenveen,2,3,A
N1,06/06/2023,Almere City FC,Emmen,2,0,H
N1,06/08/2022,Fortuna Sittard,Ajax,2,3,A
N1,06/08/2022,Cambuur,Excelsior,0,2,A
N1,06/08/2022,PSV Eindhoven,Emmen,4,1,H
N1,06/08/2022,Waalwijk,Utrecht,2,2,D
N1,06/11/2022,Utrecht,Groningen,2,1,H
N1,06/11/2022,Waalwijk,AZ Alkmaar,3,1,H
N1,06/11/2022,Twente,GO Ahead Eagles,1,1,D
N1,06/11/2022,FC Volendam,Feyenoord,0,2,A
N1,06/11/2022,Ajax,PSV Eindhoven,1,2,A
N1,07/01/2023,Fortuna Sittard,GO Ahead Eagles,0,2,A
N1,07/01/2023,AZ Alkmaar,Vitesse,1,1,D
N1,07/01/2023,Waalwijk,Heerenveen,0,0,D
N1,07/01/2023,PSV Eindhoven,Sparta Rotterdam,0,0,D
N1,07/04/2023,Groningen,Utrecht,1,2,A
N1,07/05/2023,GO Ahead Eagles,Groningen,1,1,D
N1,07/05/2023,Emmen,Twente,0,3,A
N1,07/05/2023,Fortuna Sittard,Vitesse,2,0,H
N1,07/05/2023,Excelsior,Feyenoord,0,2,A
N1,07/08/2022,NEC Nijmegen,Twente,0,1,A
N1,07/08/2022,Groningen,FC Volendam,2,2,D
N1,07/08/2022,Vitesse,Feyenoord,2,5,A
N1,07/08/2022,AZ Alkmaar,GO Ahead Eagles,2,0,H
N1,07/10/2022,Groningen,Waalwijk,2,3,A
N1,08/01/2023,Cambuur,FC Volendam,0,3,A
N1,08/01/2023,NEC Nijmegen,Ajax,1,1,D
N1,08/01/2023,Excelsior,Groningen,1,0,H
N1,08/01/2023,Utrecht,Feyenoord,1,1,D
N1,08/04/2023,AZ Alkmaar,Sparta Rotterdam,0,1,A
N1,08/04/2023,PSV Eindhoven,Excelsior,4,0,H
N1,08/04/2023,Vitesse,GO Ahead Eagles,2,0,H
N1,08/04/2023,Heerenveen,FC Volendam,2,1,H
N1,08/06/2023,Sparta Rotterdam,Twente,1,1,D
N1,08/10/2022,Sparta Rotterdam,Emmen,3,1,H
N1,08/10/2022,NEC Nijmegen,Excelsior,1,1,D
N1,08/10/2022,FC Volendam,Ajax,2,4,A
N1,09/04/2023,Ajax,Fortuna Sittard,4,0,H
N1,09/04/2023,Emmen,NEC Nijmegen,0,0,D
N1,09/04/2023,Twente,Cambuur,4,0,H
N1,09/04/2023,Feyenoord,Waalwijk,5,1,H
N1,09/09/2022,FC Volendam,GO Ahead Eagles,2,3,A
N1,09/10/2022,Heerenveen,PSV Eindhoven,0,1,A
N1,09/10/2022,GO Ahead Eagles,Cambuur,0,0,D
N1,09/10/2022,Utrecht,AZ Alkmaar,1,2,A
N1,09/10/2022,Feyenoord,Twente,2,0,H
N1,09/10/2022,Vitesse,Fortuna Sittard,1,2,A
N1,09/11/2022,Ajax,Vitesse,2,2,D
N1,10/02/2023,AZ Alkmaar,Excelsior,5,0,H
N1,10/09/2022,Ajax,Heerenveen,5,0,H
N1,10/09/2022,Excelsior,Emmen,2,1,H
N1,10/09/2022,NEC Nijmegen,Fortuna Sittard,1,1,D
N1,10/11/2022,Feyenoord,Cambuur,1,0,H
N1,11/02/2023,NEC Nijmegen,Cambuur,0,0,D
N1,11/02/2023,PSV Eindhoven,Groningen,6,0,H
N1,11/02/2023,Emmen,Fortuna Sittard,0,1,A
N1,11/03/2023,Emmen,Excelsior,2,0,H
N1,11/03/2023,Fortuna Sittard,Twente,0,3,A
N1,11/03/2023,AZ Alkmaar,Groningen,1,0,H
N1,11/03/2023,Sparta Rotterdam,Vitesse,3,1,H
N1,11/06/2023,Twente,Sparta Rotterdam,1,0,H
N1,11/06/2023,Emmen,Almere City FC,1,2,A
N1,11/09/2022,Feyenoord,Sparta Rotterdam,3,0,H
N1,11/09/2022,AZ Alkmaar,Twente,1,1,D
N1,11/09/2022,Cambuur,Groningen,0,1,A
N1,11/09/2022,PSV Eindhoven,Waalwijk,1,0,H
N1,11/09/2022,Utrecht,Vitesse,1,0,H
N1,11/11/2022,Sparta Rotterdam,Twente,1,1,D
N1,12/02/2023,Sparta Rotterdam,GO Ahead Eagles,2,1,H
N1,12/02/2023,Heerenveen,Feyenoord,1,2,A
N1,12/02/2023,Ajax,Waalwijk,3,1,H
N1,12/02/2023,Twente,FC Volendam,3,0,H
N1,12/02/2023,Vitesse,Utrecht,2,0,H
N1,12/03/2023,NEC Nijmegen,Utrecht,2,2,D
N1,12/03/2023,PSV Eindhoven,Cambuur,5,2,H
N1,12/03/2023,Feyenoord,FC Volendam,2,1,H
N1,12/03/2023,Heerenveen,Ajax,2,4,A
N1,12/05/2023,Twente,NEC Nijmegen,4,0,H
N1,12/08/2022,Excelsior,Vitesse,3,1,H
N1,12/11/2022,FC Volendam,Utrecht,0,4,A
N1,12/11/2022,Emmen,Ajax,3,3,D
N1,12/11/2022,PSV Eindhoven,AZ Alkmaar,0,1,A
N1,13/05/2023,Heerenveen,Excelsior,0,0,D
N1,13/05/2023,Utrecht,Waalwijk,2,0,H
N1,13/05/2023,FC Volendam,Sparta Rotterdam,2,1,H
N1,13/08/2022,Feyenoord,Heerenveen,0,0,D
N1,13/08/2022,Emmen,Waalwijk,1,1,D
N1,13/08/2022,Utrecht,Cambuur,0,0,D
N1,13/08/2022,GO Ahead Eagles,PSV Eindhoven,2,5,A
N1,13/11/2022,Groningen,Fortuna Sittard,2,3,A
N1,13/11/2022,Heerenveen,Cambuur,2,1,H
N1,13/11/2022,Feyenoord,Excelsior,5,1,H
N1,13/11/2022,GO Ahead Eagles,Vitesse,2,2,D
N1,13/11/2022,NEC Nijmegen,Waalwijk,6,1,H
N1,14/01/2023,Heerenveen,AZ Alkmaar,0,2,A
N1,14/01/2023,Sparta Rotterdam,Excelsior,1,0,H
N1,14/01/2023,Ajax,Twente,0,0,D
N1,14/01/2023,FC Volendam,Waalwijk,2,1,H
N1,14/04/2023,Excelsior,GO Ahead Eagles,2,1,H
N1,14/05/2023,Vitesse,Cambuur,2,0,H
N1,14/05/2023,PSV Eindhoven,Fortuna Sittard,2,1,H
N1,14/05/2023,Feyenoord,GO Ahead Eagles,3,0,H
N1,14/05/2023,AZ Alkmaar,Emmen,5,1,H
N1,14/08/2022,Twente,Fortuna Sittard,3,0,H
N1,14/08/2022,Ajax,Groningen,6,1,H
N1,14/08/2022,FC Volendam,NEC Nijmegen,1,4,A
N1,14/08/2022,Sparta Rotterdam,AZ Alkmaar,2,3,A
N1,14/10/2022,Emmen,FC Volendam,1,1,D
N1,15/01/2023,Emmen,Cambuur,0,0,D
N1,15/01/2023,Groningen,Feyenoord,0,3,A
N1,15/01/2023,Fortuna Sittard,PSV Eindhoven,2,2,D
N1,15/01/2023,GO Ahead Eagles,Utrecht,2,2,D
N1,15/01/2023,Vitesse,NEC Nijmegen,0,0,D
N1,15/04/2023,Waalwijk,Groningen,2,1,H
N1,15/04/2023,Sparta Rotterdam,Heerenveen,4,0,H
N1,15/10/2022,Fortuna Sittard,Waalwijk,0,0,D
N1,15/10/2022,GO Ahead Eagles,Heerenveen,1,1,D
N1,15/10/2022,Cambuur,Vitesse,0,3,A
N1,16/04/2023,NEC Nijmegen,Vitesse,1,4,A
N1,16/04/2023,FC Volendam,PSV Eindhoven,2,3,A
N1,16/04/2023,Fortuna Sittard,AZ Alkmaar,0,3,A
N1,16/04/2023,Ajax,Emmen,3,1,H
N1,16/04/2023,Cambuur,Feyenoord,0,3,A
N1,16/04/2023,Utrecht,Twente,1,0,H
N1,16/05/2023,Groningen,Ajax,2,3,A
N1,16/09/2022,Utrecht,NEC Nijmegen,0,0,D
N1,16/10/2022,Sparta Rotterdam,NEC Nijmegen,2,0,H
N1,16/10/2022,AZ Alkmaar,Feyenoord,1,3,A
N1,16/10/2022,Ajax,Excelsior,7,1,H
N1,16/10/2022,PSV Eindhoven,Utrecht,6,1,H
N1,16/10/2022,Twente,Groningen,3,0,H
N1,17/02/2023,Waalwijk,Fortuna Sittard,3,1,H
N1,17/03/2023,FC Volendam,Fortuna Sittard,2,1,H
N1,17/09/2022,Vitesse,FC Volendam,1,1,D
N1,17/09/2022,Waalwijk,Cambuur,5,1,H
N1,17/09/2022,Sparta Rotterdam,Groningen,2,1,H
N1,17/09/2022,Fortuna Sittard,Excelsior,1,0,H
N1,18/02/2023,Groningen,Emmen,1,1,D
N1,18/02/2023,FC Volendam,Vitesse,2,0,H
N1,18/02/2023,Feyenoord,AZ Alkmaar,2,1,H
N1,18/03/2023,Utrecht,GO Ahead Eagles,1,2,A
N1,18/03/2023,Emmen,Sparta Rotterdam,0,2,A
N1,18/03/2023,Waalwijk,NEC Nijmegen,1,3,A
N1,18/09/2022,GO Ahead Eagles,Emmen,2,0,H
N1,18/09/2022,PSV Eindhoven,Feyenoord,4,3,H
N1,18/09/2022,Heerenveen,Twente,2,1,H
N1,18/09/2022,AZ Alkmaar,Ajax,2,1,H
N1,19/02/2023,Ajax,Sparta Rotterdam,4,0,H
N1,19/02/2023,GO Ahead Eagles,Twente,2,0,H
N1,19/02/2023,Utrecht,PSV Eindhoven,2,2,D
N1,19/02/2023,Cambuur,Heerenveen,1,2,A
N1,19/02/2023,Excelsior,NEC Nijmegen,0,3,A
N1,19/03/2023,Twente,AZ Alkmaar,2,1,H
N1,19/03/2023,Excelsior,Cambuur,4,1,H
N1,19/03/2023,Ajax,Feyenoord,2,3,A
N1,19/03/2023,Groningen,Heerenveen,0,2,A
N1,19/03/2023,Vitesse,PSV Eindhoven,1,1,D
N1,19/04/2023,GO Ahead Eagles,Waalwijk,3,2,H
N1,20/01/2023,Excelsior,FC Volendam,2,0,H
N1,20/08/2022,Emmen,Utrecht,3,2,H
N1,20/08/2022,Fortuna Sittard,Cambuur,1,4,A
N1,20/08/2022,Vitesse,Heerenveen,0,4,A
N1,21/01/2023,PSV Eindhoven,Vitesse,1,0,H
N1,21/01/2023,Cambuur,Sparta Rotterdam,0,3,A
N1,21/01/2023,NEC Nijmegen,Emmen,3,1,H
N1,21/04/2023,FC Volendam,Cambuur,2,0,H
N1,21/05/2023,Sparta Rotterdam,Cambuur,4,1,H
N1,21/05/2023,Waalwijk,Twente,0,5,A
N1,21/05/2023,NEC Nijmegen,AZ Alkmaar,0,3,A
N1,21/05/2023,GO Ahead Eagles,FC Volendam,3,0,H
N1,21/05/2023,Emmen,Feyenoord,1,3,A
N1,21/05/2023,Vitesse,Groningen,6,0,H
N1,21/05/2023,Ajax,Utrecht,3,1,H
N1,21/05/2023,Excelsior,Fortuna Sittard,3,0,H
N1,21/05/2023,PSV Eindhoven,Heerenveen,3,3,D
N1,21/08/2022,Groningen,GO Ahead Eagles,1,0,H
N1,21/08/2022,Waalwijk,Feyenoord,0,1,A
N1,21/08/2022,Sparta Rotterdam,Ajax,0,1,A
N1,22/01/2023,Feyenoord,Ajax,1,1,D
N1,22/01/2023,Heerenveen,Groningen,3,1,H
N1,22/01/2023,Twente,Utrecht,2,0,H
N1,22/01/2023,AZ Alkmaar,Fortuna Sittard,3,1,H
N1,22/04/2023,Vitesse,Excelsior,0,0,D
N1,22/04/2023,Heerenveen,Emmen,2,3,A
N1,22/05/2023,FC Eindhoven,Almere City FC,1,0,H
N1,22/10/2022,Feyenoord,Fortuna Sittard,1,1,D
N1,22/10/2022,Vitesse,Emmen,2,1,H
N1,22/10/2022,Waalwijk,Ajax,1,4,A
N1,23/04/2023,AZ Alkmaar,Waalwijk,3,0,H
N1,23/04/2023,Feyenoord,Utrecht,3,1,H
N1,23/04/2023,GO Ahead Eagles,Fortuna Sittard,2,0,H
N1,23/04/2023,PSV Eindhoven,Ajax,3,0,H
N1,23/04/2023,Twente,Sparta Rotterdam,3,3,D
N1,23/05/2023,NAC Breda,MVV,1,0,H
N1,23/05/2023,VVV Venlo,Willem II,3,2,H
N1,23/10/2022,Utrecht,Sparta Rotterdam,3,1,H
N1,23/10/2022,Groningen,PSV Eindhoven,4,2,H
N1,23/10/2022,FC Volendam,Heerenveen,1,3,A
N1,23/10/2022,Cambuur,Twente,0,1,A
N1,23/10/2022,Excelsior,AZ Alkmaar,2,1,H
N1,23/10/2022,NEC Nijmegen,GO Ahead Eagles,3,3,D
N1,24/01/2023,Emmen,PSV Eindhoven,1,0,H
N1,24/01/2023,Sparta Rotterdam,Waalwijk,0,0,D
N1,24/02/2023,Sparta Rotterdam,Utrecht,0,3,A
N1,25/01/2023,Vitesse,Twente,2,2,D
N1,25/01/2023,GO Ahead Eagles,AZ Alkmaar,1,4,A
N1,25/01/2023,Fortuna Sittard,Heerenveen,2,0,H
N1,25/01/2023,Utrecht,Excelsior,1,0,H
N1,25/01/2023,Feyenoord,NEC Nijmegen,2,0,H
N1,25/02/2023,Groningen,Excelsior,3,0,H
N1,25/02/2023,Heerenveen,Waalwijk,1,4,A
N1,25/02/2023,AZ Alkmaar,Cambuur,2,1,H
N1,25/02/2023,NEC Nijmegen,FC Volendam,3,0,H
N1,25/04/2023,Groningen,NEC Nijmegen,0,1,A
N1,26/01/2023,Groningen,Cambuur,0,1,A
N1,26/01/2023,Ajax,FC Volendam,1,1,D
N1,26/02/2023,Vitesse,Ajax,1,2,A
N1,26/02/2023,Fortuna Sittard,Feyenoord,2,4,A
N1,26/02/2023,PSV Eindhoven,Twente,3,1,H
N1,26/02/2023,Emmen,GO Ahead Eagles,2,2,D
N1,26/08/2022,NEC Nijmegen,Groningen,1,1,D
N1,27/05/2023,MVV,NAC Breda,1,4,A
N1,27/08/2022,GO Ahead Eagles,Sparta Rotterdam,0,1,A
N1,27/08/2022,Vitesse,Waalwijk,2,2,D
N1,27/08/2022,Feyenoord,Emmen,4,0,H
N1,27/08/2022,Heerenveen,Fortuna Sittard,2,1,H
N1,28/01/2023,AZ Alkmaar,Utrecht,5,5,D
N1,28/01/2023,NEC Nijmegen,Sparta Rotterdam,1,1,D
N1,28/01/2023,Heerenveen,Vitesse,1,3,A
N1,28/01/2023,Waalwijk,Emmen,2,0,H
N1,28/01/2023,PSV Eindhoven,GO Ahead Eagles,2,0,H
N1,28/05/2023,Cambuur,Waalwijk,4,0,H
N1,28/05/2023,FC Volendam,Excelsior,3,2,H
N1,28/05/2023,Twente,Ajax,3,1,H
N1,28/05/2023,Heerenveen,GO Ahead Eagles,2,0,H
N1,28/05/2023,Feyenoord,Vitesse,0,1,A
N1,28/05/2023,Utrecht,Emmen,3,2,H
N1,28/05/2023,Fortuna Sittard,NEC Nijmegen,1,1,D
N1,28/05/2023,Groningen,Sparta Rotterdam,0,5,A
N1,28/05/2023,AZ Alkmaar,PSV Eindhoven,1,2,A
N1,28/08/2022,FC Volendam,Twente,1,0,H
N1,28/08/2022,Cambuur,AZ Alkmaar,0,1,A
N1,28/08/2022,Excelsior,PSV Eindhoven,1,6,A
N1,28/08/2022,Utrecht,Ajax,0,2,A
N1,29/01/2023,Twente,Feyenoord,1,1,D
N1,29/01/2023,Excelsior,Ajax,1,4,A
N1,29/01/2023,FC Volendam,Groningen,3,2,H
N1,29/01/2023,Cambuur,Fortuna Sittard,1,2,A
N1,29/10/2022,GO Ahead Eagles,Excelsior,3,1,H
N1,29/10/2022,Heerenveen,Utrecht,1,2,A
N1,29/10/2022,Sparta Rotterdam,Fortuna Sittard,3,1,H
N1,30/05/2023,VVV Venlo,Almere City FC,1,1,D
N1,30/10/2022,AZ Alkmaar,FC Volendam,2,1,H
N1,30/10/2022,PSV Eindhoven,NEC Nijmegen,3,0,H
N1,30/10/2022,Twente,Waalwijk,3,0,H
N1,30/10/2022,Emmen,Groningen,0,0,D
N1,31/05/2023,NAC Breda,Emmen,1,2,A
N1,31/08/2022,Twente,Excelsior,4,0,H
N1,31/08/2022,PSV Eindhoven,FC Volendam,7,1,H
