Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
E3,01/01/2026,Oldham,Chesterfield,1,1,D
E3,01/01/2026,Bromley,Newport County,2,1,H
E3,01/01/2026,Harrogate,Tranmere,0,2,A
E3,01/01/2026,Cambridge,Walsall,2,0,H
E3,01/01/2026,Barnet,Crawley Town,2,1,H
E3,01/01/2026,Crewe,Cheltenham,4,1,H
E3,01/01/2026,Colchester,Milton Keynes Dons,1,0,H
E3,01/01/2026,Swindon,Gillingham,2,0,H
E3,01/01/2026,Shrewsbury,Bristol Rvs,0,3,A
E3,01/01/2026,Barrow,Salford,1,2,A
E3,01/01/2026,Fleetwood Town,Grimsby,0,1,A
E3,01/01/2026,Notts County,Accrington ST,0,1,A
E3,02/04/2026,Cambridge,Swindon,1,1,D
E3,02/08/2025,Salford,Crewe,1,3,A
E3,02/08/2025,Cambridge,Cheltenham,1,0,H
E3,02/08/2025,Barnet,Fleetwood Town,0,2,A
E3,02/08/2025,Grimsby,Crawley Town,3,0,H
E3,02/08/2025,Colchester,Tranmere,1,1,D
E3,02/08/2025,Accrington ST,Gillingham,1,1,D
E3,02/08/2025,Shrewsbury,Bromley,0,0,D
E3,02/08/2025,Milton Keynes Dons,Oldham,0,0,D
E3,02/08/2025,Chesterfield,Barrow,1,0,H
E3,02/08/2025,Walsall,Swindon,2,1,H
E3,02/08/2025,Newport County,Notts County,1,1,D
E3,02/08/2025,Bristol Rvs,Harrogate,0,1,A
E3,03/02/2026,Harrogate,Swindon,0,1,A
E3,03/02/2026,Bristol Rvs,Walsall,2,0,H
E3,03/02/2026,Barnet,Crewe,1,1,D
E3,03/02/2026,Notts County,Gillingham,1,0,H
E3,03/03/2026,Bromley,Oldham,0,0,D
E3,03/03/2026,Walsall,Fleetwood Town,0,1,A
E3,03/03/2026,Chesterfield,Colchester,3,0,H
E3,03/03/2026,Grimsby,Salford,3,1,H
E3,03/03/2026,Newport County,Tranmere,3,1,H
E3,03/04/2026,Bristol Rvs,Fleetwood Town,1,0,H
E3,03/04/2026,Colchester,Oldham,1,3,A
E3,03/04/2026,Grimsby,Harrogate,1,3,A
E3,03/04/2026,Chesterfield,Cheltenham,1,0,H
E3,03/04/2026,Milton Keynes Dons,Barrow,0,0,D
E3,03/04/2026,Shrewsbury,Tranmere,1,0,H
E3,03/04/2026,Accrington ST,Crewe,2,0,H
E3,03/04/2026,Barnet,Bromley,2,2,D
E3,03/04/2026,Newport County,Crawley Town,0,2,A
E3,03/04/2026,Salford,Notts County,2,1,H
E3,03/04/2026,Walsall,Gillingham,2,2,D
E3,04/01/2026,Cheltenham,Crawley Town,3,0,H
E3,04/01/2026,Milton Keynes Dons,Chesterfield,2,2,D
E3,04/10/2025,Milton Keynes Dons,Gillingham,3,2,H
E3,04/10/2025,Walsall,Bristol Rvs,2,1,H
E3,04/10/2025,Colchester,Chesterfield,6,2,H
E3,04/10/2025,Barnet,Accrington ST,2,0,H
E3,04/10/2025,Cambridge,Crawley Town,3,1,H
E3,04/10/2025,Cheltenham,Fleetwood Town,2,0,H
E3,04/10/2025,Notts County,Oldham,3,1,H
E3,04/10/2025,Barrow,Shrewsbury,0,0,D
E3,04/10/2025,Bromley,Tranmere,3,3,D
E3,04/10/2025,Salford,Grimsby,0,2,A
E3,04/10/2025,Newport County,Swindon,0,1,A
E3,05/02/2026,Accrington ST,Salford,1,0,H
E3,06/03/2026,Cheltenham,Barrow,2,2,D
E3,06/04/2026,Tranmere,Colchester,0,1,A
E3,06/04/2026,Gillingham,Accrington ST,2,0,H
E3,06/04/2026,Oldham,Milton Keynes Dons,1,1,D
E3,06/04/2026,Swindon,Walsall,2,1,H
E3,06/04/2026,Crawley Town,Grimsby,0,2,A
E3,06/04/2026,Crewe,Salford,1,0,H
E3,06/04/2026,Cheltenham,Cambridge,1,1,D
E3,06/04/2026,Notts County,Newport County,3,1,H
E3,06/04/2026,Barrow,Chesterfield,0,1,A
E3,06/04/2026,Harrogate,Bristol Rvs,2,3,A
E3,06/04/2026,Fleetwood Town,Barnet,2,5,A
E3,06/09/2025,Notts County,Fleetwood Town,1,0,H
E3,06/09/2025,Bromley,Gillingham,2,2,D
E3,06/09/2025,Harrogate,Crawley Town,0,1,A
E3,06/09/2025,Barrow,Swindon,1,3,A
E3,06/09/2025,Cheltenham,Accrington ST,1,0,H
E3,06/09/2025,Salford,Tranmere,3,1,H
E3,06/09/2025,Barnet,Shrewsbury,1,3,A
E3,06/09/2025,Newport County,Bristol Rvs,2,3,A
E3,06/09/2025,Walsall,Chesterfield,1,0,H
E3,06/09/2025,Cambridge,Oldham,0,1,A
E3,06/09/2025,Colchester,Crewe,1,1,D
E3,06/09/2025,Milton Keynes Dons,Grimsby,2,3,A
E3,06/10/2025,Harrogate,Crewe,1,2,A
E3,06/12/2025,Colchester,Gillingham,0,0,D
E3,07/02/2026,Newport County,Grimsby,0,0,D
E3,07/02/2026,Swindon,Oldham,3,0,H
E3,07/02/2026,Crawley Town,Crewe,0,1,A
E3,07/02/2026,Bristol Rvs,Chesterfield,2,3,A
E3,07/02/2026,Fleetwood Town,Bromley,1,2,A
E3,07/02/2026,Walsall,Barnet,1,3,A
E3,07/02/2026,Gillingham,Tranmere,2,1,H
E3,07/02/2026,Colchester,Shrewsbury,2,0,H
E3,07/02/2026,Cheltenham,Milton Keynes Dons,2,3,A
E3,07/02/2026,Harrogate,Cambridge,2,1,H
E3,07/02/2026,Notts County,Barrow,2,1,H
E3,07/03/2026,Crawley Town,Swindon,2,2,D
E3,07/03/2026,Salford,Barnet,2,0,H
E3,07/03/2026,Grimsby,Bromley,1,1,D
E3,07/03/2026,Tranmere,Oldham,1,3,A
E3,07/03/2026,Accrington ST,Cambridge,1,1,D
E3,07/03/2026,Milton Keynes Dons,Harrogate,4,1,H
E3,07/03/2026,Gillingham,Fleetwood Town,1,1,D
E3,07/03/2026,Chesterfield,Shrewsbury,2,3,A
E3,07/03/2026,Walsall,Notts County,1,2,A
E3,07/03/2026,Bristol Rvs,Crewe,2,1,H
E3,07/03/2026,Newport County,Colchester,1,2,A
E3,07/04/2026,Bromley,Shrewsbury,2,1,H
E3,08/11/2025,Chesterfield,Accrington ST,3,3,D
E3,08/11/2025,Barnet,Milton Keynes Dons,2,2,D
E3,08/11/2025,Barrow,Grimsby,2,2,D
E3,08/11/2025,Harrogate,Oldham,0,1,A
E3,08/11/2025,Salford,Cambridge,0,0,D
E3,08/11/2025,Swindon,Tranmere,2,1,H
E3,08/11/2025,Crawley Town,Fleetwood Town,2,1,H
E3,08/11/2025,Newport County,Walsall,2,4,A
E3,08/11/2025,Bristol Rvs,Gillingham,0,1,A
E3,08/11/2025,Colchester,Bromley,0,2,A
E3,08/11/2025,Crewe,Shrewsbury,3,1,H
E3,09/08/2025,Gillingham,Walsall,1,0,H
E3,09/08/2025,Tranmere,Shrewsbury,4,0,H
E3,09/08/2025,Fleetwood Town,Bristol Rvs,2,1,H
E3,09/08/2025,Oldham,Colchester,1,1,D
E3,09/08/2025,Swindon,Cambridge,3,2,H
E3,09/08/2025,Crawley Town,Newport County,1,2,A
E3,09/08/2025,Crewe,Accrington ST,2,0,H
E3,09/08/2025,Cheltenham,Chesterfield,0,2,A
E3,09/08/2025,Notts County,Salford,1,2,A
E3,09/08/2025,Barrow,Milton Keynes Dons,0,2,A
E3,09/08/2025,Harrogate,Grimsby,3,3,D
E3,09/08/2025,Bromley,Barnet,2,0,H
E3,09/12/2025,Barrow,Tranmere,0,3,A
E3,09/12/2025,Notts County,Milton Keynes Dons,3,2,H
E3,09/12/2025,Cambridge,Chesterfield,1,1,D
E3,09/12/2025,Barnet,Bristol Rvs,4,0,H
E3,09/12/2025,Swindon,Cheltenham,0,1,A
