Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
SP2,01/04/2018,Sevilla Atletico,Barcelona B,3,1,H
SP2,01/04/2018,Gimnastic,Lugo,3,0,H
SP2,01/04/2018,Rayo Vallecano,Cadiz,1,1,D
SP2,01/04/2018,Almeria,Sporting Gijon,1,3,A
SP2,01/04/2018,Osasuna,Tenerife,0,1,A
SP2,01/04/2018,Lorca FC,Granada CF,3,2,H
SP2,01/06/2018,Lorca FC,Sevilla Atletico,2,1,H
SP2,01/09/2017,Granada CF,Barcelona B,2,2,D
SP2,01/10/2017,Huesca,Rayo Vallecano,2,1,H
SP2,01/10/2017,Alcorcon,Granada CF,1,2,A
SP2,01/10/2017,Sevilla Atletico,Reus,0,1,A
SP2,01/10/2017,Osasuna,Sporting Gijon,2,0,H
SP2,01/10/2017,Lugo,Tenerife,1,0,H
SP2,01/11/2017,Gimnastic,Barcelona B,0,0,D
SP2,02/02/2018,Osasuna,Rayo Vallecano,1,1,D
SP2,02/03/2018,Oviedo,Barcelona B,0,0,D
SP2,02/06/2018,Lugo,Almeria,1,1,D
SP2,02/06/2018,Tenerife,Albacete,1,1,D
SP2,02/06/2018,Oviedo,Huesca,2,1,H
SP2,02/06/2018,Granada CF,Cadiz,2,1,H
SP2,02/06/2018,Numancia,Cultural Leonesa,2,1,H
SP2,02/06/2018,Alcorcon,Reus,3,0,H
SP2,02/06/2018,Barcelona B,Zaragoza,0,2,A
SP2,02/06/2018,Cordoba,Sporting Gijon,3,0,H
SP2,02/06/2018,Gimnastic,Rayo Vallecano,2,0,H
SP2,02/06/2018,Valladolid,Osasuna,2,0,H
SP2,02/09/2017,Osasuna,Huesca,1,1,D
SP2,02/09/2017,Lugo,Cadiz,0,1,A
SP2,02/09/2017,Gimnastic,Sporting Gijon,0,4,A
SP2,02/09/2017,Numancia,Almeria,1,0,H
SP2,02/09/2017,Lorca FC,Rayo Vallecano,0,0,D
SP2,02/10/2017,Oviedo,Zaragoza,2,2,D
SP2,02/12/2017,Reus,Barcelona B,2,1,H
SP2,02/12/2017,Lorca FC,Oviedo,0,2,A
SP2,02/12/2017,Rayo Vallecano,Granada CF,1,0,H
SP2,02/12/2017,Huesca,Cordoba,3,1,H
SP2,03/02/2018,Granada CF,Tenerife,2,1,H
SP2,03/02/2018,Gimnastic,Cadiz,0,0,D
SP2,03/02/2018,Alcorcon,Zaragoza,1,1,D
SP2,03/02/2018,Valladolid,Cultural Leonesa,3,2,H
SP2,03/02/2018,Lorca FC,Almeria,1,2,A
SP2,03/03/2018,Osasuna,Cadiz,1,0,H
SP2,03/03/2018,Lugo,Granada CF,2,1,H
SP2,03/03/2018,Numancia,Zaragoza,1,2,A
SP2,03/03/2018,Cultural Leonesa,Reus,2,0,H
SP2,03/09/2017,Sevilla Atletico,Cultural Leonesa,1,2,A
SP2,03/09/2017,Cordoba,Zaragoza,1,2,A
SP2,03/09/2017,Valladolid,Tenerife,2,0,H
SP2,03/09/2017,Oviedo,Reus,3,0,H
SP2,03/11/2017,Numancia,Alcorcon,1,0,H
SP2,03/12/2017,Sporting Gijon,Zaragoza,0,1,A
SP2,03/12/2017,Almeria,Tenerife,2,1,H
SP2,03/12/2017,Sevilla Atletico,Lugo,1,1,D
SP2,03/12/2017,Valladolid,Numancia,2,3,A
SP2,03/12/2017,Cultural Leonesa,Alcorcon,2,2,D
SP2,03/12/2017,Cadiz,Albacete,2,0,H
SP2,04/02/2018,Numancia,Reus,1,0,H
SP2,04/02/2018,Sevilla Atletico,Huesca,0,1,A
SP2,04/02/2018,Cordoba,Barcelona B,1,2,A
SP2,04/02/2018,Oviedo,Sporting Gijon,2,1,H
SP2,04/02/2018,Lugo,Albacete,1,1,D
SP2,04/03/2018,Alcorcon,Cordoba,1,2,A
SP2,04/03/2018,Valladolid,Rayo Vallecano,1,1,D
SP2,04/03/2018,Huesca,Almeria,2,2,D
SP2,04/03/2018,Sevilla Atletico,Sporting Gijon,0,1,A
SP2,04/03/2018,Gimnastic,Tenerife,1,2,A
SP2,04/03/2018,Lorca FC,Albacete,1,2,A
SP2,04/05/2018,Alcorcon,Cultural Leonesa,0,0,D
SP2,04/09/2017,Alcorcon,Albacete,1,0,H
SP2,04/11/2017,Sevilla Atletico,Tenerife,1,1,D
SP2,04/11/2017,Lorca FC,Cordoba,1,0,H
SP2,04/11/2017,Reus,Sporting Gijon,1,0,H
SP2,04/11/2017,Rayo Vallecano,Albacete,1,1,D
SP2,05/05/2018,Tenerife,Almeria,0,0,D
SP2,05/05/2018,Zaragoza,Sporting Gijon,2,1,H
SP2,05/05/2018,Numancia,Valladolid,0,1,A
SP2,05/05/2018,Cordoba,Huesca,2,4,A
SP2,05/05/2018,Barcelona B,Reus,0,1,A
SP2,05/11/2017,Cultural Leonesa,Barcelona B,1,1,D
SP2,05/11/2017,Valladolid,Gimnastic,0,3,A
SP2,05/11/2017,Osasuna,Granada CF,0,0,D
SP2,05/11/2017,Almeria,Cadiz,0,2,A
SP2,05/11/2017,Oviedo,Lugo,3,2,H
SP2,06/01/2018,Zaragoza,Barcelona B,1,1,D
SP2,06/01/2018,Cadiz,Granada CF,1,0,H
SP2,06/01/2018,Rayo Vallecano,Gimnastic,2,3,A
SP2,06/01/2018,Reus,Alcorcon,1,1,D
SP2,06/01/2018,Sporting Gijon,Cordoba,3,2,H
SP2,06/04/2018,Cadiz,Almeria,0,0,D
SP2,06/05/2018,Oviedo,Lorca FC,2,0,H
SP2,06/05/2018,Lugo,Sevilla Atletico,1,0,H
SP2,06/05/2018,Albacete,Cadiz,1,1,D
SP2,06/05/2018,Gimnastic,Osasuna,0,2,A
SP2,06/06/2018,Numancia,Zaragoza,1,1,D
SP2,06/11/2017,Huesca,Zaragoza,3,1,H
SP2,07/01/2018,Huesca,Oviedo,1,1,D
SP2,07/01/2018,Osasuna,Valladolid,4,2,H
SP2,07/01/2018,Sevilla Atletico,Lorca FC,3,2,H
SP2,07/01/2018,Albacete,Tenerife,1,2,A
SP2,07/01/2018,Almeria,Lugo,1,0,H
SP2,07/01/2018,Cultural Leonesa,Numancia,2,2,D
SP2,07/04/2018,Granada CF,Osasuna,1,1,D
SP2,07/04/2018,Alcorcon,Numancia,0,1,A
SP2,07/04/2018,Zaragoza,Huesca,1,0,H
SP2,07/04/2018,Albacete,Rayo Vallecano,0,1,A
SP2,07/04/2018,Barcelona B,Cultural Leonesa,0,1,A
SP2,07/05/2018,Granada CF,Rayo Vallecano,0,2,A
SP2,07/06/2018,Valladolid,Sporting Gijon,3,1,H
SP2,07/10/2017,Cadiz,Osasuna,0,2,A
SP2,07/10/2017,Reus,Cultural Leonesa,1,1,D
SP2,07/10/2017,Tenerife,Gimnastic,2,0,H
SP2,07/10/2017,Almeria,Huesca,0,3,A
SP2,07/10/2017,Sporting Gijon,Sevilla Atletico,3,0,H
SP2,08/04/2018,Cordoba,Lorca FC,1,0,H
