Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
B1,01/02/2014,Standard Liege,Cercle Brugge,4,0,H
B1,01/02/2014,SK Beveren,Kortrijk,1,1,D
B1,01/02/2014,Charleroi,Oostende,0,1,A
B1,01/02/2014,Gent,OH Leuven,2,0,H
B1,01/02/2014,Club Brugge KV,Mons,2,1,H
B1,01/02/2014,KV Mechelen,Genk,0,2,A
B1,01/03/2014,SK Beveren,Zulte Waregem,2,2,D
B1,01/03/2014,Mons,Oostende,3,0,H
B1,01/03/2014,Kortrijk,Cercle Brugge,4,0,H
B1,01/03/2014,Gent,Charleroi,2,1,H
B1,01/03/2014,Lierse,OH Leuven,0,0,D
B1,01/09/2013,Standard Liege,Kortrijk,2,0,H
B1,01/09/2013,Zulte Waregem,Anderlecht,4,3,H
B1,01/09/2013,Charleroi,Genk,1,1,D
B1,01/09/2013,SK Beveren,Club Brugge KV,1,2,A
B1,01/12/2013,Anderlecht,Cercle Brugge,2,1,H
B1,01/12/2013,Lierse,Standard Liege,0,5,A
B1,01/12/2013,Genk,OH Leuven,3,0,H
B1,01/12/2013,Kortrijk,Zulte Waregem,1,1,D
B1,02/02/2014,Zulte Waregem,Lokeren,1,1,D
B1,02/03/2014,Club Brugge KV,Standard Liege,1,0,H
B1,02/03/2014,Anderlecht,Genk,2,0,H
B1,02/05/2014,Standard Liege,Zulte Waregem,4,1,H
B1,02/08/2013,Cercle Brugge,Anderlecht,0,4,A
B1,02/11/2013,Kortrijk,Oostende,2,0,H
B1,02/11/2013,KV Mechelen,Zulte Waregem,2,2,D
B1,02/11/2013,Anderlecht,OH Leuven,3,1,H
B1,02/11/2013,Mons,Genk,2,3,A
B1,02/11/2013,Lierse,Charleroi,2,1,H
B1,03/05/2014,Genk,Lokeren,1,2,A
B1,03/05/2014,KV Mechelen,Cercle Brugge,2,0,H
B1,03/05/2014,Gent,Lierse,4,0,H
B1,03/05/2014,SK Beveren,Oostende,0,1,A
B1,03/05/2014,Kortrijk,Charleroi,2,1,H
B1,03/08/2013,Zulte Waregem,Kortrijk,1,0,H
B1,03/08/2013,Lokeren,Mons,2,1,H
B1,03/08/2013,OH Leuven,Genk,1,4,A
