Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
SP2,01/02/2025,Mirandes,Elche,3,0,H
SP2,01/02/2025,Sporting Gijon,Burgos,2,0,H
SP2,01/02/2025,Almeria,Oviedo,1,1,D
SP2,01/02/2025,Racing Santander,Malaga,2,1,H
SP2,01/03/2025,Huesca,Racing Ferrol,3,1,H
SP2,01/03/2025,Almeria,Malaga,2,2,D
SP2,01/03/2025,Castellón,Burgos,2,1,H
SP2,01/03/2025,Zaragoza,Sporting Gijon,1,1,D
SP2,01/06/2025,Almeria,Tenerife,2,0,H
SP2,01/06/2025,Racing Santander,Granada CF,2,1,H
SP2,01/06/2025,Deportivo La Coruna,Elche,0,4,A
SP2,01/06/2025,Levante,Eibar,1,0,H
SP2,01/06/2025,FC Cartagena,Mirandes,1,3,A
SP2,01/06/2025,Cordoba,Albacete,1,1,D
SP2,01/06/2025,Huesca,Eldense,3,2,H
SP2,01/06/2025,Oviedo,Cadiz,2,1,H
SP2,01/09/2024,Mirandes,Zaragoza,0,0,D
SP2,01/09/2024,Burgos,Castellón,0,2,A
SP2,01/09/2024,Deportivo La Coruna,Racing Ferrol,1,0,H
SP2,01/09/2024,Eldense,FC Cartagena,1,2,A
SP2,01/12/2024,Levante,Burgos,3,1,H
SP2,01/12/2024,Eldense,Racing Ferrol,0,0,D
SP2,01/12/2024,Sporting Gijon,Cordoba,2,0,H
SP2,01/12/2024,Castellón,Malaga,2,0,H
SP2,02/02/2025,Tenerife,Albacete,3,1,H
SP2,02/02/2025,Castellón,Huesca,0,1,A
SP2,02/02/2025,Eibar,Deportivo La Coruna,0,1,A
SP2,02/02/2025,Zaragoza,Cadiz,0,0,D
SP2,02/02/2025,FC Cartagena,Cordoba,0,1,A
SP2,02/03/2025,Racing Santander,Elche,2,0,H
SP2,02/03/2025,Eldense,Levante,1,2,A
SP2,02/03/2025,Cordoba,Granada CF,5,0,H
SP2,02/03/2025,Oviedo,Deportivo La Coruna,1,2,A
SP2,02/03/2025,Albacete,Cadiz,3,0,H
SP2,02/05/2025,Cordoba,Cadiz,4,2,H
SP2,02/09/2024,Elche,Cordoba,3,1,H
SP2,02/09/2024,Eibar,Levante,2,2,D
SP2,02/11/2024,Racing Santander,Albacete,1,1,D
SP2,02/11/2024,Sporting Gijon,Cadiz,2,0,H
SP2,02/11/2024,Eibar,Elche,0,2,A
SP2,02/11/2024,FC Cartagena,Deportivo La Coruna,1,5,A
SP2,02/11/2024,Zaragoza,Granada CF,2,1,H
SP2,02/12/2024,Eibar,FC Cartagena,1,0,H
SP2,03/02/2025,Levante,Racing Ferrol,0,1,A
SP2,03/03/2025,Mirandes,Tenerife,2,0,H
SP2,03/05/2025,Eibar,Mirandes,0,1,A
SP2,03/05/2025,Huesca,Oviedo,1,2,A
SP2,03/05/2025,Malaga,Granada CF,1,0,H
SP2,03/05/2025,Burgos,Elche,0,1,A
SP2,03/11/2024,Oviedo,Burgos,3,1,H
SP2,03/11/2024,Tenerife,Mirandes,1,0,H
SP2,04/04/2025,Castellón,Albacete,2,2,D
