Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
SP2,01/02/2019,Malaga,Almeria,1,1,D
SP2,01/04/2019,Zaragoza,Gimnastic,3,0,H
SP2,01/06/2019,Alcorcon,Gimnastic,0,1,A
SP2,01/06/2019,Reus,Sporting Gijon,0,1,A
SP2,01/09/2018,Zaragoza,Las Palmas,1,1,D
SP2,01/09/2018,Tenerife,Deportivo La Coruna,2,2,D
SP2,01/09/2018,Cadiz,Oviedo,1,1,D
SP2,01/09/2018,Elche,Reus,0,2,A
SP2,01/09/2018,Lugo,Numancia,3,2,H
SP2,01/12/2018,Almeria,Extremadura,1,1,D
SP2,01/12/2018,Sporting Gijon,Tenerife,2,1,H
SP2,01/12/2018,Reus,Mallorca,0,2,A
SP2,01/12/2018,Malaga,Granada CF,0,1,A
SP2,01/12/2018,Cordoba,Elche,1,1,D
SP2,02/02/2019,Deportivo La Coruna,Tenerife,0,0,D
SP2,02/02/2019,Numancia,Lugo,3,0,H
SP2,02/02/2019,Cordoba,Albacete,1,3,A
SP2,02/02/2019,Rayo Majadahonda,Gimnastic,1,0,H
SP2,02/03/2019,Cadiz,Albacete,1,0,H
SP2,02/03/2019,Reus,Tenerife,0,1,A
SP2,02/03/2019,Osasuna,Gimnastic,1,0,H
SP2,02/03/2019,Cordoba,Malaga,1,1,D
SP2,02/06/2019,Las Palmas,Almeria,0,0,D
SP2,02/09/2018,Sporting Gijon,Extremadura,2,0,H
SP2,02/09/2018,Gimnastic,Rayo Majadahonda,0,1,A
SP2,02/09/2018,Granada CF,Osasuna,2,0,H
SP2,02/09/2018,Albacete,Cordoba,3,0,H
SP2,02/11/2018,Albacete,Gimnastic,2,0,H
SP2,02/12/2018,Rayo Majadahonda,Deportivo La Coruna,0,0,D
SP2,02/12/2018,Osasuna,Lugo,1,0,H
SP2,02/12/2018,Numancia,Gimnastic,3,0,H
SP2,02/12/2018,Albacete,Alcorcon,2,1,H
SP2,02/12/2018,Las Palmas,Oviedo,0,0,D
SP2,03/02/2019,Osasuna,Granada CF,1,0,H
SP2,03/02/2019,Reus,Elche,0,1,A
SP2,03/02/2019,Extremadura,Sporting Gijon,0,3,A
SP2,03/02/2019,Oviedo,Cadiz,2,1,H
SP2,03/02/2019,Mallorca,Alcorcon,2,0,H
SP2,03/03/2019,Mallorca,Elche,1,1,D
SP2,03/03/2019,Numancia,Sporting Gijon,1,2,A
SP2,03/03/2019,Zaragoza,Almeria,1,2,A
SP2,03/03/2019,Rayo Majadahonda,Granada CF,0,3,A
SP2,03/03/2019,Las Palmas,Extremadura,1,1,D
SP2,03/03/2019,Oviedo,Lugo,1,1,D
SP2,03/09/2018,Almeria,Malaga,0,1,A
SP2,03/11/2018,Las Palmas,Deportivo La Coruna,1,1,D
SP2,03/11/2018,Cordoba,Extremadura,4,2,H
SP2,03/11/2018,Osasuna,Malaga,2,1,H
