Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
SC3,08/11/2022,Rangers U21,Hamilton Academical,0,3,A
SC3,08/12/2022,Falkirk,Dundee,0,3,A
SC3,09/08/2022,Kilmarnock II,Cowdenbeath,3,0,H
SC3,09/08/2022,Motherwell U21,East Kilbride,1,2,A
SC3,09/08/2022,Brora Rangers,Aberdeen U21,2,0,H
SC3,09/08/2022,Elgin City,Dundee United II,1,0,H
SC3,09/08/2022,Albion Rovers,Celtic II,2,3,A
SC3,09/08/2022,Fraserburgh,St. Johnstone U21,0,2,A
SC3,09/12/2022,Alloa Athletic,Queen of the South,2,4,A
SC3,09/12/2022,Arbroath,Dunfermline,1,5,A
SC3,10/01/2023,Hamilton Academical,Clyde,3,2,H
SC3,10/08/2022,Spartans,Rangers U21,0,1,A
SC3,10/08/2022,Hearts U21,Buckie Thistle,2,3,A
SC3,10/12/2022,Hamilton Academical,Inverness CT,2,0,H
SC3,10/12/2022,Queen's Park,Montrose,2,0,H
SC3,11/01/2023,Queen's Park,Raith Rovers,0,1,A
SC3,15/11/2022,Dunfermline,Celtic II,2,1,H
SC3,22/09/2022,Queen of the South,Edinburgh City,4,0,H
SC3,23/08/2022,Kilmarnock II,East Stirlingshire,5,2,H
SC3,23/08/2022,Elgin City,Stenhousemuir,3,1,H
SC3,23/08/2022,East Fife,St. Johnstone U21,4,0,H
SC3,23/08/2022,Forfar Athletic,Kelty Hearts,1,2,A
SC3,23/08/2022,Rangers U21,Dumbarton,7,0,H
SC3,23/09/2022,Annan Athletic,Kelty Hearts,1,2,A
SC3,23/09/2022,The New Saints,Dundee,0,3,A
SC3,23/09/2022,Alloa Athletic,Airdrie United,1,0,H
SC3,23/09/2022,Falkirk,Partick,2,0,H
SC3,24/01/2023,Dundee,Dunfermline,4,2,H
SC3,24/08/2022,Celtic II,Livingston U21,3,0,H
SC3,24/08/2022,Edinburgh City,Stranraer,3,2,H
SC3,24/09/2022,Peterhead,Elgin City,0,4,A
SC3,24/09/2022,Buckie Thistle,Linfield,1,2,A
SC3,24/09/2022,Clyde,Caernarfon Town,1,0,H
SC3,24/09/2022,Arbroath,East Fife,2,1,H
SC3,24/09/2022,Montrose,Ayr Utd,4,2,H
SC3,24/09/2022,Cove Rangers,Raith Rovers,0,1,A
SC3,25/09/2022,Cliftonville FC,Queen's Park,2,3,A
SC3,26/03/2023,Raith Rovers,Hamilton Academical,0,1,A
