Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
N1,01/02/2011,De Graafschap,Utrecht,0,0,D
N1,01/05/2011,ADO Den Haag,Groningen,2,4,A
N1,01/05/2011,Excelsior,Utrecht,3,1,H
N1,01/05/2011,Twente,Willem II,4,0,H
N1,01/05/2011,NEC Nijmegen,Roda,5,0,H
N1,01/05/2011,AZ Alkmaar,De Graafschap,5,1,H
N1,01/05/2011,PSV Eindhoven,Vitesse,2,1,H
N1,01/05/2011,NAC Breda,Heracles,1,2,A
N1,01/05/2011,VVV Venlo,Feyenoord,3,2,H
N1,01/05/2011,Heerenveen,Ajax,1,2,A
N1,01/10/2010,Vitesse,Willem II,0,0,D
N1,02/04/2011,Twente,PSV Eindhoven,2,0,H
N1,02/04/2011,De Graafschap,NAC Breda,1,3,A
N1,02/04/2011,Heerenveen,Excelsior,2,3,A
N1,02/04/2011,Willem II,Roda,4,5,A
N1,02/04/2011,Feyenoord,AZ Alkmaar,0,1,A
N1,02/10/2010,NAC Breda,NEC Nijmegen,2,0,H
N1,02/10/2010,Excelsior,Roda,1,2,A
N1,03/04/2011,Utrecht,ADO Den Haag,2,3,A
N1,03/04/2011,Groningen,VVV Venlo,3,2,H
N1,03/04/2011,Vitesse,NEC Nijmegen,2,1,H
N1,03/04/2011,Ajax,Heracles,3,0,H
N1,03/10/2010,De Graafschap,Feyenoord,1,1,D
N1,03/10/2010,Twente,Groningen,4,2,H
N1,03/10/2010,AZ Alkmaar,Heracles,2,1,H
N1,03/10/2010,Heerenveen,ADO Den Haag,0,0,D
N1,03/10/2010,PSV Eindhoven,VVV Venlo,3,0,H
N1,03/10/2010,Ajax,Utrecht,1,2,A
N1,03/12/2010,Groningen,Vitesse,4,1,H
N1,04/02/2011,Ajax,De Graafschap,2,0,H
N1,04/03/2011,De Graafschap,Willem II,2,1,H
N1,04/12/2010,Twente,De Graafschap,2,0,H
N1,04/12/2010,PSV Eindhoven,Heracles,5,2,H
N1,04/12/2010,Ajax,NEC Nijmegen,1,1,D
N1,05/02/2011,Heerenveen,NEC Nijmegen,0,0,D
N1,05/02/2011,Excelsior,AZ Alkmaar,2,1,H
N1,05/02/2011,PSV Eindhoven,ADO Den Haag,0,1,A
N1,05/02/2011,VVV Venlo,NAC Breda,3,0,H
N1,05/03/2011,Twente,NAC Breda,2,0,H
N1,05/03/2011,Excelsior,PSV Eindhoven,2,3,A
N1,05/03/2011,Vitesse,VVV Venlo,2,0,H
