Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
B1,01/02/2023,AS Eupen,Genk,1,1,D
B1,01/04/2023,Oostende,Standard Liege,1,3,A
B1,01/04/2023,Seraing United,Gent,0,5,A
B1,01/04/2023,KVC Westerlo,Charleroi,2,3,A
B1,01/04/2023,Cercle Brugge,Kortrijk,2,0,H
B1,01/09/2022,Anderlecht,Gent,0,1,A
B1,01/10/2022,OH Leuven,Union St. Gilloise,0,3,A
B1,01/10/2022,KVC Westerlo,Zulte Waregem,2,0,H
B1,01/10/2022,Oostende,Genk,1,2,A
B1,01/10/2022,Club Brugge KV,KV Mechelen,3,0,H
B1,02/04/2023,Union St. Gilloise,St. Truiden,2,1,H
B1,02/04/2023,KV Mechelen,Club Brugge KV,0,3,A
B1,02/04/2023,AS Eupen,Anderlecht,0,1,A
B1,02/04/2023,Genk,OH Leuven,2,1,H
B1,02/09/2022,Club Brugge KV,Cercle Brugge,4,0,H
B1,02/10/2022,St. Truiden,AS Eupen,0,1,A
B1,02/10/2022,Gent,Cercle Brugge,3,4,A
B1,02/10/2022,Anderlecht,Charleroi,0,1,A
B1,02/10/2022,Kortrijk,Antwerp,2,1,H
B1,03/02/2023,Oostende,Anderlecht,0,2,A
B1,03/03/2023,Oostende,Club Brugge KV,3,0,H
B1,03/05/2023,Union St. Gilloise,Antwerp,0,2,A
B1,03/06/2023,Gent,Standard Liege,3,1,H
B1,03/06/2023,Cercle Brugge,KVC Westerlo,2,0,H
B1,03/09/2022,Standard Liege,Oostende,1,0,H
B1,03/09/2022,AS Eupen,Kortrijk,0,1,A
B1,03/09/2022,KV Mechelen,Seraing United,2,3,A
B1,03/09/2022,Genk,St. Truiden,0,0,D
B1,04/02/2023,Seraing United,OH Leuven,2,1,H
B1,04/02/2023,Cercle Brugge,Standard Liege,1,1,D
B1,04/02/2023,St. Truiden,Kortrijk,1,0,H
B1,04/02/2023,AS Eupen,KVC Westerlo,1,1,D
B1,04/03/2023,Kortrijk,Charleroi,0,1,A
B1,04/03/2023,OH Leuven,Zulte Waregem,4,2,H
