Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
SC1,02/05/2015,Alloa Athletic,Cowdenbeath,3,0,H
SC1,02/05/2015,Dumbarton,Raith Rovers,2,2,D
SC1,02/05/2015,Livingston,Queen of the South,1,0,H
SC1,02/05/2015,Heart Of Midlothian,Rangers,2,2,D
SC1,02/05/2015,Falkirk,Hibernian,0,3,A
SC1,03/01/2015,Heart Of Midlothian,Hibernian,1,1,D
SC1,03/01/2015,Rangers,Dumbarton,3,1,H
SC1,03/01/2015,Falkirk,Alloa Athletic,1,0,H
SC1,03/01/2015,Cowdenbeath,Raith Rovers,0,1,A
SC1,03/01/2015,Queen of the South,Livingston,3,1,H
SC1,03/02/2015,Livingston,Alloa Athletic,0,0,D
SC1,04/04/2015,Cowdenbeath,Dumbarton,3,0,H
SC1,04/04/2015,Falkirk,Raith Rovers,1,0,H
SC1,04/04/2015,Hibernian,Queen of the South,0,1,A
SC1,04/10/2014,Livingston,Rangers,0,1,A
SC1,04/10/2014,Hibernian,Raith Rovers,1,1,D
SC1,04/10/2014,Falkirk,Alloa Athletic,2,1,H
SC1,04/10/2014,Dumbarton,Cowdenbeath,0,0,D
SC1,04/10/2014,Queen of the South,Heart Of Midlothian,0,3,A
SC1,04/11/2014,Cowdenbeath,Rangers,0,3,A
SC1,05/04/2015,Rangers,Heart Of Midlothian,2,1,H
SC1,06/12/2014,Falkirk,Hibernian,1,0,H
SC1,06/12/2014,Alloa Athletic,Dumbarton,0,1,A
SC1,06/12/2014,Raith Rovers,Livingston,1,5,A
SC1,06/12/2014,Rangers,Cowdenbeath,1,0,H
SC1,06/12/2014,Heart Of Midlothian,Queen of the South,4,1,H
SC1,07/02/2015,Livingston,Heart Of Midlothian,2,3,A
SC1,07/03/2015,Cowdenbeath,Rangers,0,0,D
SC1,07/03/2015,Dumbarton,Alloa Athletic,1,0,H
SC1,08/04/2015,Heart Of Midlothian,Alloa Athletic,3,0,H
SC1,08/04/2015,Livingston,Falkirk,2,1,H
SC1,08/04/2015,Raith Rovers,Cowdenbeath,1,3,A
SC1,08/04/2015,Dumbarton,Hibernian,1,2,A
SC1,08/11/2014,Queen of the South,Dumbarton,3,0,H
SC1,08/11/2014,Rangers,Falkirk,4,0,H
SC1,08/11/2014,Heart Of Midlothian,Raith Rovers,1,0,H
SC1,08/11/2014,Alloa Athletic,Livingston,1,0,H
SC1,08/11/2014,Cowdenbeath,Hibernian,1,2,A
SC1,09/04/2015,Queen of the South,Rangers,3,0,H
SC1,09/08/2014,Hibernian,Livingston,2,1,H
SC1,09/08/2014,Cowdenbeath,Falkirk,2,2,D
SC1,09/08/2014,Raith Rovers,Dumbarton,3,1,H
SC1,09/08/2014,Queen of the South,Alloa Athletic,2,0,H
SC1,10/01/2015,Livingston,Cowdenbeath,1,1,D
SC1,10/01/2015,Alloa Athletic,Rangers,0,1,A
SC1,10/01/2015,Dumbarton,Heart Of Midlothian,1,5,A
SC1,10/01/2015,Hibernian,Falkirk,3,3,D
SC1,10/03/2015,Rangers,Queen of the South,1,1,D
SC1,10/08/2014,Rangers,Heart Of Midlothian,1,2,A
SC1,10/10/2014,Raith Rovers,Queen of the South,3,4,A
SC1,11/03/2015,Hibernian,Livingston,2,1,H
SC1,11/04/2015,Alloa Athletic,Dumbarton,3,0,H
SC1,11/04/2015,Cowdenbeath,Livingston,1,2,A
SC1,11/10/2014,Alloa Athletic,Heart Of Midlothian,0,1,A
SC1,11/10/2014,Hibernian,Dumbarton,0,0,D
SC1,12/04/2015,Hibernian,Heart Of Midlothian,2,0,H
SC1,12/04/2015,Rangers,Raith Rovers,4,0,H
SC1,12/04/2015,Queen of the South,Falkirk,1,0,H
SC1,12/09/2014,Raith Rovers,Rangers,0,4,A
