Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
E2,01/01/2026,Northampton,Stockport,0,0,D
E2,01/01/2026,Lincoln,Huddersfield,1,1,D
E2,01/01/2026,Mansfield,Bradford,3,0,H
E2,01/01/2026,Leyton Orient,AFC Wimbledon,1,3,A
E2,01/01/2026,Stevenage,Plymouth,1,1,D
E2,01/01/2026,Exeter,Luton,1,0,H
E2,01/01/2026,Wycombe,Cardiff,1,1,D
E2,01/01/2026,Doncaster,Bolton,1,1,D
E2,01/01/2026,Port Vale,Blackpool,5,1,H
E2,01/01/2026,Rotherham,Peterborough,0,2,A
E2,01/01/2026,Wigan,Barnsley,1,1,D
E2,01/01/2026,Reading,Burton,2,0,H
E2,01/08/2025,Luton,AFC Wimbledon,1,0,H
E2,02/04/2026,Wigan,Leyton Orient,0,0,D
E2,02/08/2025,Cardiff,Peterborough,2,1,H
E2,02/08/2025,Huddersfield,Leyton Orient,3,0,H
E2,02/08/2025,Wigan,Northampton,3,1,H
E2,02/08/2025,Burton,Mansfield,2,1,H
E2,02/08/2025,Lincoln,Reading,2,0,H
E2,02/08/2025,Doncaster,Exeter,1,0,H
E2,02/08/2025,Blackpool,Stevenage,2,3,A
E2,02/08/2025,Plymouth,Barnsley,1,3,A
E2,02/08/2025,Bradford,Wycombe,2,1,H
E2,02/08/2025,Rotherham,Port Vale,2,1,H
E2,02/10/2025,Rotherham,Bradford,2,2,D
E2,02/12/2025,Wigan,Burton,1,0,H
E2,03/02/2026,Port Vale,AFC Wimbledon,0,1,A
E2,03/02/2026,Barnsley,Northampton,2,2,D
E2,03/02/2026,Burton,Doncaster,1,2,A
E2,03/03/2026,Barnsley,Wycombe,0,1,A
E2,03/03/2026,Rotherham,Mansfield,0,0,D
E2,03/03/2026,Exeter,Burton,1,1,D
E2,03/04/2026,Luton,Peterborough,2,1,H
E2,03/04/2026,Huddersfield,Reading,1,1,D
E2,03/04/2026,Rotherham,Stevenage,0,0,D
E2,03/04/2026,Burton,Barnsley,1,1,D
E2,03/04/2026,Bradford,Northampton,1,0,H
E2,03/04/2026,Blackpool,Exeter,1,0,H
E2,03/04/2026,Plymouth,Bolton,1,2,A
E2,03/04/2026,Lincoln,AFC Wimbledon,1,0,H
E2,03/04/2026,Stockport,Wycombe,3,0,H
E2,03/04/2026,Doncaster,Mansfield,0,2,A
E2,03/08/2025,Stockport,Bolton,2,0,H
E2,04/01/2026,Bolton,Northampton,0,0,D
E2,04/01/2026,Lincoln,Peterborough,5,2,H
E2,04/01/2026,Huddersfield,Exeter,2,2,D
E2,04/01/2026,Cardiff,Wigan,1,0,H
E2,04/01/2026,Reading,Stockport,1,0,H
E2,04/01/2026,Blackpool,Bradford,1,2,A
E2,04/01/2026,Plymouth,Burton,3,0,H
E2,04/01/2026,Wycombe,AFC Wimbledon,2,0,H
E2,04/10/2025,Plymouth,Wigan,1,1,D
E2,04/10/2025,Reading,Mansfield,1,1,D
E2,04/10/2025,Stevenage,Luton,2,0,H
E2,04/10/2025,Lincoln,Exeter,0,1,A
E2,04/10/2025,Port Vale,Northampton,0,0,D
E2,04/10/2025,Blackpool,AFC Wimbledon,0,2,A
E2,04/10/2025,Huddersfield,Stockport,1,2,A
E2,04/10/2025,Wycombe,Barnsley,2,2,D
E2,04/10/2025,Doncaster,Burton,1,1,D
E2,04/10/2025,Cardiff,Leyton Orient,4,3,H
E2,04/10/2025,Bolton,Peterborough,2,1,H
E2,04/11/2025,Rotherham,Burton,2,2,D
E2,06/04/2026,Stevenage,Blackpool,1,0,H
E2,06/04/2026,Mansfield,Burton,0,0,D
E2,06/04/2026,Reading,Lincoln,1,2,A
E2,06/04/2026,Bolton,Stockport,2,2,D
E2,06/04/2026,Barnsley,Plymouth,0,3,A
E2,06/04/2026,AFC Wimbledon,Luton,0,3,A
E2,06/04/2026,Northampton,Wigan,1,3,A
E2,06/04/2026,Peterborough,Cardiff,1,1,D
E2,06/04/2026,Exeter,Doncaster,3,0,H
E2,06/04/2026,Wycombe,Bradford,1,2,A
E2,06/04/2026,Leyton Orient,Huddersfield,1,2,A
E2,06/09/2025,Lincoln,Wigan,2,2,D
E2,06/09/2025,Wycombe,Mansfield,2,0,H
E2,06/09/2025,Plymouth,Stockport,4,2,H
E2,06/09/2025,Port Vale,Leyton Orient,2,3,A
E2,06/09/2025,Rotherham,Exeter,1,0,H
E2,06/09/2025,Huddersfield,Peterborough,3,2,H
E2,06/09/2025,Doncaster,Bradford,3,1,H
E2,06/09/2025,Bolton,AFC Wimbledon,3,0,H
E2,06/11/2025,Reading,Stevenage,1,0,H
E2,06/12/2025,Plymouth,Bradford,0,1,A
E2,06/12/2025,Cardiff,Huddersfield,3,2,H
E2,07/02/2026,Luton,Bradford,2,1,H
E2,07/02/2026,Huddersfield,Blackpool,2,2,D
E2,07/02/2026,Bolton,Barnsley,3,2,H
E2,07/02/2026,Rotherham,Cardiff,0,3,A
E2,07/02/2026,AFC Wimbledon,Reading,3,2,H
E2,07/02/2026,Northampton,Stevenage,3,1,H
E2,07/02/2026,Port Vale,Burton,2,2,D
E2,07/02/2026,Plymouth,Lincoln,1,4,A
E2,07/02/2026,Wycombe,Doncaster,4,0,H
E2,07/02/2026,Mansfield,Exeter,0,0,D
E2,07/02/2026,Stockport,Leyton Orient,0,0,D
E2,07/02/2026,Peterborough,Wigan,6,1,H
E2,07/03/2026,Luton,Reading,2,3,A
E2,07/03/2026,Plymouth,Doncaster,2,1,H
E2,07/03/2026,Blackpool,Wigan,1,1,D
