Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
D1,01/03/2024,SC Freiburg,Bayern Munich,2,2,D
D1,01/09/2023,Borussia Dortmund,FC Heidenheim,2,2,D
D1,01/10/2023,SV Darmstadt 98,Werder Bremen,4,2,H
D1,01/10/2023,SC Freiburg,FC Augsburg,2,0,H
D1,01/12/2023,SV Darmstadt 98,1. FC Köln,0,1,A
D1,02/02/2024,FC Heidenheim,Borussia Dortmund,0,0,D
D1,02/03/2024,FSV Mainz 05,Borussia Monchengladbach,1,1,D
D1,02/03/2024,VfL Wolfsburg,VfB Stuttgart,2,3,A
D1,02/03/2024,SV Darmstadt 98,FC Augsburg,0,6,A
D1,02/03/2024,Union Berlin,Borussia Dortmund,0,2,A
D1,02/03/2024,Vfl Bochum,RB Leipzig,1,4,A
D1,02/03/2024,FC Heidenheim,Eintracht Frankfurt,1,2,A
D1,02/09/2023,Werder Bremen,FSV Mainz 05,4,0,H
D1,02/09/2023,VfB Stuttgart,SC Freiburg,5,0,H
D1,02/09/2023,FC Augsburg,Vfl Bochum,2,2,D
D1,02/09/2023,Bayer Leverkusen,SV Darmstadt 98,5,1,H
D1,02/09/2023,1899 Hoffenheim,VfL Wolfsburg,3,1,H
D1,02/09/2023,Borussia Monchengladbach,Bayern Munich,1,2,A
D1,02/12/2023,RB Leipzig,FC Heidenheim,2,1,H
D1,02/12/2023,Vfl Bochum,VfL Wolfsburg,3,1,H
D1,02/12/2023,VfB Stuttgart,Werder Bremen,2,0,H
D1,02/12/2023,Borussia Monchengladbach,1899 Hoffenheim,2,1,H
D1,03/02/2024,Vfl Bochum,FC Augsburg,1,1,D
D1,03/02/2024,SV Darmstadt 98,Bayer Leverkusen,0,2,A
D1,03/02/2024,1. FC Köln,Eintracht Frankfurt,2,0,H
D1,03/02/2024,FSV Mainz 05,Werder Bremen,0,1,A
D1,03/02/2024,Bayern Munich,Borussia Monchengladbach,3,1,H
D1,03/02/2024,SC Freiburg,VfB Stuttgart,1,3,A
D1,03/03/2024,1. FC Köln,Bayer Leverkusen,0,2,A
D1,03/03/2024,1899 Hoffenheim,Werder Bremen,2,1,H
D1,03/05/2024,1899 Hoffenheim,RB Leipzig,1,1,D
D1,03/09/2023,Union Berlin,RB Leipzig,0,3,A
D1,03/09/2023,Eintracht Frankfurt,1. FC Köln,1,1,D
D1,03/11/2023,SV Darmstadt 98,Vfl Bochum,1,2,A
D1,03/12/2023,FC Augsburg,Eintracht Frankfurt,2,1,H
D1,03/12/2023,FSV Mainz 05,SC Freiburg,0,1,A
D1,03/12/2023,Bayer Leverkusen,Borussia Dortmund,1,1,D
D1,04/02/2024,RB Leipzig,Union Berlin,2,0,H
D1,04/02/2024,VfL Wolfsburg,1899 Hoffenheim,2,2,D
D1,04/05/2024,VfB Stuttgart,Bayern Munich,3,1,H
D1,04/05/2024,1. FC Köln,SC Freiburg,0,0,D
D1,04/05/2024,Borussia Dortmund,FC Augsburg,5,1,H
D1,04/05/2024,VfL Wolfsburg,SV Darmstadt 98,3,0,H
D1,04/05/2024,Werder Bremen,Borussia Monchengladbach,2,2,D
D1,04/11/2023,FSV Mainz 05,RB Leipzig,2,0,H
D1,04/11/2023,1899 Hoffenheim,Bayer Leverkusen,2,3,A
D1,04/11/2023,1. FC Köln,FC Augsburg,1,1,D
D1,04/11/2023,Borussia Dortmund,Bayern Munich,0,4,A
D1,04/11/2023,SC Freiburg,Borussia Monchengladbach,3,3,D
D1,04/11/2023,Union Berlin,Eintracht Frankfurt,0,3,A
D1,05/04/2024,Eintracht Frankfurt,Werder Bremen,1,1,D
D1,05/05/2024,Eintracht Frankfurt,Bayer Leverkusen,1,5,A
D1,05/05/2024,FC Heidenheim,FSV Mainz 05,1,1,D
D1,05/05/2024,Union Berlin,Vfl Bochum,3,4,A
D1,05/11/2023,FC Heidenheim,VfB Stuttgart,2,0,H
D1,05/11/2023,VfL Wolfsburg,Werder Bremen,2,2,D
D1,06/04/2024,Borussia Dortmund,VfB Stuttgart,0,1,A
D1,06/04/2024,FC Heidenheim,Bayern Munich,3,2,H
