Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
B1,01/04/2018,Anderlecht,Gent,0,2,A
B1,01/10/2017,Anderlecht,Standard Liege,1,0,H
B1,01/10/2017,Club Brugge KV,Gent,2,1,H
B1,01/10/2017,Zulte Waregem,Lokeren,1,3,A
B1,01/12/2017,Charleroi,Oostende,1,1,D
B1,02/02/2018,Antwerp,SK Beveren,1,2,A
B1,02/04/2018,Club Brugge KV,Genk,1,0,H
B1,02/12/2017,KV Mechelen,Genk,3,2,H
B1,02/12/2017,Royal Excel Mouscron,St. Truiden,1,1,D
B1,02/12/2017,Lokeren,Anderlecht,1,2,A
B1,02/12/2017,Kortrijk,SK Beveren,4,1,H
B1,03/02/2018,St. Truiden,Kortrijk,0,2,A
B1,03/02/2018,AS Eupen,Gent,1,1,D
B1,03/02/2018,Royal Excel Mouscron,Genk,0,1,A
B1,03/02/2018,Lokeren,Standard Liege,0,3,A
B1,03/03/2018,Antwerp,AS Eupen,2,0,H
B1,03/03/2018,Royal Excel Mouscron,Lokeren,1,2,A
B1,03/03/2018,SK Beveren,Genk,0,1,A
B1,03/03/2018,Charleroi,St. Truiden,0,0,D
B1,03/03/2018,Standard Liege,KV Mechelen,3,2,H
B1,03/03/2018,Gent,Oostende,2,3,A
B1,03/03/2018,Zulte Waregem,Anderlecht,2,3,A
B1,03/03/2018,Club Brugge KV,Kortrijk,2,1,H
B1,03/11/2017,Gent,Standard Liege,1,0,H
B1,03/12/2017,Standard Liege,Antwerp,1,1,D
B1,03/12/2017,Zulte Waregem,Gent,0,1,A
B1,03/12/2017,AS Eupen,Club Brugge KV,2,2,D
B1,04/02/2018,Club Brugge KV,Charleroi,3,3,D
B1,04/02/2018,Zulte Waregem,Oostende,1,1,D
B1,04/02/2018,Anderlecht,KV Mechelen,2,2,D
B1,04/05/2018,Gent,Charleroi,0,1,A
B1,04/08/2017,Standard Liege,Genk,2,1,H
B1,04/11/2017,Genk,Lokeren,0,0,D
B1,04/11/2017,KV Mechelen,Kortrijk,2,0,H
B1,04/11/2017,St. Truiden,AS Eupen,4,4,D
B1,04/11/2017,SK Beveren,Royal Excel Mouscron,2,0,H
B1,05/08/2017,Kortrijk,Lokeren,1,0,H
B1,05/08/2017,Royal Excel Mouscron,Charleroi,2,5,A
B1,05/08/2017,SK Beveren,KV Mechelen,2,2,D
B1,05/08/2017,Zulte Waregem,St. Truiden,2,0,H
B1,05/11/2017,Antwerp,Charleroi,1,3,A
B1,05/11/2017,Anderlecht,Club Brugge KV,0,0,D
B1,05/11/2017,Oostende,Zulte Waregem,4,2,H
B1,06/04/2018,Charleroi,Anderlecht,1,2,A
B1,06/05/2018,Club Brugge KV,Anderlecht,1,2,A
B1,06/05/2018,Standard Liege,Genk,5,0,H
B1,06/08/2017,Club Brugge KV,AS Eupen,3,1,H
B1,06/08/2017,Anderlecht,Oostende,1,0,H
B1,06/08/2017,Gent,Antwerp,0,1,A
B1,07/04/2018,Genk,Standard Liege,1,0,H
B1,08/04/2018,Gent,Club Brugge KV,1,0,H
B1,08/09/2017,Anderlecht,Lokeren,3,2,H
B1,08/12/2017,SK Beveren,Standard Liege,3,1,H
