Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
E3,01/01/2014,Plymouth,Torquay,2,0,H
E3,01/01/2014,Fleetwood Town,Accrington ST,3,1,H
E3,01/01/2014,Scunthorpe,Rochdale,3,0,H
E3,01/01/2014,Southend,Portsmouth,2,1,H
E3,01/01/2014,Hartlepool,Bury,0,3,A
E3,01/01/2014,Mansfield,Burton,0,0,D
E3,01/01/2014,Dag and Red,AFC Wimbledon,1,0,H
E3,01/01/2014,York,Morecambe,1,0,H
E3,01/02/2014,Portsmouth,Torquay,0,1,A
E3,01/02/2014,Chesterfield,Bristol Rvs,3,1,H
E3,01/02/2014,Bury,Wycombe,1,0,H
E3,01/02/2014,Burton,Exeter,1,1,D
E3,01/02/2014,Oxford,AFC Wimbledon,2,1,H
E3,01/02/2014,Fleetwood Town,York,1,2,A
E3,01/02/2014,Plymouth,Mansfield,1,1,D
E3,01/02/2014,Rochdale,Dag and Red,0,1,A
E3,01/02/2014,Cheltenham,Northampton,1,1,D
E3,01/02/2014,Hartlepool,Scunthorpe,0,0,D
E3,01/03/2014,Newport County,Scunthorpe,2,2,D
E3,01/03/2014,Hartlepool,Torquay,3,0,H
E3,01/03/2014,Plymouth,Morecambe,5,0,H
E3,01/03/2014,Southend,Wycombe,1,1,D
E3,01/03/2014,Rochdale,Oxford,3,0,H
E3,01/03/2014,Northampton,Bristol Rvs,0,0,D
E3,01/03/2014,Fleetwood Town,AFC Wimbledon,0,0,D
E3,01/03/2014,Burton,Accrington ST,2,1,H
E3,01/03/2014,Dag and Red,Mansfield,0,0,D
E3,01/03/2014,Cheltenham,Bury,2,1,H
E3,01/03/2014,York,Exeter,2,1,H
E3,01/04/2014,Bury,Bristol Rvs,2,1,H
E3,01/11/2013,Southend,Mansfield,3,0,H
E3,01/12/2013,Newport County,Chesterfield,3,2,H
E3,02/11/2013,Fleetwood Town,Newport County,4,1,H
E3,02/11/2013,Oxford,Bristol Rvs,0,1,A
E3,02/11/2013,Rochdale,AFC Wimbledon,1,2,A
E3,02/11/2013,Bury,Torquay,1,3,A
E3,02/11/2013,Burton,Morecambe,0,1,A
E3,02/11/2013,Chesterfield,Scunthorpe,1,1,D
E3,02/11/2013,Portsmouth,Exeter,3,2,H
E3,02/11/2013,Plymouth,Northampton,1,0,H
E3,02/11/2013,Accrington ST,Wycombe,1,1,D
E3,02/11/2013,Hartlepool,Dag and Red,2,1,H
E3,02/11/2013,Cheltenham,York,2,2,D
E3,03/03/2014,Chesterfield,Portsmouth,0,0,D
E3,03/05/2014,Bristol Rvs,Mansfield,0,1,A
E3,03/05/2014,Morecambe,Bury,0,0,D
E3,03/05/2014,Cheltenham,Dag and Red,2,3,A
E3,03/05/2014,Newport County,Rochdale,2,1,H
E3,03/05/2014,Hartlepool,Exeter,0,2,A
E3,03/05/2014,Accrington ST,AFC Wimbledon,3,2,H
E3,03/05/2014,Chesterfield,Fleetwood Town,2,1,H
E3,03/05/2014,Southend,Burton,1,0,H
E3,03/05/2014,Scunthorpe,York,2,2,D
E3,03/05/2014,Northampton,Oxford,3,1,H
E3,03/05/2014,Torquay,Wycombe,0,3,A
E3,03/05/2014,Portsmouth,Plymouth,3,3,D
E3,03/08/2013,Fleetwood Town,Dag and Red,3,1,H
E3,03/08/2013,Wycombe,Morecambe,1,0,H
E3,03/08/2013,York,Northampton,1,0,H
E3,03/08/2013,Torquay,AFC Wimbledon,1,1,D
E3,03/08/2013,Cheltenham,Burton,2,2,D
E3,03/08/2013,Newport County,Accrington ST,4,1,H
E3,03/08/2013,Exeter,Bristol Rvs,2,1,H
E3,03/08/2013,Portsmouth,Oxford,1,4,A
E3,03/08/2013,Bury,Chesterfield,0,2,A
E3,03/08/2013,Southend,Plymouth,1,0,H
E3,03/08/2013,Scunthorpe,Mansfield,2,0,H
E3,03/08/2013,Rochdale,Hartlepool,3,0,H
E3,04/01/2014,York,Dag and Red,3,1,H
E3,04/01/2014,Torquay,Morecambe,1,1,D
E3,04/01/2014,Wycombe,AFC Wimbledon,0,3,A
E3,04/01/2014,Newport County,Northampton,1,2,A
E3,04/01/2014,Exeter,Mansfield,0,1,A
E3,04/02/2014,Bury,Oxford,1,1,D
E3,04/03/2014,Newport County,Fleetwood Town,0,0,D
E3,04/10/2013,Accrington ST,Dag and Red,1,2,A
E3,04/12/2013,Portsmouth,Wycombe,2,2,D
E3,05/04/2014,Accrington ST,Northampton,0,1,A
E3,05/04/2014,Torquay,Scunthorpe,0,1,A
E3,05/04/2014,Morecambe,Mansfield,0,1,A
E3,05/04/2014,Cheltenham,Southend,1,2,A
