Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
D1,01/02/2019,Hannover 96,RB Leipzig,0,3,A
D1,01/03/2019,FC Augsburg,Borussia Dortmund,2,1,H
D1,01/09/2018,1899 Hoffenheim,SC Freiburg,3,1,H
D1,01/09/2018,VfB Stuttgart,Bayern Munich,0,3,A
D1,01/09/2018,Bayer Leverkusen,VfL Wolfsburg,1,3,A
D1,01/09/2018,Eintracht Frankfurt,Werder Bremen,1,2,A
D1,01/09/2018,FC Augsburg,Borussia Monchengladbach,1,1,D
D1,01/09/2018,FC Nurnberg,FSV Mainz 05,1,1,D
D1,01/12/2018,Werder Bremen,Bayern Munich,1,2,A
D1,01/12/2018,Borussia Dortmund,SC Freiburg,2,0,H
D1,01/12/2018,Hannover 96,Hertha Berlin,0,2,A
D1,01/12/2018,VfB Stuttgart,FC Augsburg,1,0,H
D1,01/12/2018,1899 Hoffenheim,FC Schalke 04,1,1,D
D1,02/02/2019,1899 Hoffenheim,Fortuna Dusseldorf,1,1,D
D1,02/02/2019,FC Schalke 04,Borussia Monchengladbach,0,2,A
D1,02/02/2019,Eintracht Frankfurt,Borussia Dortmund,1,1,D
D1,02/02/2019,Hertha Berlin,VfL Wolfsburg,0,1,A
D1,02/02/2019,Bayer Leverkusen,Bayern Munich,3,1,H
D1,02/02/2019,FC Nurnberg,Werder Bremen,1,1,D
D1,02/03/2019,FC Nurnberg,RB Leipzig,0,1,A
D1,02/03/2019,Borussia Monchengladbach,Bayern Munich,1,5,A
D1,02/03/2019,Eintracht Frankfurt,1899 Hoffenheim,3,2,H
D1,02/03/2019,Hertha Berlin,FSV Mainz 05,2,1,H
D1,02/03/2019,FC Schalke 04,Fortuna Dusseldorf,0,4,A
D1,02/03/2019,Bayer Leverkusen,SC Freiburg,2,0,H
D1,02/09/2018,RB Leipzig,Fortuna Dusseldorf,1,1,D
D1,02/09/2018,FC Schalke 04,Hertha Berlin,0,2,A
D1,02/11/2018,VfB Stuttgart,Eintracht Frankfurt,0,3,A
D1,02/12/2018,Eintracht Frankfurt,VfL Wolfsburg,1,2,A
D1,02/12/2018,RB Leipzig,Borussia Monchengladbach,2,0,H
D1,03/02/2019,VfB Stuttgart,SC Freiburg,2,2,D
D1,03/02/2019,FC Augsburg,FSV Mainz 05,3,0,H
D1,03/03/2019,VfL Wolfsburg,Werder Bremen,1,1,D
D1,03/03/2019,VfB Stuttgart,Hannover 96,5,1,H
D1,03/05/2019,FSV Mainz 05,RB Leipzig,3,3,D
D1,03/11/2018,Bayern Munich,SC Freiburg,1,1,D
D1,03/11/2018,FC Augsburg,FC Nurnberg,2,2,D
D1,03/11/2018,VfL Wolfsburg,Borussia Dortmund,0,1,A
D1,03/11/2018,Hertha Berlin,RB Leipzig,0,3,A
D1,03/11/2018,FC Schalke 04,Hannover 96,3,1,H
D1,03/11/2018,Bayer Leverkusen,1899 Hoffenheim,1,4,A
D1,03/12/2018,FC Nurnberg,Bayer Leverkusen,1,1,D
D1,04/05/2019,Bayern Munich,Hannover 96,3,1,H
D1,04/05/2019,Hertha Berlin,VfB Stuttgart,3,1,H
D1,04/05/2019,VfL Wolfsburg,FC Nurnberg,2,0,H
D1,04/05/2019,Borussia Monchengladbach,1899 Hoffenheim,2,2,D
D1,04/05/2019,Werder Bremen,Borussia Dortmund,2,2,D
D1,04/11/2018,FSV Mainz 05,Werder Bremen,2,1,H
D1,04/11/2018,Borussia Monchengladbach,Fortuna Dusseldorf,3,0,H
