Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
I1,01/02/2014,Cagliari,Fiorentina,1,0,H
I1,01/02/2014,AC Milan,Torino,1,1,D
I1,01/02/2014,Bologna,Udinese,0,2,A
I1,01/03/2014,AS Roma,Inter,0,0,D
I1,01/09/2013,Catania,Inter,0,3,A
I1,01/09/2013,Bologna,Sampdoria,2,2,D
I1,01/09/2013,Genoa,Fiorentina,2,5,A
I1,01/09/2013,Udinese,Parma,3,1,H
I1,01/09/2013,AC Milan,Cagliari,3,1,H
I1,01/09/2013,Sassuolo,Livorno,1,4,A
I1,01/09/2013,AS Roma,Hellas Verona,3,0,H
I1,01/09/2013,Atalanta,Torino,2,0,H
I1,01/12/2013,Chievo,Livorno,3,0,H
I1,01/12/2013,Atalanta,AS Roma,1,1,D
I1,01/12/2013,Inter,Sampdoria,1,1,D
I1,01/12/2013,Juventus,Udinese,1,0,H
I1,01/12/2013,Catania,AC Milan,1,3,A
I1,01/12/2013,Cagliari,Sassuolo,2,2,D
I1,02/02/2014,Juventus,Inter,3,1,H
I1,02/02/2014,Catania,Livorno,3,3,D
I1,02/02/2014,Atalanta,Napoli,3,0,H
I1,02/02/2014,Chievo,Lazio,0,2,A
I1,02/02/2014,Sassuolo,Hellas Verona,1,2,A
I1,02/03/2014,AC Milan,Juventus,0,2,A
I1,02/03/2014,Livorno,Napoli,1,1,D
I1,02/03/2014,Hellas Verona,Bologna,0,0,D
I1,02/03/2014,Sassuolo,Parma,0,1,A
I1,02/03/2014,Atalanta,Chievo,2,1,H
I1,02/03/2014,Genoa,Catania,2,0,H
I1,02/03/2014,Cagliari,Udinese,3,0,H
I1,02/03/2014,Fiorentina,Lazio,0,1,A
I1,02/03/2014,Torino,Sampdoria,0,2,A
I1,02/04/2014,AS Roma,Parma,4,2,H
I1,02/11/2013,AC Milan,Fiorentina,0,2,A
I1,02/11/2013,Parma,Juventus,0,1,A
I1,02/11/2013,Napoli,Catania,2,1,H
I1,02/12/2013,Lazio,Napoli,2,4,A
I1,02/12/2013,Fiorentina,Hellas Verona,4,3,H
I1,03/02/2014,Genoa,Sampdoria,0,1,A
I1,03/11/2013,Hellas Verona,Cagliari,2,1,H
I1,03/11/2013,Torino,AS Roma,1,1,D
I1,03/11/2013,Livorno,Atalanta,1,0,H
I1,03/11/2013,Sampdoria,Sassuolo,3,4,A
I1,03/11/2013,Udinese,Inter,0,3,A
I1,03/11/2013,Lazio,Genoa,0,2,A
I1,04/05/2014,Parma,Sampdoria,2,0,H
I1,04/05/2014,Genoa,Bologna,0,0,D
I1,04/05/2014,Udinese,Livorno,5,3,H
I1,04/05/2014,Chievo,Torino,0,1,A
I1,04/05/2014,AC Milan,Inter,1,0,H
I1,04/05/2014,Catania,AS Roma,4,1,H
I1,04/11/2013,Bologna,Chievo,0,0,D
I1,05/01/2014,Chievo,Cagliari,0,0,D
I1,05/01/2014,Fiorentina,Livorno,1,0,H
I1,05/01/2014,Juventus,AS Roma,3,0,H
I1,05/04/2014,Chievo,Hellas Verona,0,1,A
I1,05/04/2014,Inter,Bologna,2,2,D
I1,05/05/2014,Juventus,Atalanta,1,0,H
I1,05/05/2014,Lazio,Hellas Verona,3,3,D
