Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
I1,01/02/2025,Udinese,Venezia,3,2,H
I1,01/02/2025,Monza,Hellas Verona,0,1,A
I1,01/02/2025,Atalanta,Torino,1,1,D
I1,01/02/2025,Bologna,Como,2,0,H
I1,01/03/2025,Atalanta,Venezia,0,0,D
I1,01/03/2025,Napoli,Inter,1,1,D
I1,01/03/2025,Udinese,Parma,1,0,H
I1,01/09/2024,Juventus,AS Roma,0,0,D
I1,01/09/2024,Udinese,Como,1,0,H
I1,01/09/2024,Fiorentina,Monza,2,2,D
I1,01/09/2024,Genoa,Hellas Verona,0,2,A
I1,01/12/2024,Lecce,Juventus,1,1,D
I1,01/12/2024,Parma,Lazio,3,1,H
I1,01/12/2024,Torino,Napoli,0,1,A
I1,01/12/2024,Udinese,Genoa,0,2,A
I1,02/02/2025,Fiorentina,Genoa,2,1,H
I1,02/02/2025,AC Milan,Inter,1,1,D
I1,02/02/2025,AS Roma,Napoli,1,1,D
I1,02/02/2025,Juventus,Empoli,4,1,H
I1,02/03/2025,AC Milan,Lazio,1,2,A
I1,02/03/2025,AS Roma,Como,2,1,H
I1,02/03/2025,Monza,Torino,0,2,A
I1,02/03/2025,Genoa,Empoli,1,1,D
I1,02/03/2025,Bologna,Cagliari,2,1,H
I1,02/05/2025,Torino,Venezia,1,1,D
I1,02/11/2024,Bologna,Lecce,1,0,H
I1,02/11/2024,Udinese,Juventus,0,2,A
I1,02/11/2024,Monza,AC Milan,0,1,A
I1,02/12/2024,AS Roma,Atalanta,0,2,A
I1,03/02/2025,Cagliari,Lazio,1,2,A
I1,03/03/2025,Juventus,Hellas Verona,2,0,H
I1,03/05/2025,Inter,Hellas Verona,1,0,H
I1,03/05/2025,Cagliari,Udinese,1,2,A
I1,03/05/2025,Lecce,Napoli,0,1,A
I1,03/05/2025,Parma,Como,0,1,A
I1,03/11/2024,Napoli,Atalanta,0,3,A
I1,03/11/2024,Torino,Fiorentina,0,1,A
I1,03/11/2024,Hellas Verona,AS Roma,3,2,H
I1,03/11/2024,Inter,Venezia,1,0,H
I1,04/01/2025,Fiorentina,Napoli,0,3,A
I1,04/01/2025,Hellas Verona,Udinese,0,0,D
I1,04/01/2025,Venezia,Empoli,1,1,D
I1,04/04/2025,Genoa,Udinese,1,0,H
I1,04/05/2025,Empoli,Lazio,0,1,A
I1,04/05/2025,Monza,Atalanta,0,4,A
I1,04/05/2025,AS Roma,Fiorentina,1,0,H
I1,04/05/2025,Bologna,Juventus,1,1,D
I1,04/10/2024,Hellas Verona,Venezia,2,1,H
I1,04/10/2024,Napoli,Como,3,1,H
I1,04/11/2024,Lazio,Cagliari,2,1,H
I1,04/11/2024,Parma,Genoa,0,1,A
I1,04/11/2024,Empoli,Como,1,0,H
I1,05/01/2025,Monza,Cagliari,1,2,A
I1,05/01/2025,Lecce,Genoa,0,0,D
I1,05/01/2025,AS Roma,Lazio,2,0,H
I1,05/01/2025,Torino,Parma,0,0,D
I1,05/04/2025,AC Milan,Fiorentina,2,2,D
I1,05/04/2025,Parma,Inter,2,2,D
I1,05/04/2025,Monza,Como,1,3,A
I1,05/05/2025,Genoa,AC Milan,1,2,A
I1,05/10/2024,Udinese,Lecce,1,0,H
I1,05/10/2024,Inter,Torino,3,2,H
I1,05/10/2024,Atalanta,Genoa,5,1,H
I1,06/02/2025,Fiorentina,Inter,3,0,H
I1,06/04/2025,Empoli,Cagliari,0,0,D
I1,06/04/2025,AS Roma,Juventus,1,1,D
I1,06/04/2025,Lecce,Venezia,1,1,D
I1,06/04/2025,Torino,Hellas Verona,1,1,D
I1,06/04/2025,Atalanta,Lazio,0,1,A
I1,06/10/2024,Juventus,Cagliari,1,1,D
I1,06/10/2024,Lazio,Empoli,2,1,H
I1,06/10/2024,Bologna,Parma,0,0,D
I1,06/10/2024,Monza,AS Roma,1,1,D
I1,06/10/2024,Fiorentina,AC Milan,2,1,H
I1,06/12/2024,Inter,Parma,3,1,H
I1,06/12/2024,Atalanta,AC Milan,2,1,H
I1,07/02/2025,Como,Juventus,1,2,A
I1,07/03/2025,Cagliari,Genoa,1,1,D
I1,07/04/2025,Bologna,Napoli,1,1,D
I1,07/11/2024,Genoa,Como,1,1,D
I1,07/12/2024,AS Roma,Lecce,4,1,H
I1,07/12/2024,Juventus,Bologna,2,2,D
I1,07/12/2024,Genoa,Torino,0,0,D
I1,08/02/2025,Torino,Genoa,1,1,D
I1,08/02/2025,Hellas Verona,Atalanta,0,5,A
