Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
B1,01/02/2025,Charleroi,Dender,5,0,H
B1,01/02/2025,Cercle Brugge,Standard Liege,1,1,D
B1,01/02/2025,Genk,Beerschot VA,1,0,H
B1,01/03/2025,St. Truiden,Kortrijk,4,2,H
B1,01/03/2025,Union St. Gilloise,Dender,4,1,H
B1,01/03/2025,Cercle Brugge,Antwerp,0,0,D
B1,01/03/2025,Gent,Club Brugge KV,1,1,D
B1,01/05/2025,Club Brugge KV,Gent,4,1,H
B1,01/05/2025,Antwerp,Anderlecht,1,3,A
B1,01/09/2024,Kortrijk,St. Truiden,1,1,D
B1,01/09/2024,Union St. Gilloise,Anderlecht,0,0,D
B1,01/09/2024,Gent,Antwerp,1,1,D
B1,01/09/2024,Club Brugge KV,Cercle Brugge,3,0,H
B1,01/11/2024,KVC Westerlo,Dender,2,0,H
B1,01/12/2024,KVC Westerlo,Gent,2,2,D
B1,01/12/2024,Union St. Gilloise,Antwerp,2,1,H
B1,01/12/2024,St. Truiden,Genk,2,2,D
B1,01/12/2024,OH Leuven,Anderlecht,0,0,D
B1,01/12/2024,Beerschot VA,Cercle Brugge,3,2,H
B1,02/02/2025,Antwerp,Club Brugge KV,2,1,H
B1,02/02/2025,Kortrijk,KVC Westerlo,1,2,A
B1,02/02/2025,Gent,Anderlecht,1,0,H
B1,02/02/2025,Union St. Gilloise,St. Truiden,2,1,H
B1,02/03/2025,Beerschot VA,KV Mechelen,1,0,H
B1,02/03/2025,Standard Liege,Anderlecht,0,2,A
B1,02/03/2025,OH Leuven,KVC Westerlo,0,0,D
B1,02/05/2025,KVC Westerlo,Dender,4,2,H
B1,02/08/2024,Union St. Gilloise,Beerschot VA,3,1,H
B1,02/11/2024,OH Leuven,Club Brugge KV,0,1,A
B1,02/11/2024,KV Mechelen,Union St. Gilloise,1,1,D
B1,02/11/2024,Standard Liege,St. Truiden,2,1,H
B1,03/05/2025,Union St. Gilloise,Genk,1,0,H
B1,03/05/2025,OH Leuven,KV Mechelen,1,2,A
B1,03/05/2025,Cercle Brugge,Kortrijk,0,2,A
B1,03/08/2024,KV Mechelen,KVC Westerlo,2,4,A
B1,03/08/2024,OH Leuven,Genk,3,1,H
B1,03/08/2024,St. Truiden,Charleroi,1,4,A
B1,03/11/2024,Cercle Brugge,Charleroi,2,0,H
B1,03/11/2024,Genk,Antwerp,2,0,H
B1,03/11/2024,Beerschot VA,Gent,0,0,D
B1,03/11/2024,Anderlecht,Kortrijk,4,0,H
B1,04/04/2025,KV Mechelen,Dender,5,2,H
B1,04/05/2025,Standard Liege,Charleroi,0,1,A
B1,04/05/2025,St. Truiden,Beerschot VA,2,1,H
B1,04/08/2024,Antwerp,Anderlecht,1,2,A
B1,04/08/2024,Standard Liege,Club Brugge KV,1,0,H
B1,04/08/2024,Cercle Brugge,Kortrijk,1,2,A
B1,04/08/2024,Gent,Dender,1,2,A
B1,04/10/2024,KVC Westerlo,Beerschot VA,2,2,D
B1,05/04/2025,Gent,Union St. Gilloise,0,3,A
B1,05/04/2025,KVC Westerlo,OH Leuven,2,2,D
B1,05/04/2025,Cercle Brugge,Beerschot VA,2,1,H
B1,05/10/2024,KV Mechelen,OH Leuven,5,0,H
B1,05/10/2024,Dender,Charleroi,1,0,H
B1,05/10/2024,Kortrijk,Genk,2,1,H
B1,06/04/2025,Antwerp,Club Brugge KV,2,3,A
B1,06/04/2025,St. Truiden,Kortrijk,0,3,A
B1,06/04/2025,Anderlecht,Genk,1,2,A
B1,06/04/2025,Charleroi,Standard Liege,1,0,H
B1,06/10/2024,Club Brugge KV,Union St. Gilloise,1,1,D
B1,06/10/2024,St. Truiden,Gent,1,1,D
B1,06/10/2024,Anderlecht,Standard Liege,3,0,H
B1,06/10/2024,Antwerp,Cercle Brugge,3,0,H
B1,07/02/2025,KV Mechelen,Gent,3,3,D
B1,07/03/2025,St. Truiden,Beerschot VA,2,0,H
B1,07/12/2024,Genk,Kortrijk,3,2,H
B1,07/12/2024,KV Mechelen,Club Brugge KV,1,2,A
B1,07/12/2024,Gent,St. Truiden,2,0,H
B1,07/12/2024,Standard Liege,OH Leuven,1,1,D
B1,08/02/2025,Genk,Cercle Brugge,2,1,H
B1,08/02/2025,Club Brugge KV,OH Leuven,1,0,H
B1,08/02/2025,Dender,St. Truiden,2,1,H
B1,08/03/2025,Kortrijk,OH Leuven,2,0,H
B1,08/03/2025,Charleroi,KV Mechelen,0,1,A
B1,08/03/2025,Dender,Genk,0,1,A
B1,08/11/2024,St. Truiden,KV Mechelen,2,1,H
B1,08/12/2024,Dender,KVC Westerlo,1,0,H
B1,08/12/2024,Anderlecht,Beerschot VA,2,1,H
B1,08/12/2024,Antwerp,Charleroi,1,3,A
B1,08/12/2024,Cercle Brugge,Union St. Gilloise,0,0,D
B1,09/02/2025,Anderlecht,Antwerp,2,0,H
B1,09/02/2025,Kortrijk,Union St. Gilloise,1,2,A
B1,09/02/2025,KVC Westerlo,Standard Liege,4,2,H
B1,09/02/2025,Beerschot VA,Charleroi,1,1,D
B1,09/03/2025,Cercle Brugge,Club Brugge KV,1,3,A
B1,09/03/2025,KVC Westerlo,Anderlecht,2,0,H
B1,09/03/2025,Antwerp,Gent,0,1,A
B1,09/03/2025,Union St. Gilloise,Standard Liege,3,0,H
B1,09/05/2025,Charleroi,KVC Westerlo,4,3,H
B1,09/08/2024,Standard Liege,KV Mechelen,0,0,D
B1,09/11/2024,Dender,OH Leuven,1,1,D
B1,09/11/2024,Charleroi,KVC Westerlo,1,0,H
B1,09/11/2024,Kortrijk,Antwerp,1,2,A
B1,10/01/2025,Standard Liege,Kortrijk,1,0,H
B1,10/05/2025,Beerschot VA,Cercle Brugge,4,2,H
B1,10/05/2025,KV Mechelen,Standard Liege,0,0,D
B1,10/05/2025,Anderlecht,Union St. Gilloise,0,1,A
B1,10/05/2025,Kortrijk,St. Truiden,2,2,D
B1,10/08/2024,KVC Westerlo,Union St. Gilloise,4,3,H
B1,10/08/2024,Dender,Kortrijk,4,1,H
B1,10/08/2024,Anderlecht,OH Leuven,1,1,D
B1,10/11/2024,Gent,Standard Liege,5,0,H
B1,10/11/2024,Cercle Brugge,Anderlecht,0,5,A
B1,10/11/2024,Union St. Gilloise,Genk,4,0,H
B1,10/11/2024,Beerschot VA,Club Brugge KV,2,2,D
B1,11/01/2025,Genk,OH Leuven,2,0,H
B1,11/01/2025,KVC Westerlo,St. Truiden,1,2,A
B1,11/01/2025,Charleroi,Union St. Gilloise,1,2,A
B1,11/04/2025,KVC Westerlo,Charleroi,2,2,D
B1,11/05/2025,Gent,Antwerp,0,3,A
B1,11/05/2025,Genk,Club Brugge KV,0,2,A
B1,11/05/2025,Dender,OH Leuven,5,0,H
B1,11/08/2024,Cercle Brugge,Beerschot VA,4,1,H
B1,11/08/2024,Antwerp,St. Truiden,6,1,H
B1,11/08/2024,Charleroi,Gent,1,0,H
B1,11/08/2024,Genk,Club Brugge KV,3,2,H
B1,12/01/2025,Beerschot VA,Antwerp,1,1,D
B1,12/01/2025,Dender,Gent,0,0,D
B1,12/01/2025,Anderlecht,Club Brugge KV,0,3,A
B1,12/01/2025,Cercle Brugge,KV Mechelen,1,0,H
B1,12/04/2025,Kortrijk,Beerschot VA,3,2,H
B1,12/04/2025,St. Truiden,Cercle Brugge,3,1,H
B1,12/04/2025,Union St. Gilloise,Anderlecht,2,0,H
B1,13/04/2025,Antwerp,Gent,0,1,A
B1,13/04/2025,Dender,Standard Liege,1,1,D
B1,13/04/2025,Club Brugge KV,Genk,1,0,H
B1,13/04/2025,KV Mechelen,OH Leuven,1,1,D
B1,13/09/2024,Dender,Standard Liege,0,2,A
B1,13/12/2024,KV Mechelen,Antwerp,1,1,D
B1,14/02/2025,Standard Liege,Genk,1,2,A
B1,14/09/2024,Cercle Brugge,Genk,2,3,A
B1,14/09/2024,Kortrijk,Club Brugge KV,0,3,A
B1,14/09/2024,Anderlecht,KVC Westerlo,2,2,D
B1,14/12/2024,Beerschot VA,Standard Liege,0,0,D
B1,14/12/2024,OH Leuven,Charleroi,1,0,H
B1,14/12/2024,Kortrijk,Dender,0,3,A
B1,15/02/2025,Antwerp,Kortrijk,2,1,H
B1,15/02/2025,St. Truiden,Club Brugge KV,2,2,D
B1,15/02/2025,OH Leuven,Dender,3,2,H
B1,15/03/2025,Genk,Union St. Gilloise,2,1,H
B1,15/09/2024,Gent,KV Mechelen,2,0,H
B1,15/09/2024,Antwerp,Union St. Gilloise,2,0,H
B1,15/09/2024,St. Truiden,OH Leuven,2,1,H
B1,15/09/2024,Charleroi,Beerschot VA,3,0,H
B1,15/12/2024,Union St. Gilloise,KVC Westerlo,3,1,H
B1,15/12/2024,St. Truiden,Anderlecht,0,2,A
B1,15/12/2024,Club Brugge KV,Genk,2,0,H
B1,15/12/2024,Gent,Cercle Brugge,1,1,D
B1,16/02/2025,Gent,Beerschot VA,3,2,H
B1,16/02/2025,Union St. Gilloise,KV Mechelen,0,1,A
B1,16/02/2025,Cercle Brugge,KVC Westerlo,1,1,D
B1,16/02/2025,Charleroi,Anderlecht,0,1,A
B1,16/03/2025,Standard Liege,Antwerp,0,0,D
B1,16/03/2025,OH Leuven,St. Truiden,3,2,H
B1,16/03/2025,Beerschot VA,KVC Westerlo,1,2,A
B1,16/03/2025,KV Mechelen,Dender,2,1,H
B1,16/03/2025,Anderlecht,Cercle Brugge,3,0,H
B1,16/03/2025,Club Brugge KV,Charleroi,4,2,H
B1,16/03/2025,Gent,Kortrijk,1,2,A
B1,16/05/2025,OH Leuven,KVC Westerlo,0,2,A
B1,16/08/2024,Union St. Gilloise,Charleroi,1,0,H
