Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
D2,01/04/2022,FC Ingolstadt 04,Erzgebirge AUE,3,2,H
D2,01/04/2022,Dynamo Dresden,FC Schalke 04,1,2,A
D2,01/08/2021,Erzgebirge AUE,FC St. Pauli,0,0,D
D2,01/08/2021,Hamburger SV,Dynamo Dresden,1,1,D
D2,01/08/2021,Holstein Kiel,FC Schalke 04,0,3,A
D2,01/10/2021,Erzgebirge AUE,Hamburger SV,1,1,D
D2,01/10/2021,Werder Bremen,FC Heidenheim,3,0,H
D2,02/04/2022,Hannover 96,Jahn Regensburg,1,1,D
D2,02/04/2022,Hansa Rostock,FC St. Pauli,1,0,H
D2,02/04/2022,SV Darmstadt 98,Holstein Kiel,3,1,H
D2,02/04/2022,Hamburger SV,SC Paderborn 07,1,2,A
D2,02/10/2021,Jahn Regensburg,Karlsruher SC,2,2,D
D2,02/10/2021,Holstein Kiel,Hansa Rostock,0,2,A
D2,02/10/2021,FC Nurnberg,Hannover 96,0,0,D
D2,02/10/2021,Fortuna Dusseldorf,SC Paderborn 07,2,3,A
D2,03/04/2022,Karlsruher SC,Fortuna Dusseldorf,2,2,D
D2,03/04/2022,FC Heidenheim,FC Nurnberg,3,1,H
D2,03/04/2022,Werder Bremen,SV Sandhausen,1,1,D
D2,03/10/2021,FC St. Pauli,Dynamo Dresden,3,0,H
D2,03/10/2021,SV Sandhausen,SV Darmstadt 98,1,6,A
D2,03/10/2021,FC Schalke 04,FC Ingolstadt 04,3,0,H
D2,03/12/2021,Werder Bremen,Erzgebirge AUE,4,0,H
D2,03/12/2021,SV Darmstadt 98,Fortuna Dusseldorf,1,3,A
D2,04/02/2022,FC Heidenheim,Hannover 96,3,1,H
D2,04/02/2022,FC Nurnberg,FC Ingolstadt 04,0,5,A
D2,04/03/2022,SV Darmstadt 98,FC Heidenheim,3,2,H
D2,04/03/2022,Holstein Kiel,SC Paderborn 07,3,4,A
D2,04/12/2021,FC Nurnberg,Holstein Kiel,2,1,H
D2,04/12/2021,SV Sandhausen,SC Paderborn 07,1,1,D
D2,04/12/2021,FC St. Pauli,FC Schalke 04,2,1,H
D2,04/12/2021,Hansa Rostock,FC Ingolstadt 04,1,1,D
D2,05/02/2022,FC St. Pauli,SC Paderborn 07,2,2,D
D2,05/02/2022,Werder Bremen,Karlsruher SC,2,1,H
D2,05/02/2022,SV Sandhausen,Erzgebirge AUE,2,0,H
D2,05/02/2022,FC Schalke 04,Jahn Regensburg,2,1,H
D2,05/03/2022,FC Schalke 04,Hansa Rostock,3,4,A
D2,05/03/2022,FC St. Pauli,Karlsruher SC,3,1,H
D2,05/03/2022,SV Sandhausen,Hannover 96,3,1,H
D2,05/03/2022,FC Nurnberg,Hamburger SV,2,1,H
D2,05/04/2022,Hamburger SV,Erzgebirge AUE,4,0,H
D2,05/11/2021,FC Nurnberg,Werder Bremen,1,2,A
D2,05/11/2021,Holstein Kiel,Dynamo Dresden,2,1,H
D2,05/12/2021,Hannover 96,Hamburger SV,1,0,H
D2,05/12/2021,FC Heidenheim,Jahn Regensburg,3,0,H
D2,05/12/2021,Dynamo Dresden,Karlsruher SC,3,1,H
D2,06/02/2022,SV Darmstadt 98,Hamburger SV,0,5,A
D2,06/02/2022,Dynamo Dresden,Hansa Rostock,1,4,A
D2,06/02/2022,Holstein Kiel,Fortuna Dusseldorf,1,0,H
D2,06/03/2022,Fortuna Dusseldorf,FC Ingolstadt 04,3,0,H
D2,06/03/2022,Werder Bremen,Dynamo Dresden,2,1,H
D2,06/03/2022,Erzgebirge AUE,Jahn Regensburg,1,0,H
D2,06/05/2022,SC Paderborn 07,SV Sandhausen,2,0,H
D2,06/05/2022,Fortuna Dusseldorf,SV Darmstadt 98,2,1,H
D2,06/11/2021,Fortuna Dusseldorf,Hannover 96,1,1,D
D2,06/11/2021,Karlsruher SC,Hamburger SV,1,1,D
D2,06/11/2021,SC Paderborn 07,FC Ingolstadt 04,2,1,H
D2,06/11/2021,Jahn Regensburg,Hansa Rostock,2,3,A
D2,07/05/2022,FC Ingolstadt 04,Hansa Rostock,0,0,D
D2,07/05/2022,FC Schalke 04,FC St. Pauli,3,2,H
D2,07/05/2022,Jahn Regensburg,FC Heidenheim,0,2,A
D2,07/05/2022,Hamburger SV,Hannover 96,2,1,H
D2,07/11/2021,Erzgebirge AUE,FC Heidenheim,2,0,H
D2,07/11/2021,FC Schalke 04,SV Darmstadt 98,2,4,A
D2,08/02/2022,Karlsruher SC,SV Sandhausen,0,2,A
D2,08/04/2022,Fortuna Dusseldorf,Hansa Rostock,3,0,H
D2,08/04/2022,Jahn Regensburg,FC Ingolstadt 04,1,1,D
D2,08/05/2022,Erzgebirge AUE,Werder Bremen,0,3,A
D2,08/05/2022,Holstein Kiel,FC Nurnberg,3,0,H
D2,08/05/2022,Karlsruher SC,Dynamo Dresden,2,2,D
D2,09/04/2022,Erzgebirge AUE,Hannover 96,1,3,A
D2,09/04/2022,FC Nurnberg,SV Darmstadt 98,3,1,H
D2,09/04/2022,FC St. Pauli,Werder Bremen,1,1,D
D2,09/04/2022,FC Schalke 04,FC Heidenheim,3,0,H
D2,10/04/2022,SV Sandhausen,Dynamo Dresden,2,1,H
D2,10/04/2022,Holstein Kiel,Hamburger SV,1,0,H
D2,10/04/2022,SC Paderborn 07,Karlsruher SC,2,2,D
D2,10/12/2021,Jahn Regensburg,Werder Bremen,2,3,A
D2,10/12/2021,FC Schalke 04,FC Nurnberg,4,1,H
D2,11/02/2022,Hansa Rostock,Werder Bremen,1,2,A
D2,11/02/2022,Erzgebirge AUE,Holstein Kiel,2,3,A
D2,11/03/2022,SV Darmstadt 98,SV Sandhausen,1,1,D
D2,11/03/2022,Hansa Rostock,Holstein Kiel,3,2,H
D2,11/09/2021,Karlsruher SC,Holstein Kiel,2,2,D
D2,11/09/2021,FC Ingolstadt 04,Werder Bremen,0,3,A
D2,11/09/2021,Hannover 96,FC St. Pauli,1,0,H
D2,11/09/2021,Hamburger SV,SV Sandhausen,2,1,H
D2,11/12/2021,Fortuna Dusseldorf,FC St. Pauli,1,1,D
D2,11/12/2021,Holstein Kiel,SV Sandhausen,2,2,D
D2,11/12/2021,SC Paderborn 07,SV Darmstadt 98,0,1,A
D2,11/12/2021,FC Ingolstadt 04,Hannover 96,1,2,A
D2,12/02/2022,Karlsruher SC,FC Nurnberg,4,1,H
D2,12/02/2022,SC Paderborn 07,Dynamo Dresden,0,0,D
D2,12/02/2022,Jahn Regensburg,FC St. Pauli,2,3,A
D2,12/02/2022,Hamburger SV,FC Heidenheim,2,0,H
D2,12/03/2022,SC Paderborn 07,Fortuna Dusseldorf,1,1,D
D2,12/03/2022,FC Heidenheim,Werder Bremen,2,1,H
D2,12/03/2022,Dynamo Dresden,FC St. Pauli,1,1,D
D2,12/09/2021,Jahn Regensburg,FC Nurnberg,2,2,D
D2,12/09/2021,FC Heidenheim,Dynamo Dresden,2,1,H
D2,12/09/2021,Hansa Rostock,SV Darmstadt 98,2,1,H
D2,12/09/2021,SC Paderborn 07,FC Schalke 04,0,1,A
D2,12/09/2021,Erzgebirge AUE,Fortuna Dusseldorf,0,1,A
D2,12/12/2021,Hamburger SV,Hansa Rostock,3,0,H
D2,12/12/2021,Erzgebirge AUE,Dynamo Dresden,0,1,A
D2,12/12/2021,Karlsruher SC,FC Heidenheim,3,2,H
D2,13/02/2022,Hannover 96,SV Darmstadt 98,2,2,D
D2,13/02/2022,FC Ingolstadt 04,SV Sandhausen,0,0,D
D2,13/02/2022,Fortuna Dusseldorf,FC Schalke 04,2,1,H
D2,13/03/2022,Karlsruher SC,Jahn Regensburg,1,1,D
D2,13/03/2022,Hannover 96,FC Nurnberg,0,3,A
D2,13/03/2022,FC Ingolstadt 04,FC Schalke 04,0,3,A
D2,13/08/2021,FC Schalke 04,Erzgebirge AUE,1,1,D
D2,13/08/2021,FC St. Pauli,Hamburger SV,3,2,H
D2,14/01/2022,Hansa Rostock,Hannover 96,0,1,A
D2,14/01/2022,Dynamo Dresden,Hamburger SV,1,1,D
D2,14/08/2021,Holstein Kiel,Jahn Regensburg,0,3,A
D2,14/08/2021,Dynamo Dresden,Hannover 96,2,0,H
D2,14/08/2021,FC Nurnberg,Fortuna Dusseldorf,2,0,H
D2,14/08/2021,SV Sandhausen,Karlsruher SC,0,0,D
D2,15/01/2022,SV Darmstadt 98,Karlsruher SC,2,2,D
D2,15/01/2022,FC St. Pauli,Erzgebirge AUE,2,2,D
D2,15/01/2022,Werder Bremen,Fortuna Dusseldorf,3,0,H
D2,15/01/2022,FC Nurnberg,SC Paderborn 07,1,2,A
D2,15/05/2022,Dynamo Dresden,Erzgebirge AUE,0,1,A
D2,15/05/2022,Hannover 96,FC Ingolstadt 04,3,2,H
D2,15/05/2022,SV Darmstadt 98,SC Paderborn 07,3,0,H
D2,15/05/2022,FC Nurnberg,FC Schalke 04,1,2,A
D2,15/05/2022,Werder Bremen,Jahn Regensburg,2,0,H
D2,15/05/2022,SV Sandhausen,Holstein Kiel,3,1,H
D2,15/05/2022,Hansa Rostock,Hamburger SV,2,3,A
D2,15/05/2022,FC St. Pauli,Fortuna Dusseldorf,2,0,H
D2,15/05/2022,FC Heidenheim,Karlsruher SC,2,0,H
D2,15/08/2021,SV Darmstadt 98,FC Ingolstadt 04,6,1,H
D2,15/08/2021,FC Heidenheim,Hansa Rostock,1,1,D
D2,15/08/2021,Werder Bremen,SC Paderborn 07,1,4,A
D2,15/10/2021,Hannover 96,FC Schalke 04,0,1,A
D2,15/10/2021,SC Paderborn 07,Jahn Regensburg,1,1,D
D2,16/01/2022,SV Sandhausen,Jahn Regensburg,0,3,A
D2,16/01/2022,FC Heidenheim,FC Ingolstadt 04,2,1,H
D2,16/01/2022,FC Schalke 04,Holstein Kiel,1,1,D
D2,16/04/2022,Hannover 96,Fortuna Dusseldorf,0,0,D
D2,16/04/2022,Dynamo Dresden,Holstein Kiel,0,0,D
D2,16/04/2022,SV Sandhausen,FC St. Pauli,1,1,D
D2,16/04/2022,Hamburger SV,Karlsruher SC,3,0,H
D2,16/10/2021,Hamburger SV,Fortuna Dusseldorf,1,1,D
D2,16/10/2021,Karlsruher SC,Erzgebirge AUE,2,1,H
D2,16/10/2021,FC Ingolstadt 04,Holstein Kiel,1,1,D
D2,16/10/2021,FC Heidenheim,FC St. Pauli,2,4,A
D2,17/04/2022,Werder Bremen,FC Nurnberg,1,1,D
D2,17/04/2022,FC Heidenheim,Erzgebirge AUE,0,2,A
D2,17/04/2022,Hansa Rostock,Jahn Regensburg,1,1,D
D2,17/04/2022,FC Ingolstadt 04,SC Paderborn 07,0,1,A
D2,17/04/2022,SV Darmstadt 98,FC Schalke 04,2,5,A
D2,17/09/2021,FC Schalke 04,Karlsruher SC,1,2,A
D2,17/09/2021,FC Nurnberg,Hansa Rostock,1,0,H
D2,17/10/2021,Hansa Rostock,SV Sandhausen,1,1,D
D2,17/10/2021,SV Darmstadt 98,Werder Bremen,3,0,H
D2,17/10/2021,Dynamo Dresden,FC Nurnberg,0,1,A
D2,17/12/2021,Holstein Kiel,FC St. Pauli,3,0,H
