Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
E3,01/03/2016,Luton,Morecambe,1,0,H
E3,01/03/2016,Northampton,AFC Wimbledon,1,1,D
E3,01/03/2016,Yeovil,Accrington ST,1,0,H
E3,01/03/2016,Notts County,Dag and Red,0,0,D
E3,01/03/2016,Carlisle,Leyton Orient,2,2,D
E3,01/03/2016,Cambridge,Wycombe,1,0,H
E3,01/03/2016,Barnet,Plymouth,1,0,H
E3,01/03/2016,Exeter,Portsmouth,1,1,D
E3,01/03/2016,Crawley Town,Newport County,2,0,H
E3,01/03/2016,Bristol Rvs,Hartlepool,4,1,H
E3,01/03/2016,Oxford,York,4,0,H
E3,01/11/2015,Dag and Red,Luton,0,2,A
E3,01/12/2015,Bristol Rvs,Wycombe,3,0,H
E3,01/12/2015,Morecambe,Dag and Red,1,0,H
E3,02/01/2016,Stevenage,Leyton Orient,2,2,D
E3,02/01/2016,Cambridge,AFC Wimbledon,1,4,A
E3,02/01/2016,Mansfield,Accrington ST,2,3,A
E3,02/01/2016,Carlisle,Plymouth,0,2,A
E3,02/01/2016,Notts County,Oxford,2,4,A
E3,02/01/2016,Yeovil,York,1,0,H
E3,02/01/2016,Wycombe,Morecambe,0,2,A
E3,02/01/2016,Portsmouth,Crawley Town,3,0,H
E3,02/01/2016,Northampton,Barnet,3,0,H
E3,02/01/2016,Bristol Rvs,Luton,2,0,H
E3,02/01/2016,Exeter,Dag and Red,1,2,A
E3,02/02/2016,Morecambe,Portsmouth,1,1,D
E3,02/02/2016,Luton,Yeovil,1,1,D
E3,02/04/2016,Bristol Rvs,Crawley Town,3,0,H
E3,02/04/2016,Portsmouth,Carlisle,1,0,H
E3,02/04/2016,Wycombe,AFC Wimbledon,1,2,A
E3,02/04/2016,Accrington ST,Cambridge,1,1,D
E3,02/04/2016,Exeter,Plymouth,2,1,H
E3,02/04/2016,Hartlepool,Mansfield,2,1,H
E3,02/04/2016,Morecambe,Barnet,4,2,H
E3,02/04/2016,Yeovil,Newport County,1,0,H
E3,02/04/2016,York,Leyton Orient,1,1,D
E3,02/04/2016,Luton,Stevenage,0,1,A
E3,02/04/2016,Northampton,Notts County,2,2,D
E3,03/10/2015,Newport County,Exeter,1,1,D
E3,03/10/2015,Stevenage,Carlisle,0,1,A
E3,03/10/2015,Wycombe,Northampton,2,3,A
E3,03/10/2015,Portsmouth,Yeovil,0,0,D
E3,03/10/2015,AFC Wimbledon,Barnet,2,0,H
E3,03/10/2015,Leyton Orient,Notts County,3,1,H
E3,03/10/2015,Morecambe,Bristol Rvs,3,4,A
E3,03/10/2015,Dag and Red,Mansfield,3,4,A
E3,03/10/2015,York,Cambridge,2,2,D
E3,03/10/2015,Accrington ST,Oxford,1,3,A
E3,03/10/2015,Hartlepool,Luton,1,4,A
E3,03/10/2015,Plymouth,Crawley Town,2,1,H
E3,05/03/2016,Dag and Red,York,1,0,H
E3,05/03/2016,Notts County,Bristol Rvs,0,2,A
E3,05/03/2016,Crawley Town,Morecambe,1,1,D
E3,05/03/2016,Newport County,Wycombe,1,0,H
E3,05/03/2016,Stevenage,Portsmouth,0,2,A
E3,05/03/2016,Barnet,Hartlepool,1,3,A
E3,05/03/2016,Cambridge,Exeter,0,1,A
E3,05/03/2016,Carlisle,Northampton,1,4,A
E3,05/03/2016,Leyton Orient,Luton,0,1,A
E3,05/03/2016,Mansfield,Yeovil,0,1,A
E3,05/03/2016,Plymouth,Oxford,2,2,D
E3,05/03/2016,AFC Wimbledon,Accrington ST,0,0,D
E3,05/04/2016,Dag and Red,Morecambe,2,1,H
E3,05/04/2016,Stevenage,Yeovil,0,0,D
E3,05/04/2016,Carlisle,Hartlepool,1,0,H
E3,05/09/2015,Yeovil,Morecambe,2,4,A
E3,05/09/2015,Mansfield,AFC Wimbledon,1,1,D
E3,05/09/2015,Portsmouth,Accrington ST,0,0,D
E3,05/09/2015,Stevenage,Plymouth,2,1,H
E3,05/09/2015,Exeter,Leyton Orient,4,0,H
E3,05/09/2015,Cambridge,Luton,1,3,A
E3,05/09/2015,Wycombe,Hartlepool,2,1,H
E3,05/09/2015,Northampton,Dag and Red,1,2,A
E3,05/09/2015,Carlisle,Barnet,3,2,H
E3,05/09/2015,Newport County,York,0,3,A
E3,06/02/2016,Northampton,York,2,0,H
E3,06/02/2016,Portsmouth,Leyton Orient,0,1,A
E3,06/02/2016,Wycombe,Luton,0,1,A
E3,06/02/2016,Stevenage,Crawley Town,0,1,A
E3,06/02/2016,Carlisle,Accrington ST,2,0,H
E3,06/02/2016,Mansfield,Morecambe,2,1,H
E3,06/02/2016,Cambridge,Dag and Red,1,0,H
E3,06/09/2015,Bristol Rvs,Oxford,0,1,A
E3,07/05/2016,Morecambe,York,1,1,D
E3,07/05/2016,Mansfield,Cambridge,0,0,D
E3,07/05/2016,Yeovil,Leyton Orient,0,1,A
E3,07/05/2016,Notts County,Carlisle,0,5,A
E3,07/05/2016,Oxford,Wycombe,3,0,H
E3,07/05/2016,Portsmouth,Northampton,1,2,A
E3,07/05/2016,Plymouth,Hartlepool,5,0,H
