Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
B1,01/02/2015,Lokeren,Gent,3,3,D
B1,01/02/2015,Anderlecht,Zulte Waregem,0,0,D
B1,01/02/2015,Lierse,Standard Liege,2,3,A
B1,01/03/2015,SK Beveren,Gent,0,1,A
B1,01/03/2015,Anderlecht,Kortrijk,2,0,H
B1,01/03/2015,Club Brugge KV,Royal Excel Mouscron,3,0,H
B1,01/05/2015,KVC Westerlo,Lokeren,4,3,H
B1,01/05/2015,Oostende,Royal Excel Mouscron,0,1,A
B1,01/08/2014,Oostende,Anderlecht,0,2,A
B1,01/11/2014,SK Beveren,Oostende,1,0,H
B1,01/11/2014,Anderlecht,Lokeren,1,1,D
B1,01/11/2014,Cercle Brugge,Kortrijk,0,4,A
B1,01/11/2014,Standard Liege,KV Mechelen,2,0,H
B1,02/05/2015,Standard Liege,Club Brugge KV,1,0,H
B1,02/05/2015,KV Mechelen,Zulte Waregem,3,0,H
B1,02/05/2015,Genk,SK Beveren,7,1,H
B1,02/08/2014,Royal Excel Mouscron,SK Beveren,1,0,H
B1,02/08/2014,Genk,Cercle Brugge,1,1,D
B1,02/08/2014,Charleroi,KVC Westerlo,2,3,A
B1,02/08/2014,Kortrijk,Standard Liege,2,3,A
B1,02/11/2014,Charleroi,Club Brugge KV,0,0,D
B1,02/11/2014,Lierse,Gent,0,1,A
B1,02/11/2014,KVC Westerlo,Royal Excel Mouscron,1,3,A
B1,03/02/2015,Genk,Oostende,1,1,D
B1,03/04/2015,Genk,Zulte Waregem,1,0,H
B1,03/05/2015,Charleroi,Anderlecht,0,1,A
B1,03/05/2015,Kortrijk,Gent,0,1,A
B1,03/08/2014,Gent,KV Mechelen,3,1,H
B1,03/08/2014,Club Brugge KV,Lierse,1,0,H
B1,03/08/2014,Lokeren,Zulte Waregem,2,1,H
B1,03/10/2014,KVC Westerlo,Gent,0,0,D
B1,04/04/2015,Oostende,Lokeren,1,2,A
B1,04/04/2015,Cercle Brugge,Lierse,2,3,A
B1,04/04/2015,KVC Westerlo,Royal Excel Mouscron,0,3,A
B1,04/10/2014,Charleroi,Kortrijk,0,2,A
B1,04/10/2014,SK Beveren,Cercle Brugge,1,0,H
B1,04/10/2014,Lierse,Zulte Waregem,3,1,H
B1,04/10/2014,Royal Excel Mouscron,KV Mechelen,1,1,D
B1,05/04/2015,Gent,Kortrijk,2,0,H
B1,05/04/2015,KV Mechelen,SK Beveren,4,1,H
B1,05/10/2014,Lokeren,Oostende,3,1,H
B1,05/10/2014,Club Brugge KV,Standard Liege,3,0,H
B1,05/10/2014,Anderlecht,Genk,0,0,D
B1,05/12/2014,KVC Westerlo,SK Beveren,1,2,A
B1,06/02/2015,Standard Liege,Royal Excel Mouscron,3,0,H
B1,06/04/2015,Anderlecht,Charleroi,1,0,H
B1,06/04/2015,Club Brugge KV,Standard Liege,2,1,H
B1,06/12/2014,Lokeren,Cercle Brugge,0,0,D
B1,06/12/2014,Kortrijk,KV Mechelen,3,0,H
B1,06/12/2014,Oostende,Lierse,2,1,H
B1,06/12/2014,Royal Excel Mouscron,Anderlecht,4,2,H
B1,07/02/2015,Gent,KVC Westerlo,4,0,H
B1,07/02/2015,Zulte Waregem,Lierse,2,3,A
B1,07/02/2015,KV Mechelen,Charleroi,0,0,D
B1,07/02/2015,Oostende,Lokeren,0,1,A
B1,07/03/2015,KV Mechelen,Standard Liege,1,0,H
B1,07/03/2015,Club Brugge KV,Charleroi,1,0,H
B1,07/03/2015,Oostende,SK Beveren,4,3,H
B1,07/03/2015,Gent,Lierse,2,1,H
B1,07/03/2015,Royal Excel Mouscron,KVC Westerlo,1,0,H
B1,07/03/2015,Genk,Zulte Waregem,3,2,H
B1,07/03/2015,Lokeren,Anderlecht,1,2,A
B1,07/03/2015,Kortrijk,Cercle Brugge,1,0,H
B1,07/11/2014,Oostende,Zulte Waregem,1,3,A
B1,07/12/2014,Club Brugge KV,Zulte Waregem,2,1,H
B1,07/12/2014,Charleroi,Standard Liege,0,1,A
B1,07/12/2014,Gent,Genk,0,0,D
B1,08/02/2015,Kortrijk,Club Brugge KV,2,0,H
