Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
N1,01/02/2020,ADO Den Haag,Vitesse,0,0,D
N1,01/02/2020,Feyenoord,Emmen,3,0,H
N1,01/02/2020,Twente,Sparta Rotterdam,2,0,H
N1,01/02/2020,PEC Zwolle,Groningen,1,0,H
N1,01/03/2020,Waalwijk,Utrecht,2,1,H
N1,01/03/2020,PSV Eindhoven,Feyenoord,1,1,D
N1,01/03/2020,Sparta Rotterdam,Emmen,5,1,H
N1,01/03/2020,Ajax,AZ Alkmaar,0,2,A
N1,01/09/2019,Twente,Utrecht,3,1,H
N1,01/09/2019,Vitesse,AZ Alkmaar,2,1,H
N1,01/09/2019,Waalwijk,PSV Eindhoven,1,3,A
N1,01/09/2019,Sparta Rotterdam,Ajax,1,4,A
N1,01/09/2019,Willem II,Feyenoord,0,1,A
N1,01/11/2019,PEC Zwolle,Ajax,2,4,A
N1,01/12/2019,Emmen,PSV Eindhoven,1,1,D
N1,01/12/2019,Feyenoord,PEC Zwolle,1,0,H
N1,01/12/2019,AZ Alkmaar,VVV Venlo,1,0,H
N1,01/12/2019,Utrecht,Waalwijk,0,1,A
N1,01/12/2019,Twente,Ajax,2,5,A
N1,02/02/2020,Fortuna Sittard,Heerenveen,2,1,H
N1,02/02/2020,Willem II,Heracles,1,0,H
N1,02/02/2020,VVV Venlo,Utrecht,1,1,D
N1,02/02/2020,Ajax,PSV Eindhoven,1,0,H
N1,02/08/2019,PEC Zwolle,Willem II,1,3,A
N1,02/11/2019,AZ Alkmaar,Twente,3,0,H
N1,02/11/2019,Waalwijk,Heracles,2,0,H
N1,02/11/2019,Sparta Rotterdam,PSV Eindhoven,2,2,D
N1,03/08/2019,Twente,PSV Eindhoven,1,1,D
N1,03/08/2019,VVV Venlo,Waalwijk,3,1,H
N1,03/08/2019,Emmen,Groningen,0,1,A
N1,03/08/2019,Vitesse,Ajax,2,2,D
N1,03/11/2019,Utrecht,Fortuna Sittard,6,0,H
N1,03/11/2019,VVV Venlo,Feyenoord,0,3,A
N1,03/11/2019,Groningen,Willem II,2,0,H
N1,03/11/2019,ADO Den Haag,Heerenveen,1,1,D
N1,03/11/2019,Emmen,Vitesse,2,1,H
N1,04/08/2019,AZ Alkmaar,Fortuna Sittard,4,0,H
N1,04/08/2019,ADO Den Haag,Utrecht,2,4,A
N1,04/08/2019,Feyenoord,Sparta Rotterdam,2,2,D
N1,04/08/2019,Heracles,Heerenveen,0,4,A
N1,04/10/2019,Groningen,Waalwijk,3,0,H
N1,05/10/2019,Vitesse,Utrecht,2,1,H
N1,05/10/2019,Heracles,Emmen,2,0,H
N1,05/10/2019,Sparta Rotterdam,Twente,2,1,H
N1,05/10/2019,Heerenveen,PEC Zwolle,1,0,H
N1,06/03/2020,Fortuna Sittard,PEC Zwolle,1,1,D
N1,06/10/2019,ADO Den Haag,Ajax,0,2,A
N1,06/10/2019,Fortuna Sittard,Feyenoord,4,2,H
N1,06/10/2019,Willem II,AZ Alkmaar,1,1,D
N1,06/10/2019,PSV Eindhoven,VVV Venlo,4,1,H
N1,06/12/2019,Ajax,Willem II,0,2,A
N1,07/02/2020,Heracles,Fortuna Sittard,2,0,H
N1,07/03/2020,Vitesse,Twente,1,0,H
N1,07/03/2020,AZ Alkmaar,ADO Den Haag,4,0,H
N1,07/03/2020,Emmen,VVV Venlo,3,0,H
N1,07/03/2020,Heerenveen,Ajax,1,3,A
N1,07/12/2019,PSV Eindhoven,Fortuna Sittard,5,0,H
N1,07/12/2019,ADO Den Haag,Twente,0,0,D
N1,07/12/2019,VVV Venlo,Emmen,2,0,H
N1,07/12/2019,PEC Zwolle,AZ Alkmaar,0,3,A
N1,08/02/2020,Waalwijk,PEC Zwolle,0,0,D
N1,08/02/2020,Heerenveen,VVV Venlo,1,1,D
N1,08/02/2020,PSV Eindhoven,Willem II,3,0,H
N1,08/02/2020,Groningen,Vitesse,1,0,H
N1,08/03/2020,Heracles,Waalwijk,4,2,H
N1,08/03/2020,Feyenoord,Willem II,2,0,H
N1,08/03/2020,Utrecht,Sparta Rotterdam,5,1,H
N1,08/03/2020,Groningen,PSV Eindhoven,0,1,A
N1,08/11/2019,Vitesse,Groningen,1,2,A
N1,08/12/2019,Vitesse,Feyenoord,0,0,D
N1,08/12/2019,Groningen,Utrecht,0,1,A
N1,08/12/2019,Waalwijk,Heerenveen,1,3,A
N1,08/12/2019,Sparta Rotterdam,Heracles,0,0,D
N1,09/08/2019,Sparta Rotterdam,VVV Venlo,4,1,H
N1,09/11/2019,Fortuna Sittard,ADO Den Haag,1,0,H
N1,09/11/2019,Heerenveen,Sparta Rotterdam,2,1,H
N1,09/11/2019,Heracles,VVV Venlo,6,1,H
N1,10/08/2019,Groningen,Twente,1,3,A
N1,10/08/2019,Ajax,Emmen,5,0,H
N1,10/08/2019,Willem II,Vitesse,0,2,A
N1,10/11/2019,Feyenoord,Waalwijk,3,2,H
N1,10/11/2019,Willem II,PSV Eindhoven,2,1,H
N1,10/11/2019,Twente,PEC Zwolle,2,1,H
N1,10/11/2019,AZ Alkmaar,Emmen,3,0,H
N1,10/11/2019,Ajax,Utrecht,4,0,H
N1,11/02/2020,Emmen,Twente,2,0,H
N1,11/02/2020,Sparta Rotterdam,ADO Den Haag,4,2,H
N1,11/08/2019,Fortuna Sittard,Heracles,1,1,D
N1,11/08/2019,Heerenveen,Feyenoord,1,1,D
N1,11/08/2019,Waalwijk,AZ Alkmaar,0,2,A
N1,11/08/2019,Utrecht,PEC Zwolle,3,1,H
N1,11/08/2019,PSV Eindhoven,ADO Den Haag,3,1,H
N1,13/12/2019,Heerenveen,Willem II,1,2,A
N1,14/02/2020,VVV Venlo,Heracles,1,0,H
N1,14/09/2019,VVV Venlo,Groningen,2,1,H
N1,14/09/2019,Utrecht,Emmen,3,1,H
N1,14/09/2019,Ajax,Heerenveen,4,1,H
N1,14/09/2019,AZ Alkmaar,Sparta Rotterdam,5,1,H
N1,14/09/2019,PSV Eindhoven,Vitesse,5,0,H
N1,14/12/2019,ADO Den Haag,Groningen,1,1,D
N1,14/12/2019,VVV Venlo,PEC Zwolle,1,2,A
N1,14/12/2019,Fortuna Sittard,Waalwijk,3,2,H
N1,14/12/2019,Twente,Vitesse,0,3,A
N1,15/02/2020,ADO Den Haag,PSV Eindhoven,0,3,A
N1,15/02/2020,Fortuna Sittard,Emmen,0,0,D
N1,15/02/2020,Twente,AZ Alkmaar,2,0,H
N1,15/09/2019,PEC Zwolle,Waalwijk,6,2,H
N1,15/09/2019,Heracles,Willem II,4,1,H
N1,15/09/2019,Fortuna Sittard,Twente,2,3,A
N1,15/09/2019,Feyenoord,ADO Den Haag,3,2,H
N1,15/12/2019,Feyenoord,PSV Eindhoven,3,1,H
N1,15/12/2019,Heracles,Utrecht,1,3,A
N1,15/12/2019,AZ Alkmaar,Ajax,1,0,H
N1,15/12/2019,Emmen,Sparta Rotterdam,2,0,H
N1,16/02/2020,Willem II,Utrecht,1,1,D
N1,16/02/2020,PEC Zwolle,Feyenoord,3,4,A
N1,16/02/2020,Sparta Rotterdam,Groningen,1,2,A
N1,16/02/2020,Ajax,Waalwijk,3,0,H
N1,16/02/2020,Vitesse,Heerenveen,4,2,H
N1,16/08/2019,Vitesse,PEC Zwolle,3,0,H
N1,17/01/2020,PEC Zwolle,Utrecht,3,3,D
N1,17/08/2019,ADO Den Haag,Sparta Rotterdam,1,2,A
N1,17/08/2019,VVV Venlo,Ajax,1,4,A
