Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
SP2,01/04/2023,Burgos,Racing Santander,2,1,H
SP2,01/04/2023,Oviedo,Eibar,1,1,D
SP2,01/04/2023,Tenerife,Villarreal II,1,1,D
SP2,01/04/2023,Leganes,FC Cartagena,1,3,A
SP2,01/05/2023,Sporting Gijon,Lugo,3,1,H
SP2,01/05/2023,Malaga,Huesca,0,0,D
SP2,01/05/2023,Burgos,Villarreal II,1,0,H
SP2,01/10/2022,Mirandes,Las Palmas,3,3,D
SP2,01/10/2022,Racing Santander,Malaga,0,0,D
SP2,01/10/2022,FC Andorra,Levante,3,1,H
SP2,01/10/2022,Villarreal II,Burgos,0,0,D
SP2,01/11/2022,Zaragoza,FC Andorra,0,2,A
SP2,01/11/2022,Racing Santander,Alaves,1,1,D
SP2,01/11/2022,Las Palmas,Burgos,0,2,A
SP2,01/11/2022,Ibiza,Leganes,0,2,A
SP2,01/11/2022,Ponferradina,Huesca,1,0,H
SP2,02/04/2023,Mirandes,Ibiza,2,2,D
SP2,02/04/2023,Sporting Gijon,Granada CF,1,0,H
SP2,02/04/2023,FC Andorra,Malaga,1,0,H
SP2,02/04/2023,Lugo,Ponferradina,0,0,D
SP2,02/04/2023,Huesca,Alaves,0,1,A
SP2,02/09/2022,Leganes,Eibar,2,1,H
SP2,02/10/2022,Ibiza,Lugo,3,2,H
SP2,02/10/2022,Oviedo,FC Cartagena,1,3,A
SP2,02/10/2022,Leganes,Albacete,1,2,A
SP2,02/10/2022,Alaves,Ponferradina,3,1,H
SP2,02/10/2022,Granada CF,Huesca,0,0,D
SP2,02/11/2022,Mirandes,Tenerife,1,0,H
SP2,02/11/2022,Villarreal II,Oviedo,2,1,H
SP2,02/11/2022,Eibar,Lugo,1,0,H
SP2,02/12/2022,Granada CF,Alaves,3,1,H
SP2,03/02/2023,Malaga,Oviedo,0,1,A
SP2,03/03/2023,FC Andorra,Las Palmas,0,0,D
SP2,03/04/2023,Albacete,Las Palmas,1,2,A
SP2,03/06/2023,Eibar,Alaves,1,1,D
SP2,03/06/2023,Albacete,Levante,1,3,A
SP2,03/09/2022,Alaves,Las Palmas,1,1,D
SP2,03/09/2022,Villarreal II,Mirandes,3,0,H
SP2,03/09/2022,Ponferradina,Sporting Gijon,1,3,A
SP2,03/09/2022,Tenerife,Racing Santander,1,0,H
SP2,03/10/2022,Zaragoza,Eibar,0,0,D
SP2,03/11/2022,Granada CF,Levante,0,0,D
SP2,03/11/2022,FC Cartagena,Malaga,2,1,H
SP2,03/11/2022,Sporting Gijon,Albacete,2,2,D
SP2,03/12/2022,Sporting Gijon,Las Palmas,0,1,A
SP2,03/12/2022,Villarreal II,Leganes,0,0,D
SP2,03/12/2022,Zaragoza,Ibiza,2,1,H
SP2,03/12/2022,Mirandes,Albacete,4,2,H
SP2,04/02/2023,Leganes,Sporting Gijon,1,0,H
SP2,04/02/2023,Huesca,Mirandes,1,0,H
SP2,04/02/2023,Tenerife,Albacete,1,0,H
SP2,04/02/2023,Alaves,Eibar,2,0,H
SP2,04/03/2023,Mirandes,Oviedo,1,0,H
SP2,04/03/2023,Huesca,Levante,3,0,H
SP2,04/03/2023,Tenerife,Eibar,0,1,A
SP2,04/03/2023,Burgos,Granada CF,1,3,A
SP2,04/09/2022,Zaragoza,Lugo,1,2,A
SP2,04/09/2022,FC Andorra,Granada CF,1,0,H
SP2,04/09/2022,Malaga,Albacete,1,2,A
SP2,04/09/2022,Huesca,Ibiza,3,0,H
SP2,04/09/2022,Burgos,FC Cartagena,1,0,H
SP2,04/11/2022,Alaves,Zaragoza,1,0,H
SP2,04/12/2022,Levante,Malaga,1,0,H
SP2,04/12/2022,Eibar,Huesca,2,1,H
SP2,04/12/2022,Racing Santander,Lugo,0,1,A
SP2,04/12/2022,FC Andorra,FC Cartagena,0,1,A
SP2,05/02/2023,Villarreal II,Granada CF,0,2,A
SP2,05/02/2023,FC Cartagena,Levante,1,2,A
SP2,05/02/2023,Lugo,Ibiza,0,0,D
SP2,05/02/2023,Ponferradina,Racing Santander,1,1,D
SP2,05/02/2023,FC Andorra,Zaragoza,0,1,A
SP2,05/03/2023,Malaga,Racing Santander,0,1,A
SP2,05/03/2023,Lugo,Zaragoza,0,0,D
SP2,05/03/2023,Leganes,Ibiza,0,1,A
SP2,05/03/2023,Albacete,Sporting Gijon,2,1,H
SP2,05/03/2023,Ponferradina,FC Cartagena,0,3,A
SP2,05/05/2023,Alaves,Granada CF,1,1,D
SP2,05/09/2022,Oviedo,Levante,1,1,D
SP2,05/11/2022,Burgos,Tenerife,0,1,A
SP2,05/11/2022,Leganes,Ponferradina,2,1,H
SP2,05/11/2022,Huesca,Villarreal II,1,0,H
SP2,05/11/2022,FC Andorra,Racing Santander,0,1,A
SP2,05/12/2022,Ponferradina,Burgos,1,2,A
SP2,06/01/2023,Ponferradina,Villarreal II,2,1,H
SP2,06/01/2023,Sporting Gijon,Levante,1,1,D
SP2,06/01/2023,Leganes,Lugo,1,0,H
SP2,06/02/2023,Burgos,Las Palmas,0,0,D
SP2,06/03/2023,Villarreal II,Alaves,1,0,H
SP2,06/05/2023,Mirandes,Racing Santander,1,1,D
SP2,06/05/2023,Leganes,Huesca,2,1,H
SP2,06/05/2023,Tenerife,Levante,1,0,H
SP2,06/11/2022,Oviedo,Granada CF,1,0,H
SP2,06/11/2022,Malaga,Sporting Gijon,1,1,D
SP2,06/11/2022,Albacete,Levante,2,3,A
SP2,06/11/2022,Ibiza,Mirandes,1,1,D
SP2,06/11/2022,Las Palmas,Eibar,1,1,D
SP2,06/12/2022,Albacete,Zaragoza,0,0,D
SP2,06/12/2022,Oviedo,Las Palmas,0,0,D
SP2,06/12/2022,Leganes,Mirandes,2,2,D
SP2,07/01/2023,Alaves,Burgos,1,0,H
SP2,07/01/2023,Malaga,Tenerife,1,1,D
SP2,07/01/2023,FC Andorra,Oviedo,3,1,H
SP2,07/04/2023,Villarreal II,Malaga,1,2,A
SP2,07/04/2023,Lugo,Tenerife,0,0,D
SP2,07/05/2023,FC Cartagena,Burgos,0,0,D
SP2,07/05/2023,Oviedo,Zaragoza,2,1,H
SP2,07/05/2023,Lugo,FC Andorra,2,2,D
SP2,07/05/2023,Ibiza,Albacete,0,5,A
