Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
I1,01/02/2026,Torino,Lecce,1,0,H
I1,01/02/2026,Parma,Juventus,1,4,A
I1,01/02/2026,Como,Atalanta,0,0,D
I1,01/02/2026,Cremonese,Inter,0,2,A
I1,01/03/2026,AS Roma,Juventus,3,3,D
I1,01/03/2026,Cremonese,AC Milan,0,2,A
I1,01/03/2026,Sassuolo,Atalanta,2,1,H
I1,01/03/2026,Torino,Lazio,2,0,H
I1,01/11/2025,Udinese,Atalanta,1,0,H
I1,01/11/2025,Napoli,Como,0,0,D
I1,01/11/2025,Cremonese,Juventus,1,2,A
I1,01/12/2025,Bologna,Cremonese,1,3,A
I1,02/01/2026,Cagliari,AC Milan,0,1,A
I1,02/02/2026,Udinese,AS Roma,1,0,H
I1,02/03/2026,Pisa,Bologna,0,1,A
I1,02/03/2026,Udinese,Fiorentina,3,0,H
I1,02/11/2025,Hellas Verona,Inter,1,2,A
I1,02/11/2025,Torino,Pisa,2,2,D
I1,02/11/2025,Parma,Bologna,1,3,A
I1,02/11/2025,AC Milan,AS Roma,1,0,H
I1,02/11/2025,Fiorentina,Lecce,0,1,A
I1,03/01/2026,Genoa,Pisa,1,1,D
I1,03/01/2026,Atalanta,AS Roma,1,0,H
I1,03/01/2026,Juventus,Lecce,1,1,D
I1,03/01/2026,Como,Udinese,1,0,H
I1,03/01/2026,Sassuolo,Parma,1,1,D
I1,03/02/2026,Bologna,AC Milan,0,3,A
I1,03/10/2025,Hellas Verona,Sassuolo,0,1,A
I1,03/11/2025,Lazio,Cagliari,2,0,H
I1,03/11/2025,Sassuolo,Genoa,1,2,A
I1,04/01/2026,Lazio,Napoli,0,2,A
I1,04/01/2026,Fiorentina,Cremonese,1,0,H
I1,04/01/2026,Hellas Verona,Torino,0,3,A
I1,04/01/2026,Inter,Bologna,3,1,H
I1,04/04/2026,Sassuolo,Cagliari,2,1,H
I1,04/04/2026,Hellas Verona,Fiorentina,0,1,A
I1,04/04/2026,Lazio,Parma,1,1,D
I1,04/10/2025,Lazio,Torino,3,3,D
I1,04/10/2025,Inter,Cremonese,4,1,H
I1,04/10/2025,Atalanta,Como,1,1,D
I1,04/10/2025,Parma,Lecce,0,1,A
I1,05/04/2026,Pisa,Torino,0,1,A
I1,05/04/2026,Inter,AS Roma,5,2,H
I1,05/04/2026,Cremonese,Bologna,1,2,A
I1,05/10/2025,Bologna,Pisa,4,0,H
I1,05/10/2025,Napoli,Genoa,2,1,H
I1,05/10/2025,Juventus,AC Milan,0,0,D
I1,05/10/2025,Fiorentina,AS Roma,1,2,A
I1,05/10/2025,Udinese,Cagliari,1,1,D
I1,06/01/2026,Lecce,AS Roma,0,2,A
I1,06/01/2026,Sassuolo,Juventus,0,3,A
I1,06/01/2026,Pisa,Como,0,3,A
I1,06/02/2026,Hellas Verona,Pisa,0,0,D
I1,06/03/2026,Napoli,Torino,2,1,H
I1,06/04/2026,Lecce,Atalanta,0,3,A
I1,06/04/2026,Juventus,Genoa,2,0,H
I1,06/04/2026,Udinese,Como,0,0,D
I1,06/04/2026,Napoli,AC Milan,1,0,H
I1,06/12/2025,Inter,Como,4,0,H
I1,06/12/2025,Sassuolo,Fiorentina,3,1,H
I1,06/12/2025,Hellas Verona,Atalanta,3,1,H
I1,07/01/2026,Parma,Inter,0,2,A
I1,07/01/2026,Torino,Udinese,1,2,A
I1,07/01/2026,Lazio,Fiorentina,2,2,D
I1,07/01/2026,Bologna,Atalanta,0,2,A
I1,07/01/2026,Napoli,Hellas Verona,2,2,D
I1,07/02/2026,Genoa,Napoli,2,3,A
I1,07/02/2026,Fiorentina,Torino,2,2,D
I1,07/03/2026,Cagliari,Como,1,2,A
I1,07/03/2026,Atalanta,Udinese,2,2,D
I1,07/03/2026,Juventus,Pisa,4,0,H
I1,07/11/2025,Pisa,Cremonese,1,0,H
I1,07/12/2025,Cagliari,AS Roma,1,0,H
I1,07/12/2025,Lazio,Bologna,1,1,D
I1,07/12/2025,Napoli,Juventus,2,1,H
I1,07/12/2025,Cremonese,Lecce,2,0,H
I1,08/01/2026,Cremonese,Cagliari,2,2,D
I1,08/01/2026,AC Milan,Genoa,1,1,D
I1,08/02/2026,Juventus,Lazio,2,2,D
I1,08/02/2026,Bologna,Parma,0,1,A
I1,08/02/2026,Sassuolo,Inter,0,5,A
I1,08/02/2026,Lecce,Udinese,2,1,H
I1,08/03/2026,Lecce,Cremonese,2,1,H
I1,08/03/2026,AC Milan,Inter,1,0,H
I1,08/03/2026,Genoa,AS Roma,2,1,H
I1,08/03/2026,Fiorentina,Parma,0,0,D
I1,08/03/2026,Bologna,Hellas Verona,1,2,A
I1,08/11/2025,Como,Cagliari,0,0,D
I1,08/11/2025,Juventus,Torino,0,0,D
I1,08/11/2025,Lecce,Hellas Verona,0,0,D
I1,08/11/2025,Parma,AC Milan,2,2,D
I1,08/12/2025,Pisa,Parma,0,1,A
I1,08/12/2025,Udinese,Genoa,1,2,A
I1,08/12/2025,Torino,AC Milan,2,3,A
I1,09/02/2026,AS Roma,Cagliari,2,0,H
I1,09/02/2026,Atalanta,Cremonese,2,1,H
I1,09/03/2026,Lazio,Sassuolo,2,1,H
I1,09/11/2025,Atalanta,Sassuolo,0,3,A
I1,09/11/2025,Genoa,Fiorentina,2,2,D
I1,09/11/2025,Bologna,Napoli,2,0,H
I1,09/11/2025,AS Roma,Udinese,2,0,H
I1,09/11/2025,Inter,Lazio,2,0,H
I1,10/01/2026,Como,Bologna,1,1,D
I1,10/01/2026,Atalanta,Torino,2,0,H
I1,10/01/2026,AS Roma,Sassuolo,2,0,H
I1,10/01/2026,Udinese,Pisa,2,2,D
I1,10/04/2026,AS Roma,Pisa,3,0,H
I1,11/01/2026,Inter,Napoli,2,2,D
I1,11/01/2026,Hellas Verona,Lazio,0,1,A
I1,11/01/2026,Fiorentina,AC Milan,1,1,D
I1,11/01/2026,Lecce,Parma,1,2,A
I1,11/04/2026,AC Milan,Udinese,0,3,A
I1,11/04/2026,Atalanta,Juventus,0,1,A
I1,11/04/2026,Torino,Hellas Verona,2,1,H
I1,11/04/2026,Cagliari,Cremonese,1,0,H
I1,12/01/2026,Genoa,Cagliari,3,0,H
I1,12/01/2026,Juventus,Cremonese,5,0,H
I1,12/12/2025,Lecce,Pisa,1,0,H
I1,13/02/2026,Pisa,AC Milan,1,2,A
I1,13/03/2026,Torino,Parma,4,1,H
I1,13/09/2025,Fiorentina,Napoli,1,3,A
I1,13/09/2025,Cagliari,Parma,2,0,H
I1,13/09/2025,Juventus,Inter,4,3,H
I1,13/12/2025,Parma,Lazio,0,1,A
I1,13/12/2025,Torino,Cremonese,1,0,H
I1,13/12/2025,Atalanta,Cagliari,2,1,H
I1,14/01/2026,Napoli,Parma,0,0,D
I1,14/01/2026,Inter,Lecce,1,0,H
